00:48:41.008 [TUNER] --- CSV START ---
00:48:41.008 [TUNER] Metadata,PID_0(P:12.35200 I:445.32941 D:0.00000),PID_1(P:13.37410 I:478.63708 D:0.00000)
00:48:41.008 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:48:45.633 [TUNER] 231,1000,2047.61,1848.00,-0.20,0.00,1763.48,1848.00,3.76,0.00
00:48:45.675 [TUNER] 232,1000,1833.95,1856.00,2.67,0.00,1695.98,1856.00,5.04,0.00
00:48:45.676 [TUNER] 233,1000,1833.95,1864.00,2.67,0.00,1695.98,1864.00,5.04,0.00
00:48:45.719 [TUNER] 234,1000,1699.09,1872.00,4.70,0.00,1678.06,1872.00,5.70,0.00
00:48:45.720 [TUNER] 235,1000,1699.09,1880.00,4.70,0.00,1678.06,1880.00,5.70,0.00
00:48:45.758 [TUNER] 236,1000,1714.91,1888.00,4.88,0.00,1698.09,1888.00,5.84,0.00
00:48:45.759 [TUNER] 237,1000,1714.91,1896.00,4.88,0.00,1698.09,1896.00,5.84,0.00
00:48:45.802 [TUNER] 238,1000,1736.16,1904.00,4.98,0.00,1770.81,1904.00,5.23,0.00
00:48:45.802 [TUNER] 239,1000,1736.16,1912.00,4.98,0.00,1770.81,1912.00,5.23,0.00
00:48:45.846 [TUNER] 240,1000,1751.44,1920.00,5.15,0.00,1846.16,1920.00,4.52,0.00
00:48:45.846 [TUNER] 241,1000,1751.44,1928.00,5.15,0.00,1846.16,1928.00,4.52,0.00
00:48:45.888 [TUNER] 242,1000,1734.45,1936.00,5.75,0.00,1810.23,1936.00,5.35,0.00
00:48:45.889 [TUNER] 243,1000,1734.45,1944.00,5.75,0.00,1810.23,1944.00,5.35,0.00
00:48:45.890 [TUNER] 244,1000,1732.89,1952.00,6.18,0.00,1774.62,1952.00,6.23,0.00
00:48:45.928 [TUNER] 245,1000,1732.89,1960.00,6.18,0.00,1774.62,1960.00,6.23,0.00
00:48:45.929 [TUNER] 246,1000,1795.21,1968.00,5.78,0.00,1787.36,1968.00,6.46,0.00
00:48:45.973 [TUNER] 247,1000,1795.21,1976.00,5.78,0.00,1787.36,1976.00,6.46,0.00
00:48:46.017 [TUNER] 248,1000,1906.92,1984.00,4.68,0.00,1892.04,1984.00,5.38,0.00
00:48:46.021 [TUNER] 249,1000,1906.92,1992.00,4.68,0.00,1892.04,1992.00,5.38,0.00
00:48:46.021 [TUNER] 250,1000,2050.47,2000.00,3.08,0.00,2054.01,2000.00,3.39,0.00
00:48:46.056 [TUNER] 251,1000,2050.47,2000.00,3.08,0.00,2054.01,2000.00,3.39,0.00
00:48:46.056 [TUNER] 252,1000,2184.10,2000.00,1.26,0.00,2248.88,2000.00,0.54,0.00
00:48:46.099 [TUNER] 253,1000,2184.10,2000.00,1.26,0.00,2248.88,2000.00,0.54,0.00
00:48:46.099 [TUNER] 254,1000,2293.62,2000.00,-0.35,0.00,2379.80,2000.00,-1.57,0.00
00:48:46.142 [TUNER] 255,1000,2293.62,2000.00,-0.35,0.00,2379.80,2000.00,-1.57,0.00
00:48:46.143 [TUNER] 256,1000,2388.11,2000.00,-1.86,0.00,2379.75,2000.00,-1.93,0.00
00:48:46.185 [TUNER] 257,1000,2388.11,2000.00,-1.86,0.00,2379.75,2000.00,-1.93,0.00
00:48:46.185 [TUNER] 258,1000,2295.34,2000.00,-0.98,0.00,2286.92,2000.00,-0.97,0.00
00:48:46.229 [TUNER] 259,1000,2295.34,2000.00,-0.98,0.00,2286.92,2000.00,-0.97,0.00
00:48:46.230 [TUNER] 260,1000,2130.06,2000.00,0.95,0.00,2080.38,2000.00,1.72,0.00
00:48:46.272 [TUNER] 261,1000,2130.06,2000.00,0.95,0.00,2080.38,2000.00,1.72,0.00
00:48:46.272 [TUNER] 262,1000,1944.57,2000.00,3.29,0.00,1884.21,2000.00,4.45,0.00
00:48:46.272 [TUNER] 263,1000,1944.57,2000.00,3.29,0.00,1884.21,2000.00,4.45,0.00
00:48:46.314 [TUNER] 264,1000,1813.37,2000.00,5.07,0.00,1783.98,2000.00,6.00,0.00
00:48:46.315 [TUNER] 265,1000,1813.37,2000.00,5.07,0.00,1783.98,2000.00,6.00,0.00
00:48:46.354 [TUNER] 266,1000,1811.49,2000.00,5.26,0.00,1801.72,2000.00,5.95,0.00
00:48:46.356 [TUNER] 267,1000,1811.49,2000.00,5.26,0.00,1801.72,2000.00,5.95,0.00
00:48:46.399 [TUNER] 268,1000,1858.09,2000.00,4.82,0.00,1848.55,2000.00,5.47,0.00
00:48:46.401 [TUNER] 269,1000,1858.09,2000.00,4.82,0.00,1848.55,2000.00,5.47,0.00
00:48:46.440 [TUNER] 270,1000,1953.78,2000.00,3.67,0.00,1891.18,2000.00,5.01,0.00
00:48:46.441 [TUNER] 271,1000,1953.78,2000.00,3.67,0.00,1891.18,2000.00,5.01,0.00
00:48:46.483 [TUNER] 272,1000,2062.98,2000.00,2.27,0.00,1889.20,2000.00,5.14,0.00
00:48:46.483 [TUNER] 273,1000,2062.98,2000.00,2.27,0.00,1889.20,2000.00,5.14,0.00
00:48:46.525 [TUNER] 274,1000,2193.29,2000.00,0.49,0.00,1987.26,2000.00,3.84,0.00
00:48:46.526 [TUNER] 275,1000,2193.29,2000.00,0.49,0.00,1987.26,2000.00,3.84,0.00
00:48:46.567 [TUNER] 276,1000,2247.72,2000.00,-0.41,0.00,2081.17,2000.00,2.51,0.00
00:48:46.568 [TUNER] 277,1000,2247.72,2000.00,-0.41,0.00,2081.17,2000.00,2.51,0.00
00:48:46.611 [TUNER] 278,1000,2189.89,2000.00,0.14,0.00,2233.62,2000.00,0.24,0.00
00:48:46.651 [TUNER] 279,1000,2189.89,2000.00,0.14,0.00,2233.62,2000.00,0.24,0.00
00:48:46.652 [TUNER] 280,1000,2042.26,2000.00,1.93,0.00,2286.85,2000.00,-0.74,0.00
00:48:46.653 [TUNER] 281,1000,2042.26,2000.00,1.93,0.00,2286.85,2000.00,-0.74,0.00
00:48:46.654 [TUNER] 282,1002,1935.74,2000.00,3.30,0.00,2236.05,2000.00,-0.29,0.00
00:48:46.695 [TUNER] 283,998,1935.74,2000.00,3.30,0.00,2236.05,2000.00,-0.29,0.00
00:48:46.696 [TUNER] 284,1003,1827.38,2000.00,4.79,0.00,2151.44,2000.00,0.69,0.00
00:48:46.736 [TUNER] 285,997,1827.38,2000.00,4.79,0.00,2151.44,2000.00,0.69,0.00
00:48:46.737 [TUNER] 286,1000,1833.51,2000.00,4.86,0.00,2054.73,2000.00,1.93,0.00
00:48:46.781 [TUNER] 287,1000,1833.51,2000.00,4.86,0.00,2054.73,2000.00,1.93,0.00
00:48:46.781 [TUNER] 288,1000,1899.76,2000.00,4.13,0.00,1937.58,2000.00,3.56,0.00
00:48:46.824 [TUNER] 289,1000,1899.76,2000.00,4.13,0.00,1937.58,2000.00,3.56,0.00
00:48:46.825 [TUNER] 290,1000,1988.84,2000.00,3.04,0.00,1914.29,2000.00,3.95,0.00
00:48:46.864 [TUNER] 291,1000,1988.84,2000.00,3.04,0.00,1914.29,2000.00,3.95,0.00
00:48:46.865 [TUNER] 292,1000,2109.93,2000.00,1.45,0.00,1933.46,2000.00,3.76,0.00
00:48:46.910 [TUNER] 293,1000,2109.93,2000.00,1.45,0.00,1933.46,2000.00,3.76,0.00
00:48:46.911 [TUNER] 294,1000,2050.45,2000.00,2.14,0.00,1962.54,2000.00,3.41,0.00
00:48:46.949 [TUNER] 295,1000,2050.45,2000.00,2.14,0.00,1962.54,2000.00,3.41,0.00
00:48:46.950 [TUNER] 296,1000,2009.74,2000.00,2.63,0.00,2049.37,2000.00,2.20,0.00
00:48:46.992 [TUNER] 297,1000,2009.74,2000.00,2.63,0.00,2049.37,2000.00,2.20,0.00
00:48:46.993 [TUNER] 298,1000,1985.77,2000.00,2.94,0.00,2099.93,2000.00,1.43,0.00
00:48:47.035 [TUNER] 299,1000,1985.77,2000.00,2.94,0.00,2099.93,2000.00,1.43,0.00
00:48:47.035 [TUNER] 300,1000,2043.90,2000.00,2.19,0.00,2090.56,2000.00,1.47,0.00
00:48:47.036 [TUNER] 301,1000,2043.90,2000.00,2.19,0.00,2090.56,2000.00,1.47,0.00
00:48:47.080 [TUNER] 302,1000,2062.92,2000.00,1.89,0.00,2017.78,2000.00,2.42,0.00
00:48:47.080 [TUNER] 303,1000,2062.92,2000.00,1.89,0.00,2017.78,2000.00,2.42,0.00
00:48:47.120 [TUNER] 304,1000,1988.79,2000.00,2.82,0.00,1937.22,2000.00,3.56,0.00
00:48:47.164 [TUNER] 305,1000,1988.79,2000.00,2.82,0.00,1937.22,2000.00,3.56,0.00
00:48:47.164 [TUNER] 306,1000,1919.18,2000.00,3.75,0.00,1869.33,2000.00,4.59,0.00
00:48:47.165 [TUNER] 307,1000,1919.18,2000.00,3.75,0.00,1869.33,2000.00,4.59,0.00
00:48:47.208 [TUNER] 308,1000,1890.98,2000.00,4.20,0.00,1866.57,2000.00,4.76,0.00
00:48:47.208 [TUNER] 309,1000,1890.98,2000.00,4.20,0.00,1866.57,2000.00,4.76,0.00
00:48:47.247 [TUNER] 310,1000,1923.40,2000.00,3.86,0.00,1903.87,2000.00,4.35,0.00
00:48:47.248 [TUNER] 311,1000,1923.40,2000.00,3.86,0.00,1903.87,2000.00,4.35,0.00
00:48:47.290 [TUNER] 312,1000,1961.36,2000.00,3.43,0.00,1968.07,2000.00,3.52,0.00
00:48:47.290 [TUNER] 313,1000,1961.36,2000.00,3.43,0.00,1968.07,2000.00,3.52,0.00
00:48:47.333 [TUNER] 314,1000,2029.53,2000.00,2.56,0.00,2028.03,2000.00,2.69,0.00
00:48:47.335 [TUNER] 315,1000,2029.53,2000.00,2.56,0.00,2028.03,2000.00,2.69,0.00
00:48:47.378 [TUNER] 316,1000,2094.37,2000.00,1.68,0.00,2098.32,2000.00,1.66,0.00
00:48:47.379 [TUNER] 317,1000,2094.37,2000.00,1.68,0.00,2098.32,2000.00,1.66,0.00
00:48:47.379 [TUNER] 318,1000,2214.97,2000.00,-0.00,0.00,2137.38,2000.00,1.01,0.00
00:48:47.416 [TUNER] 319,1000,2214.97,2000.00,-0.00,0.00,2137.38,2000.00,1.01,0.00
00:48:47.417 [TUNER] 320,1000,2254.75,2000.00,-0.72,0.00,2129.11,2000.00,0.99,0.00
00:48:47.461 [TUNER] 321,1000,2254.75,2000.00,-0.72,0.00,2129.11,2000.00,0.99,0.00
00:48:47.464 [TUNER] 322,1000,2210.98,2000.00,-0.37,0.00,2041.75,2000.00,2.12,0.00
00:48:47.502 [TUNER] 323,1000,2210.98,2000.00,-0.37,0.00,2041.75,2000.00,2.12,0.00
00:48:47.502 [TUNER] 324,1000,2074.60,2000.00,1.25,0.00,1959.83,2000.00,3.26,0.00
00:48:47.544 [TUNER] 325,1000,2074.60,2000.00,1.25,0.00,1959.83,2000.00,3.26,0.00
00:48:47.545 [TUNER] 326,1000,1932.85,2000.00,3.06,0.00,1954.43,2000.00,3.37,0.00
00:48:47.587 [TUNER] 327,1000,1932.85,2000.00,3.06,0.00,1954.43,2000.00,3.37,0.00
00:48:47.587 [TUNER] 328,1000,1870.99,2000.00,3.94,0.00,1932.92,2000.00,3.72,0.00
00:48:47.631 [TUNER] 329,1000,1870.99,2000.00,3.94,0.00,1932.92,2000.00,3.72,0.00
00:48:47.633 [TUNER] 330,1000,1876.49,2000.00,3.98,0.00,1943.21,2000.00,3.64,0.00
00:48:47.672 [TUNER] 331,1000,1876.49,2000.00,3.98,0.00,1943.21,2000.00,3.64,0.00
00:48:47.673 [TUNER] 332,1000,1928.98,2000.00,3.39,0.00,1932.54,2000.00,3.85,0.00
00:48:47.715 [TUNER] 333,1000,1928.98,2000.00,3.39,0.00,1932.54,2000.00,3.85,0.00
00:48:47.715 [TUNER] 334,1000,1972.70,2000.00,2.88,0.00,1966.96,2000.00,3.42,0.00
00:48:47.757 [TUNER] 335,1000,1972.70,2000.00,2.88,0.00,1966.96,2000.00,3.42,0.00
00:48:47.758 [TUNER] 336,1000,2028.29,2000.00,2.17,0.00,2001.36,2000.00,2.96,0.00
00:48:47.798 [TUNER] 337,1000,2028.29,2000.00,2.17,0.00,2001.36,2000.00,2.96,0.00
00:48:47.799 [TUNER] 338,1000,2021.22,2000.00,2.24,0.00,2085.58,2000.00,1.75,0.00
00:48:47.842 [TUNER] 339,1000,2021.22,2000.00,2.24,0.00,2085.58,2000.00,1.75,0.00
00:48:47.843 [TUNER] 340,1000,2037.90,2000.00,2.00,0.00,2142.65,2000.00,0.85,0.00
00:48:47.886 [TUNER] 341,1000,2037.90,2000.00,2.00,0.00,2142.65,2000.00,0.85,0.00
00:48:47.887 [TUNER] 342,1000,2040.94,2000.00,1.92,0.00,2148.79,2000.00,0.62,0.00
00:48:47.929 [TUNER] 343,1000,2040.94,2000.00,1.92,0.00,2148.79,2000.00,0.62,0.00
00:48:47.929 [TUNER] 344,1000,2058.83,2000.00,1.65,0.00,2090.13,2000.00,1.32,0.00
00:48:47.970 [TUNER] 345,1000,2058.83,2000.00,1.65,0.00,2090.13,2000.00,1.32,0.00
00:48:47.970 [TUNER] 346,1000,1987.24,2000.00,2.54,0.00,2029.46,2000.00,2.11,0.00
00:48:47.971 [TUNER] 347,1000,1987.24,2000.00,2.54,0.00,2029.46,2000.00,2.11,0.00
00:48:48.013 [TUNER] 348,1000,1923.09,2000.00,3.40,0.00,1953.44,2000.00,3.17,0.00
00:48:48.057 [TUNER] 349,1000,1923.09,2000.00,3.40,0.00,1953.44,2000.00,3.17,0.00
00:48:48.057 [TUNER] 350,1000,1888.96,2000.00,3.93,0.00,1902.92,2000.00,3.93,0.00
00:48:48.057 [TUNER] 351,1000,1888.96,2000.00,3.93,0.00,1902.92,2000.00,3.93,0.00
00:48:48.098 [TUNER] 352,1004,1903.62,2000.00,3.83,0.00,1928.50,2000.00,3.66,0.00
00:48:48.099 [TUNER] 353,996,1903.62,2000.00,3.83,0.00,1928.50,2000.00,3.66,0.00
00:48:48.142 [TUNER] 354,1000,1975.88,2000.00,2.96,0.00,1930.34,2000.00,3.70,0.00
00:48:48.142 [TUNER] 355,1000,1975.88,2000.00,2.96,0.00,1930.34,2000.00,3.70,0.00
00:48:48.184 [TUNER] 356,1000,2023.96,2000.00,2.34,0.00,1963.47,2000.00,3.30,0.00
00:48:48.185 [TUNER] 357,1000,2023.96,2000.00,2.34,0.00,1963.47,2000.00,3.30,0.00
00:48:48.225 [TUNER] 358,1000,2065.87,2000.00,1.77,0.00,1977.96,2000.00,3.12,0.00
00:48:48.225 [TUNER] 359,1000,2065.87,2000.00,1.77,0.00,1977.96,2000.00,3.12,0.00
00:48:48.268 [TUNER] 360,1000,2095.95,2000.00,1.31,0.00,2020.47,2000.00,2.53,0.00
00:48:48.268 [TUNER] 361,1000,2095.95,2000.00,1.31,0.00,2020.47,2000.00,2.53,0.00
00:48:48.310 [TUNER] 362,1000,2114.87,2000.00,0.98,0.00,2063.07,2000.00,1.90,0.00
00:48:48.312 [TUNER] 363,1000,2114.87,2000.00,0.98,0.00,2063.07,2000.00,1.90,0.00
00:48:48.352 [TUNER] 364,1000,2066.43,2000.00,1.51,0.00,2114.33,2000.00,1.11,0.00
00:48:48.353 [TUNER] 365,1000,2066.43,2000.00,1.51,0.00,2114.33,2000.00,1.11,0.00
00:48:48.396 [TUNER] 366,1000,2055.17,2000.00,1.60,0.00,2110.67,2000.00,1.05,0.00
00:48:48.397 [TUNER] 367,1000,2055.17,2000.00,1.60,0.00,2110.67,2000.00,1.05,0.00
00:48:48.437 [TUNER] 368,1000,2020.39,2000.00,2.02,0.00,2059.64,2000.00,1.68,0.00
00:48:48.438 [TUNER] 369,1000,2020.39,2000.00,2.02,0.00,2059.64,2000.00,1.68,0.00
00:48:48.481 [TUNER] 370,1000,2025.21,2000.00,1.93,0.00,1993.04,2000.00,2.58,0.00
00:48:48.481 [TUNER] 371,1000,2025.21,2000.00,1.93,0.00,1993.04,2000.00,2.58,0.00
00:48:48.481 [TUNER] 372,1000,1963.78,2000.00,2.72,0.00,1943.20,2000.00,3.30,0.00
00:48:48.525 [TUNER] 373,1000,1963.78,2000.00,2.72,0.00,1943.20,2000.00,3.30,0.00
00:48:48.564 [TUNER] 374,1000,1923.23,2000.00,3.29,0.00,1968.61,2000.00,2.99,0.00
00:48:48.565 [TUNER] 375,1000,1923.23,2000.00,3.29,0.00,1968.61,2000.00,2.99,0.00
00:48:48.566 [TUNER] 376,1000,1926.86,2000.00,3.31,0.00,1954.58,2000.00,3.22,0.00
00:48:48.608 [TUNER] 377,1000,1926.86,2000.00,3.31,0.00,1954.58,2000.00,3.22,0.00
00:48:48.609 [TUNER] 378,1000,1957.26,2000.00,2.98,0.00,1984.59,2000.00,2.83,0.00
00:48:48.650 [TUNER] 379,1000,1957.26,2000.00,2.98,0.00,1984.59,2000.00,2.83,0.00
00:48:48.650 [TUNER] 380,1000,2000.48,2000.00,2.44,0.00,1972.52,2000.00,3.02,0.00
00:48:48.691 [TUNER] 381,1000,2000.48,2000.00,2.44,0.00,1972.52,2000.00,3.02,0.00
00:48:48.692 [TUNER] 382,1000,1973.20,2000.00,2.80,0.00,2016.12,2000.00,2.42,0.00
00:48:48.734 [TUNER] 383,1000,1973.20,2000.00,2.80,0.00,2016.12,2000.00,2.42,0.00
00:48:48.734 [TUNER] 384,1000,1977.15,2000.00,2.77,0.00,2032.10,2000.00,2.18,0.00
00:48:48.777 [TUNER] 385,1000,1977.15,2000.00,2.77,0.00,2032.10,2000.00,2.18,0.00
00:48:48.778 [TUNER] 386,1000,1987.18,2000.00,2.66,0.00,2017.40,2000.00,2.36,0.00
00:48:48.819 [TUNER] 387,1000,1987.18,2000.00,2.66,0.00,2017.40,2000.00,2.36,0.00
00:48:48.820 [TUNER] 388,1000,2043.31,2000.00,1.93,0.00,2003.92,2000.00,2.53,0.00
00:48:48.863 [TUNER] 389,1000,2043.31,2000.00,1.93,0.00,2003.92,2000.00,2.53,0.00
00:48:48.864 [TUNER] 390,1000,2021.21,2000.00,2.18,0.00,1986.26,2000.00,2.78,0.00
00:48:48.903 [TUNER] 391,1000,2021.21,2000.00,2.18,0.00,1986.26,2000.00,2.78,0.00
00:48:48.904 [TUNER] 392,1000,2013.84,2000.00,2.26,0.00,1980.73,2000.00,2.87,0.00
00:48:48.947 [TUNER] 393,1000,2013.84,2000.00,2.26,0.00,1980.73,2000.00,2.87,0.00
00:48:48.949 [TUNER] 394,1000,1977.02,2000.00,2.74,0.00,1953.96,2000.00,3.28,0.00
00:48:48.991 [TUNER] 395,1000,1977.02,2000.00,2.74,0.00,1953.96,2000.00,3.28,0.00
00:48:48.991 [TUNER] 396,1000,1963.03,2000.00,2.94,0.00,1987.53,2000.00,2.84,0.00
00:48:49.033 [TUNER] 397,1000,1963.03,2000.00,2.94,0.00,1987.53,2000.00,2.84,0.00
00:48:49.033 [TUNER] 398,1000,1987.91,2000.00,2.65,0.00,1985.18,2000.00,2.88,0.00
00:48:49.075 [TUNER] 399,1000,1987.91,2000.00,2.65,0.00,1985.18,2000.00,2.88,0.00
00:48:49.075 [TUNER] 400,1000,1992.35,2000.00,2.60,0.00,2022.81,2000.00,2.36,0.00
00:48:49.117 [TUNER] 401,1000,1992.35,2000.00,2.60,0.00,2022.81,2000.00,2.36,0.00
00:48:49.117 [TUNER] 402,1000,2006.22,2000.00,2.42,0.00,2018.56,2000.00,2.40,0.00
00:48:49.162 [TUNER] 403,1000,2006.22,2000.00,2.42,0.00,2018.56,2000.00,2.40,0.00
00:48:49.165 [TUNER] 404,1000,2022.46,2000.00,2.20,0.00,2051.23,2000.00,1.91,0.00
00:48:49.165 [TUNER] 405,1000,2022.46,2000.00,2.20,0.00,2051.23,2000.00,1.91,0.00
00:48:49.201 [TUNER] 406,1000,2111.05,2000.00,1.01,0.00,2044.73,2000.00,1.96,0.00
00:48:49.245 [TUNER] 407,1000,2111.05,2000.00,1.01,0.00,2044.73,2000.00,1.96,0.00
00:48:49.246 [TUNER] 408,1000,2130.38,2000.00,0.65,0.00,2042.96,2000.00,1.94,0.00
00:48:49.247 [TUNER] 409,1000,2130.38,2000.00,0.65,0.00,2042.96,2000.00,1.94,0.00
00:48:49.287 [TUNER] 410,1000,2114.92,2000.00,0.74,0.00,2027.81,2000.00,2.12,0.00
00:48:49.287 [TUNER] 411,1000,2114.92,2000.00,0.74,0.00,2027.81,2000.00,2.12,0.00
00:48:49.330 [TUNER] 412,1000,2013.21,2000.00,1.99,0.00,2007.09,2000.00,2.39,0.00
00:48:49.331 [TUNER] 413,1000,2013.21,2000.00,1.99,0.00,2007.09,2000.00,2.39,0.00
00:48:49.373 [TUNER] 414,1000,1928.41,2000.00,3.10,0.00,2018.01,2000.00,2.22,0.00
00:48:49.373 [TUNER] 415,1000,1928.41,2000.00,3.10,0.00,2018.01,2000.00,2.22,0.00
00:48:49.416 [TUNER] 416,1000,1896.65,2000.00,3.58,0.00,1995.81,2000.00,2.52,0.00
00:48:49.417 [TUNER] 417,1000,1896.65,2000.00,3.58,0.00,1995.81,2000.00,2.52,0.00
00:48:49.456 [TUNER] 418,1000,1910.76,2000.00,3.49,0.00,2017.58,2000.00,2.22,0.00
00:48:49.456 [TUNER] 419,1000,1910.76,2000.00,3.49,0.00,2017.58,2000.00,2.22,0.00
00:48:49.499 [TUNER] 420,1000,1958.12,2000.00,2.94,0.00,1990.32,2000.00,2.59,0.00
00:48:49.500 [TUNER] 421,1000,1958.12,2000.00,2.94,0.00,1990.32,2000.00,2.59,0.00
00:48:49.546 [TUNER] 422,1004,2012.08,2000.00,2.26,0.00,2022.41,2000.00,2.14,0.00
00:48:49.547 [TUNER] 423,996,2012.08,2000.00,2.26,0.00,2022.41,2000.00,2.14,0.00
00:48:49.584 [TUNER] 424,1000,2043.70,2000.00,1.83,0.00,2012.35,2000.00,2.26,0.00
00:48:49.585 [TUNER] 425,1000,2043.70,2000.00,1.83,0.00,2012.35,2000.00,2.26,0.00
00:48:49.628 [TUNER] 426,1000,2004.34,2000.00,2.32,0.00,2027.37,2000.00,2.03,0.00
00:48:49.630 [TUNER] 427,1000,2004.34,2000.00,2.32,0.00,2027.37,2000.00,2.03,0.00
00:48:49.670 [TUNER] 428,1000,2010.65,2000.00,2.23,0.00,1999.87,2000.00,2.40,0.00
00:48:49.671 [TUNER] 429,1000,2010.65,2000.00,2.23,0.00,1999.87,2000.00,2.40,0.00
00:48:49.715 [TUNER] 430,1000,2013.98,2000.00,2.18,0.00,1984.74,2000.00,2.62,0.00
00:48:49.715 [TUNER] 431,1000,2013.98,2000.00,2.18,0.00,1984.74,2000.00,2.62,0.00
00:48:49.755 [TUNER] 432,1000,2032.11,2000.00,1.92,0.00,1984.66,2000.00,2.63,0.00
00:48:49.755 [TUNER] 433,1000,2032.11,2000.00,1.92,0.00,1984.66,2000.00,2.63,0.00
00:48:49.800 [TUNER] 434,1000,2012.25,2000.00,2.16,0.00,1989.76,2000.00,2.58,0.00
00:48:49.801 [TUNER] 435,1000,2012.25,2000.00,2.16,0.00,1989.76,2000.00,2.58,0.00
00:48:49.802 [TUNER] 436,1000,2015.26,2000.00,2.11,0.00,2023.04,2000.00,2.11,0.00
00:48:49.840 [TUNER] 437,1000,2015.26,2000.00,2.11,0.00,2023.04,2000.00,2.11,0.00
00:48:49.840 [TUNER] 438,1000,1976.44,2000.00,2.61,0.00,2017.02,2000.00,2.17,0.00
00:48:49.882 [TUNER] 439,1000,1976.44,2000.00,2.61,0.00,2017.02,2000.00,2.17,0.00
00:48:49.883 [TUNER] 440,1000,1995.20,2000.00,2.38,0.00,2034.54,2000.00,1.91,0.00
00:48:49.926 [TUNER] 441,1000,1995.20,2000.00,2.38,0.00,2034.54,2000.00,1.91,0.00
00:48:49.927 [TUNER] 442,1000,2006.78,2000.00,2.23,0.00,1998.73,2000.00,2.39,0.00
00:48:49.966 [TUNER] 443,1000,2006.78,2000.00,2.23,0.00,1998.73,2000.00,2.39,0.00
00:48:49.967 [TUNER] 444,1000,2017.76,2000.00,2.08,0.00,2013.04,2000.00,2.18,0.00
00:48:50.010 [TUNER] 445,1000,2017.76,2000.00,2.08,0.00,2013.04,2000.00,2.18,0.00
00:48:50.013 [TUNER] 446,1000,2038.57,2000.00,1.79,0.00,1984.97,2000.00,2.57,0.00
00:48:50.053 [TUNER] 447,1000,2038.57,2000.00,1.79,0.00,1984.97,2000.00,2.57,0.00
00:48:50.053 [TUNER] 448,1000,2067.24,2000.00,1.37,0.00,2014.05,2000.00,2.17,0.00
00:48:50.098 [TUNER] 449,1000,2067.24,2000.00,1.37,0.00,2014.05,2000.00,2.17,0.00
00:48:50.099 [TUNER] 450,1000,2062.69,2000.00,1.37,0.00,2013.27,2000.00,2.17,0.00
00:48:50.136 [TUNER] 451,1000,2062.69,2000.00,1.37,0.00,2013.27,2000.00,2.17,0.00
00:48:50.137 [TUNER] 452,1000,2009.23,2000.00,2.03,0.00,2060.75,2000.00,1.47,0.00
00:48:50.181 [TUNER] 453,1000,2009.23,2000.00,2.03,0.00,2060.75,2000.00,1.47,0.00
00:48:50.181 [TUNER] 454,1000,1983.64,2000.00,2.36,0.00,2064.37,2000.00,1.36,0.00
00:48:50.223 [TUNER] 455,1000,1983.64,2000.00,2.36,0.00,2064.37,2000.00,1.36,0.00
00:48:50.223 [TUNER] 456,1000,1932.24,2000.00,3.05,0.00,2051.80,2000.00,1.48,-0.00
00:48:50.266 [TUNER] 457,1000,1932.24,2000.00,3.05,0.00,2051.80,2000.00,1.48,-0.00
00:48:50.266 [TUNER] 458,1000,1987.33,2000.00,2.38,0.00,1998.80,2000.00,2.19,-0.00
00:48:50.308 [TUNER] 459,1000,1987.33,2000.00,2.38,0.00,1998.80,2000.00,2.19,-0.00
00:48:50.309 [TUNER] 460,1000,2036.56,2000.00,1.74,0.00,1970.14,2000.00,2.60,0.00
00:48:50.349 [TUNER] 461,1000,2036.56,2000.00,1.74,0.00,1970.14,2000.00,2.60,0.00
00:48:50.350 [TUNER] 462,1000,2079.38,2000.00,1.14,0.00,1981.57,2000.00,2.47,0.00
00:48:50.392 [TUNER] 463,1000,2079.38,2000.00,1.14,0.00,1981.57,2000.00,2.47,0.00
00:48:50.393 [TUNER] 464,1000,2038.04,2000.00,1.62,-0.00,1956.36,2000.00,2.85,0.00
00:48:50.394 [TUNER] 465,1000,2038.04,2000.00,1.62,-0.00,1956.36,2000.00,2.85,0.00
00:48:50.436 [TUNER] 466,1000,1991.22,2000.00,2.21,0.00,2003.19,2000.00,2.22,0.00
00:48:50.437 [TUNER] 467,1000,1991.22,2000.00,2.21,0.00,2003.19,2000.00,2.22,0.00
00:48:50.479 [TUNER] 468,1000,1928.00,2000.00,3.05,0.00,1989.12,2000.00,2.42,0.00
00:48:50.479 [TUNER] 469,1000,1928.00,2000.00,3.05,0.00,1989.12,2000.00,2.42,0.00
00:48:50.519 [TUNER] 470,1000,1892.88,2000.00,3.58,0.00,2013.94,2000.00,2.07,0.00
00:48:50.519 [TUNER] 471,1000,1892.88,2000.00,3.58,0.00,2013.94,2000.00,2.07,0.00
00:48:50.563 [TUNER] 472,1000,1967.88,2000.00,2.68,0.00,1978.81,2000.00,2.56,0.00
00:48:50.564 [TUNER] 473,1000,1967.88,2000.00,2.68,0.00,1978.81,2000.00,2.56,0.00
00:48:50.605 [TUNER] 474,1000,2021.00,2000.00,2.01,0.00,1978.20,2000.00,2.59,0.00
00:48:50.606 [TUNER] 475,1000,2021.00,2000.00,2.01,0.00,1978.20,2000.00,2.59,0.00
00:48:50.648 [TUNER] 476,1000,2099.57,2000.00,0.95,0.00,1977.72,2000.00,2.62,0.00
