16:32:30.908 [TUNER] --- CSV START ---
16:32:30.908 [TUNER] Metadata,PID_0(P:15.61860 I:661.27509 D:0.00000),PID_1(P:15.35330 I:650.89368 D:0.00000)
16:32:30.908 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
16:32:35.902 [TUNER] 249,996,1557.66,1500.00,0.85,0.00,1524.71,1500.00,1.51,0.00
16:32:35.903 [TUNER] 250,1004,1558.82,1500.00,0.76,0.00,1545.34,1500.00,1.13,0.00
16:32:35.903 [TUNER] 251,996,1558.82,1500.00,0.76,0.00,1545.34,1500.00,1.13,0.00
16:32:35.944 [TUNER] 252,1004,1534.83,1500.00,1.09,0.00,1536.93,1500.00,1.21,0.00
16:32:35.946 [TUNER] 253,996,1534.83,1500.00,1.09,0.00,1536.93,1500.00,1.21,0.00
16:32:35.985 [TUNER] 254,1004,1507.91,1500.00,1.50,0.00,1525.05,1500.00,1.36,0.00
16:32:35.986 [TUNER] 255,996,1507.91,1500.00,1.50,0.00,1525.05,1500.00,1.36,0.00
16:32:36.029 [TUNER] 256,1004,1510.42,1500.00,1.44,0.00,1517.26,1500.00,1.46,0.00
16:32:36.029 [TUNER] 257,996,1510.42,1500.00,1.44,0.00,1517.26,1500.00,1.46,0.00
16:32:36.072 [TUNER] 258,1004,1502.98,1500.00,1.56,0.00,1486.98,1500.00,1.94,0.00
16:32:36.114 [TUNER] 259,996,1502.98,1500.00,1.56,0.00,1486.98,1500.00,1.94,0.00
16:32:36.115 [TUNER] 260,1004,1503.91,1500.00,1.54,0.00,1503.13,1500.00,1.69,0.00
16:32:36.115 [TUNER] 261,996,1503.91,1500.00,1.54,0.00,1503.13,1500.00,1.69,0.00
16:32:36.158 [TUNER] 262,1004,1509.80,1500.00,1.43,0.00,1544.40,1500.00,1.00,0.00
16:32:36.160 [TUNER] 263,996,1509.80,1500.00,1.43,0.00,1544.40,1500.00,1.00,0.00
16:32:36.198 [TUNER] 264,1004,1493.04,1500.00,1.70,0.00,1548.21,1500.00,0.88,0.00
16:32:36.198 [TUNER] 265,996,1493.04,1500.00,1.70,0.00,1548.21,1500.00,0.88,0.00
16:32:36.242 [TUNER] 266,1004,1498.53,1500.00,1.62,0.00,1538.37,1500.00,0.98,0.00
16:32:36.243 [TUNER] 267,996,1498.53,1500.00,1.62,0.00,1538.37,1500.00,0.98,0.00
16:32:36.283 [TUNER] 268,1004,1490.89,1500.00,1.75,0.00,1506.44,1500.00,1.46,0.00
16:32:36.283 [TUNER] 269,996,1490.89,1500.00,1.75,0.00,1506.44,1500.00,1.46,0.00
16:32:36.283 [TUNER] 270,1004,1489.94,1500.00,1.78,0.00,1467.16,1500.00,2.11,0.00
16:32:36.327 [TUNER] 271,996,1489.94,1500.00,1.78,0.00,1467.16,1500.00,2.11,0.00
16:32:36.328 [TUNER] 272,1004,1517.52,1500.00,1.33,0.00,1474.39,1500.00,2.03,0.00
16:32:36.368 [TUNER] 273,996,1517.52,1500.00,1.33,0.00,1474.39,1500.00,2.03,0.00
16:32:36.369 [TUNER] 274,1004,1537.01,1500.00,0.97,0.00,1506.80,1500.00,1.52,0.00
16:32:36.411 [TUNER] 275,996,1537.01,1500.00,0.97,0.00,1506.80,1500.00,1.52,0.00
16:32:36.413 [TUNER] 276,1004,1511.37,1500.00,1.36,0.00,1530.15,1500.00,1.12,0.00
16:32:36.456 [TUNER] 277,996,1511.37,1500.00,1.36,0.00,1530.15,1500.00,1.12,0.00
16:32:36.457 [TUNER] 278,1004,1516.63,1500.00,1.25,0.00,1551.41,1500.00,0.73,0.00
16:32:36.496 [TUNER] 279,996,1516.63,1500.00,1.25,0.00,1551.41,1500.00,0.73,0.00
16:32:36.497 [TUNER] 280,1004,1515.68,1500.00,1.25,-0.00,1557.25,1500.00,0.57,-0.00
16:32:36.539 [TUNER] 281,996,1515.68,1500.00,1.25,-0.00,1557.25,1500.00,0.57,-0.00
16:32:36.539 [TUNER] 282,1004,1494.31,1500.00,1.59,-0.00,1550.76,1500.00,0.60,-0.00
16:32:36.581 [TUNER] 283,996,1494.31,1500.00,1.59,-0.00,1550.76,1500.00,0.60,-0.00
16:32:36.581 [TUNER] 284,1004,1495.25,1500.00,1.58,0.00,1513.78,1500.00,1.15,-0.00
16:32:36.624 [TUNER] 285,996,1495.25,1500.00,1.58,0.00,1513.78,1500.00,1.15,-0.00
16:32:36.625 [TUNER] 286,1004,1499.44,1500.00,1.52,0.00,1493.64,1500.00,1.47,-0.00
16:32:36.625 [TUNER] 287,996,1499.44,1500.00,1.52,0.00,1493.64,1500.00,1.47,-0.00
16:32:36.666 [TUNER] 288,1004,1471.00,1500.00,2.00,0.00,1482.69,1500.00,1.66,-0.00
16:32:36.666 [TUNER] 289,996,1471.00,1500.00,2.00,0.00,1482.69,1500.00,1.66,-0.00
16:32:36.711 [TUNER] 290,1004,1483.47,1500.00,1.82,0.00,1472.21,1500.00,1.86,-0.00
16:32:36.711 [TUNER] 291,996,1483.47,1500.00,1.82,0.00,1472.21,1500.00,1.86,-0.00
16:32:36.750 [TUNER] 292,1004,1520.08,1500.00,1.23,0.00,1468.98,1500.00,1.95,-0.00
16:32:36.751 [TUNER] 293,996,1520.08,1500.00,1.23,0.00,1468.98,1500.00,1.95,-0.00
16:32:36.796 [TUNER] 294,1004,1513.29,1500.00,1.31,0.00,1464.67,1500.00,2.06,0.00
16:32:36.798 [TUNER] 295,996,1513.29,1500.00,1.31,0.00,1464.67,1500.00,2.06,0.00
16:32:36.835 [TUNER] 296,1004,1518.16,1500.00,1.21,-0.00,1489.58,1500.00,1.69,0.00
16:32:36.836 [TUNER] 297,996,1518.16,1500.00,1.21,-0.00,1489.58,1500.00,1.69,0.00
16:32:36.881 [TUNER] 298,1004,1536.67,1500.00,0.88,-0.00,1504.35,1500.00,1.46,0.00
16:32:36.882 [TUNER] 299,996,1536.67,1500.00,0.88,-0.00,1504.35,1500.00,1.46,0.00
16:32:36.920 [TUNER] 300,1004,1487.90,1500.00,1.66,-0.00,1501.56,1500.00,1.50,0.00
16:32:36.921 [TUNER] 301,996,1487.90,1500.00,1.66,-0.00,1501.56,1500.00,1.50,0.00
16:32:36.965 [TUNER] 302,1004,1476.38,1500.00,1.87,-0.00,1503.63,1500.00,1.46,0.00
16:32:36.966 [TUNER] 303,996,1476.38,1500.00,1.87,-0.00,1503.63,1500.00,1.46,0.00
16:32:36.967 [TUNER] 304,1004,1510.11,1500.00,1.33,-0.00,1497.55,1500.00,1.56,0.00
16:32:37.006 [TUNER] 305,996,1510.11,1500.00,1.33,-0.00,1497.55,1500.00,1.56,0.00
16:32:37.006 [TUNER] 306,1004,1510.47,1500.00,1.31,-0.00,1494.41,1500.00,1.61,0.00
16:32:37.049 [TUNER] 307,996,1510.47,1500.00,1.31,-0.00,1494.41,1500.00,1.61,0.00
16:32:37.050 [TUNER] 308,1004,1507.32,1500.00,1.35,-0.00,1497.90,1500.00,1.56,0.00
16:32:37.095 [TUNER] 309,996,1507.32,1500.00,1.35,-0.00,1497.90,1500.00,1.56,0.00
16:32:37.096 [TUNER] 310,1004,1520.26,1500.00,1.12,-0.00,1513.59,1500.00,1.30,0.00
16:32:37.132 [TUNER] 311,996,1520.26,1500.00,1.12,-0.00,1513.59,1500.00,1.30,0.00
16:32:37.133 [TUNER] 312,1004,1500.54,1500.00,1.42,-0.00,1526.99,1500.00,1.06,-0.00
16:32:37.177 [TUNER] 313,996,1500.54,1500.00,1.42,-0.00,1526.99,1500.00,1.06,-0.00
16:32:37.178 [TUNER] 314,1004,1499.38,1500.00,1.44,-0.00,1510.23,1500.00,1.31,-0.00
16:32:37.218 [TUNER] 315,996,1499.38,1500.00,1.44,-0.00,1510.23,1500.00,1.31,-0.00
16:32:37.219 [TUNER] 316,1004,1502.74,1500.00,1.39,-0.00,1472.76,1500.00,1.92,0.00
16:32:37.263 [TUNER] 317,996,1502.74,1500.00,1.39,-0.00,1472.76,1500.00,1.92,0.00
16:32:37.263 [TUNER] 318,1004,1505.43,1500.00,1.34,-0.00,1477.15,1500.00,1.88,0.00
16:32:37.304 [TUNER] 319,996,1505.43,1500.00,1.34,-0.00,1477.15,1500.00,1.88,0.00
16:32:37.305 [TUNER] 320,1004,1497.27,1500.00,1.47,-0.00,1515.03,1500.00,1.28,0.00
16:32:37.305 [TUNER] 321,996,1497.27,1500.00,1.47,-0.00,1515.03,1500.00,1.28,0.00
16:32:37.345 [TUNER] 322,1004,1488.17,1500.00,1.63,-0.00,1512.68,1500.00,1.30,0.00
16:32:37.346 [TUNER] 323,996,1488.17,1500.00,1.63,-0.00,1512.68,1500.00,1.30,0.00
16:32:37.390 [TUNER] 324,1004,1498.93,1500.00,1.46,-0.00,1519.39,1500.00,1.17,-0.00
16:32:37.391 [TUNER] 325,996,1498.93,1500.00,1.46,-0.00,1519.39,1500.00,1.17,-0.00
16:32:37.429 [TUNER] 326,1004,1494.65,1500.00,1.53,-0.00,1501.57,1500.00,1.44,-0.00
16:32:37.430 [TUNER] 327,996,1494.65,1500.00,1.53,-0.00,1501.57,1500.00,1.44,-0.00
16:32:37.474 [TUNER] 328,1004,1495.52,1500.00,1.53,-0.00,1457.25,1500.00,2.18,0.00
16:32:37.475 [TUNER] 329,996,1495.52,1500.00,1.53,-0.00,1457.25,1500.00,2.18,0.00
16:32:37.516 [TUNER] 330,1004,1514.26,1500.00,1.22,-0.00,1471.61,1500.00,1.99,0.00
16:32:37.517 [TUNER] 331,996,1514.26,1500.00,1.22,-0.00,1471.61,1500.00,1.99,0.00
16:32:37.560 [TUNER] 332,1004,1507.77,1500.00,1.31,-0.00,1511.45,1500.00,1.37,0.00
16:32:37.563 [TUNER] 333,996,1507.77,1500.00,1.31,-0.00,1511.45,1500.00,1.37,0.00
16:32:37.600 [TUNER] 334,1004,1488.84,1500.00,1.62,-0.00,1515.84,1500.00,1.28,0.00
16:32:37.600 [TUNER] 335,996,1488.84,1500.00,1.62,-0.00,1515.84,1500.00,1.28,0.00
16:32:37.645 [TUNER] 336,1004,1503.76,1500.00,1.38,-0.00,1529.65,1500.00,1.03,-0.00
16:32:37.646 [TUNER] 337,996,1503.76,1500.00,1.38,-0.00,1529.65,1500.00,1.03,-0.00
16:32:37.646 [TUNER] 338,1004,1507.10,1500.00,1.32,-0.00,1538.13,1500.00,0.85,-0.00
16:32:37.685 [TUNER] 339,996,1507.10,1500.00,1.32,-0.00,1538.13,1500.00,0.85,-0.00
16:32:37.686 [TUNER] 340,1004,1494.31,1500.00,1.52,-0.00,1514.84,1500.00,1.19,-0.00
16:32:37.730 [TUNER] 341,996,1494.31,1500.00,1.52,-0.00,1514.84,1500.00,1.19,-0.00
16:32:37.730 [TUNER] 342,1004,1509.00,1500.00,1.28,-0.00,1497.93,1500.00,1.45,-0.00
16:32:37.775 [TUNER] 343,996,1509.00,1500.00,1.28,-0.00,1497.93,1500.00,1.45,-0.00
16:32:37.775 [TUNER] 344,1004,1514.73,1500.00,1.17,-0.00,1509.31,1500.00,1.26,-0.00
16:32:37.812 [TUNER] 345,996,1514.73,1500.00,1.17,-0.00,1509.31,1500.00,1.26,-0.00
16:32:37.812 [TUNER] 346,1004,1487.53,1500.00,1.62,-0.00,1489.21,1500.00,1.59,-0.00
16:32:37.857 [TUNER] 347,996,1487.53,1500.00,1.62,-0.00,1489.21,1500.00,1.59,-0.00
16:32:37.857 [TUNER] 348,1004,1476.08,1500.00,1.83,-0.00,1484.30,1500.00,1.68,-0.00
16:32:37.899 [TUNER] 349,996,1476.08,1500.00,1.83,-0.00,1484.30,1500.00,1.68,-0.00
16:32:37.900 [TUNER] 350,1004,1491.84,1500.00,1.59,-0.00,1492.39,1500.00,1.57,-0.00
16:32:37.942 [TUNER] 351,996,1491.84,1500.00,1.59,-0.00,1492.39,1500.00,1.57,-0.00
16:32:37.942 [TUNER] 352,1004,1489.83,1500.00,1.64,-0.00,1472.24,1500.00,1.91,0.00
16:32:37.982 [TUNER] 353,996,1489.83,1500.00,1.64,-0.00,1472.24,1500.00,1.91,0.00
16:32:37.982 [TUNER] 354,1004,1514.00,1500.00,1.24,-0.00,1486.18,1500.00,1.72,0.00
16:32:37.983 [TUNER] 355,996,1514.00,1500.00,1.24,-0.00,1486.18,1500.00,1.72,0.00
16:32:38.027 [TUNER] 356,1004,1526.47,1500.00,1.01,-0.00,1520.53,1500.00,1.16,-0.00
16:32:38.029 [TUNER] 357,996,1526.47,1500.00,1.01,-0.00,1520.53,1500.00,1.16,-0.00
16:32:38.068 [TUNER] 358,1004,1478.88,1500.00,1.78,-0.00,1510.21,1500.00,1.31,-0.00
16:32:38.112 [TUNER] 359,996,1478.88,1500.00,1.78,-0.00,1510.21,1500.00,1.31,-0.00
16:32:38.113 [TUNER] 360,1004,1477.75,1500.00,1.83,-0.00,1483.06,1500.00,1.75,0.00
16:32:38.114 [TUNER] 361,996,1477.75,1500.00,1.83,-0.00,1483.06,1500.00,1.75,0.00
16:32:38.156 [TUNER] 362,1004,1497.47,1500.00,1.52,-0.00,1486.25,1500.00,1.72,0.00
16:32:38.157 [TUNER] 363,996,1497.47,1500.00,1.52,-0.00,1486.25,1500.00,1.72,0.00
16:32:38.196 [TUNER] 364,1004,1491.76,1500.00,1.62,-0.00,1487.08,1500.00,1.72,0.00
16:32:38.197 [TUNER] 365,996,1491.76,1500.00,1.62,-0.00,1487.08,1500.00,1.72,0.00
16:32:38.240 [TUNER] 366,1004,1518.98,1500.00,1.17,-0.00,1513.52,1500.00,1.30,0.00
16:32:38.240 [TUNER] 367,996,1518.98,1500.00,1.17,-0.00,1513.52,1500.00,1.30,0.00
16:32:38.281 [TUNER] 368,1004,1551.06,1500.00,0.60,-0.00,1544.12,1500.00,0.77,-0.00
16:32:38.282 [TUNER] 369,996,1551.06,1500.00,0.60,-0.00,1544.12,1500.00,0.77,-0.00
16:32:38.325 [TUNER] 370,1004,1515.74,1500.00,1.14,-0.00,1541.97,1500.00,0.75,-0.00
16:32:38.366 [TUNER] 371,996,1515.74,1500.00,1.14,-0.00,1541.97,1500.00,0.75,-0.00
16:32:38.366 [TUNER] 372,1004,1495.21,1500.00,1.46,-0.00,1508.46,1500.00,1.25,-0.00
16:32:38.408 [TUNER] 373,996,1495.21,1500.00,1.46,-0.00,1508.46,1500.00,1.25,-0.00
16:32:38.408 [TUNER] 374,1004,1514.01,1500.00,1.15,-0.00,1481.66,1500.00,1.69,-0.00
16:32:38.411 [TUNER] 375,996,1514.01,1500.00,1.15,-0.00,1481.66,1500.00,1.69,-0.00
16:32:38.412 [TUNER] 376,1004,1486.96,1500.00,1.59,-0.00,1457.64,1500.00,2.11,-0.00
16:32:38.453 [TUNER] 377,996,1486.96,1500.00,1.59,-0.00,1457.64,1500.00,2.11,-0.00
16:32:38.454 [TUNER] 378,1004,1479.92,1500.00,1.73,-0.00,1466.77,1500.00,2.01,0.00
16:32:38.494 [TUNER] 379,996,1479.92,1500.00,1.73,-0.00,1466.77,1500.00,2.01,0.00
16:32:38.495 [TUNER] 380,1004,1504.35,1500.00,1.34,-0.00,1499.85,1500.00,1.51,0.00
16:32:38.536 [TUNER] 381,996,1504.35,1500.00,1.34,-0.00,1499.85,1500.00,1.51,0.00
16:32:38.536 [TUNER] 382,1004,1498.99,1500.00,1.42,-0.00,1517.72,1500.00,1.21,-0.00
16:32:38.579 [TUNER] 383,996,1498.99,1500.00,1.42,-0.00,1517.72,1500.00,1.21,-0.00
16:32:38.579 [TUNER] 384,1004,1489.54,1500.00,1.59,-0.00,1516.55,1500.00,1.20,-0.00
16:32:38.620 [TUNER] 385,996,1489.54,1500.00,1.59,-0.00,1516.55,1500.00,1.20,-0.00
16:32:38.621 [TUNER] 386,1004,1505.18,1500.00,1.33,-0.00,1475.25,1500.00,1.87,0.00
16:32:38.664 [TUNER] 387,996,1505.18,1500.00,1.33,-0.00,1475.25,1500.00,1.87,0.00
16:32:38.664 [TUNER] 388,1004,1500.51,1500.00,1.41,-0.00,1463.68,1500.00,2.10,0.00
16:32:38.664 [TUNER] 389,996,1500.51,1500.00,1.41,-0.00,1463.68,1500.00,2.10,0.00
16:32:38.707 [TUNER] 390,1004,1491.62,1500.00,1.56,-0.00,1487.07,1500.00,1.75,0.00
16:32:38.708 [TUNER] 391,996,1491.62,1500.00,1.56,-0.00,1487.07,1500.00,1.75,0.00
16:32:38.748 [TUNER] 392,1004,1504.26,1500.00,1.35,-0.00,1507.49,1500.00,1.43,0.00
16:32:38.749 [TUNER] 393,996,1504.26,1500.00,1.35,-0.00,1507.49,1500.00,1.43,0.00
16:32:38.791 [TUNER] 394,1004,1496.34,1500.00,1.48,-0.00,1533.28,1500.00,0.99,0.00
16:32:38.792 [TUNER] 395,996,1496.34,1500.00,1.48,-0.00,1533.28,1500.00,0.99,0.00
16:32:38.835 [TUNER] 396,1004,1503.74,1500.00,1.36,-0.00,1541.89,1500.00,0.80,-0.00
16:32:38.836 [TUNER] 397,996,1503.74,1500.00,1.36,-0.00,1541.89,1500.00,0.80,-0.00
16:32:38.876 [TUNER] 398,1004,1519.98,1500.00,1.08,-0.00,1521.29,1500.00,1.09,-0.00
16:32:38.918 [TUNER] 399,996,1519.98,1500.00,1.08,-0.00,1521.29,1500.00,1.09,-0.00
16:32:38.919 [TUNER] 400,1004,1527.81,1500.00,0.92,-0.00,1510.82,1500.00,1.24,-0.00
16:32:38.919 [TUNER] 401,996,1527.81,1500.00,0.92,-0.00,1510.82,1500.00,1.24,-0.00
16:32:38.961 [TUNER] 402,1004,1516.04,1500.00,1.08,-0.00,1511.89,1500.00,1.21,-0.00
16:32:38.961 [TUNER] 403,996,1516.04,1500.00,1.08,-0.00,1511.89,1500.00,1.21,-0.00
16:32:39.005 [TUNER] 404,1004,1496.31,1500.00,1.40,-0.00,1493.85,1500.00,1.49,-0.00
16:32:39.005 [TUNER] 405,996,1496.31,1500.00,1.40,-0.00,1493.85,1500.00,1.49,-0.00
16:32:39.005 [TUNER] 406,1004,1462.49,1500.00,1.98,-0.00,1489.73,1500.00,1.57,-0.00
16:32:39.045 [TUNER] 407,996,1462.49,1500.00,1.98,-0.00,1489.73,1500.00,1.57,-0.00
16:32:39.046 [TUNER] 408,1004,1492.13,1500.00,1.52,-0.00,1488.15,1500.00,1.61,-0.00
16:32:39.090 [TUNER] 409,996,1492.13,1500.00,1.52,-0.00,1488.15,1500.00,1.61,-0.00
16:32:39.093 [TUNER] 410,1004,1501.23,1500.00,1.38,-0.00,1481.73,1500.00,1.73,-0.00
16:32:39.130 [TUNER] 411,996,1501.23,1500.00,1.38,-0.00,1481.73,1500.00,1.73,-0.00
16:32:39.131 [TUNER] 412,1004,1498.21,1500.00,1.43,-0.00,1480.89,1500.00,1.77,-0.00
16:32:39.174 [TUNER] 413,996,1498.21,1500.00,1.43,-0.00,1480.89,1500.00,1.77,-0.00
16:32:39.174 [TUNER] 414,1004,1492.36,1500.00,1.53,-0.00,1493.96,1500.00,1.58,-0.00
16:32:39.216 [TUNER] 415,996,1492.36,1500.00,1.53,-0.00,1493.96,1500.00,1.58,-0.00
16:32:39.216 [TUNER] 416,1004,1471.35,1500.00,1.90,-0.00,1489.82,1500.00,1.65,0.00
16:32:39.260 [TUNER] 417,996,1471.35,1500.00,1.90,-0.00,1489.82,1500.00,1.65,0.00
16:32:39.261 [TUNER] 418,1004,1469.15,1500.00,1.97,-0.00,1496.81,1500.00,1.55,0.00
16:32:39.302 [TUNER] 419,996,1469.15,1500.00,1.97,-0.00,1496.81,1500.00,1.55,0.00
16:32:39.303 [TUNER] 420,1004,1482.85,1500.00,1.78,0.00,1508.42,1500.00,1.36,0.00
16:32:39.343 [TUNER] 421,996,1482.85,1500.00,1.78,0.00,1508.42,1500.00,1.36,0.00
16:32:39.343 [TUNER] 422,1004,1498.97,1500.00,1.53,0.00,1492.79,1500.00,1.61,0.00
16:32:39.345 [TUNER] 423,996,1498.97,1500.00,1.53,0.00,1492.79,1500.00,1.61,0.00
16:32:39.387 [TUNER] 424,1004,1540.21,1500.00,0.83,-0.00,1489.74,1500.00,1.67,0.00
16:32:39.388 [TUNER] 425,996,1540.21,1500.00,0.83,-0.00,1489.74,1500.00,1.67,0.00
16:32:39.429 [TUNER] 426,1004,1544.00,1500.00,0.72,-0.00,1515.64,1500.00,1.25,0.00
16:32:39.429 [TUNER] 427,996,1544.00,1500.00,0.72,-0.00,1515.64,1500.00,1.25,0.00
16:32:39.472 [TUNER] 428,1004,1511.80,1500.00,1.20,-0.00,1505.44,1500.00,1.40,-0.00
16:32:39.472 [TUNER] 429,996,1511.80,1500.00,1.20,-0.00,1505.44,1500.00,1.40,-0.00
16:32:39.514 [TUNER] 430,1004,1507.53,1500.00,1.26,-0.00,1504.16,1500.00,1.42,-0.00
16:32:39.557 [TUNER] 431,996,1507.53,1500.00,1.26,-0.00,1504.16,1500.00,1.42,-0.00
16:32:39.557 [TUNER] 432,1004,1516.99,1500.00,1.09,-0.00,1508.28,1500.00,1.34,-0.00
16:32:39.558 [TUNER] 433,996,1516.99,1500.00,1.09,-0.00,1508.28,1500.00,1.34,-0.00
16:32:39.599 [TUNER] 434,1004,1483.33,1500.00,1.64,-0.00,1478.08,1500.00,1.83,0.00
16:32:39.599 [TUNER] 435,996,1483.33,1500.00,1.64,-0.00,1478.08,1500.00,1.83,0.00
16:32:39.641 [TUNER] 436,1004,1474.44,1500.00,1.81,-0.00,1491.71,1500.00,1.64,0.00
16:32:39.643 [TUNER] 437,996,1474.44,1500.00,1.81,-0.00,1491.71,1500.00,1.64,0.00
16:32:39.684 [TUNER] 438,1004,1479.35,1500.00,1.76,-0.00,1529.25,1500.00,1.02,-0.00
16:32:39.684 [TUNER] 439,996,1479.35,1500.00,1.76,-0.00,1529.25,1500.00,1.02,-0.00
16:32:39.684 [TUNER] 440,1004,1469.54,1500.00,1.95,-0.00,1517.19,1500.00,1.18,-0.00
16:32:39.725 [TUNER] 441,996,1469.54,1500.00,1.95,-0.00,1517.19,1500.00,1.18,-0.00
16:32:39.727 [TUNER] 442,1004,1493.47,1500.00,1.59,-0.00,1496.37,1500.00,1.51,-0.00
16:32:39.767 [TUNER] 443,996,1493.47,1500.00,1.59,-0.00,1496.37,1500.00,1.51,-0.00
16:32:39.768 [TUNER] 444,1004,1485.13,1500.00,1.74,0.00,1487.45,1500.00,1.66,-0.00
16:32:39.813 [TUNER] 445,996,1485.13,1500.00,1.74,0.00,1487.45,1500.00,1.66,-0.00
16:32:39.815 [TUNER] 446,1004,1478.45,1500.00,1.87,0.00,1457.98,1500.00,2.17,0.00
16:32:39.852 [TUNER] 447,996,1478.45,1500.00,1.87,0.00,1457.98,1500.00,2.17,0.00
16:32:39.852 [TUNER] 448,1004,1497.17,1500.00,1.58,0.00,1476.49,1500.00,1.91,0.00
16:32:39.896 [TUNER] 449,996,1497.17,1500.00,1.58,0.00,1476.49,1500.00,1.91,0.00
16:32:39.897 [TUNER] 450,1004,1526.74,1500.00,1.09,0.00,1519.65,1500.00,1.23,0.00
16:32:39.941 [TUNER] 451,996,1526.74,1500.00,1.09,0.00,1519.65,1500.00,1.23,0.00
16:32:39.941 [TUNER] 452,1004,1504.02,1500.00,1.44,-0.00,1534.42,1500.00,0.96,-0.00
16:32:39.982 [TUNER] 453,996,1504.02,1500.00,1.44,-0.00,1534.42,1500.00,0.96,-0.00
16:32:39.983 [TUNER] 454,1004,1507.31,1500.00,1.37,-0.00,1537.65,1500.00,0.86,-0.00
16:32:40.025 [TUNER] 455,996,1507.31,1500.00,1.37,-0.00,1537.65,1500.00,0.86,-0.00
16:32:40.028 [TUNER] 456,1004,1518.53,1500.00,1.17,-0.00,1532.49,1500.00,0.89,-0.00
16:32:40.031 [TUNER] 457,996,1518.53,1500.00,1.17,-0.00,1532.49,1500.00,0.89,-0.00
16:32:40.065 [TUNER] 458,1004,1503.46,1500.00,1.41,-0.00,1518.07,1500.00,1.09,-0.00
16:32:40.065 [TUNER] 459,996,1503.46,1500.00,1.41,-0.00,1518.07,1500.00,1.09,-0.00
16:32:40.112 [TUNER] 460,1004,1491.40,1500.00,1.60,-0.00,1504.80,1500.00,1.29,-0.00
16:32:40.113 [TUNER] 461,996,1491.40,1500.00,1.60,-0.00,1504.80,1500.00,1.29,-0.00
16:32:40.150 [TUNER] 462,1004,1498.08,1500.00,1.50,-0.00,1495.05,1500.00,1.44,-0.00
16:32:40.151 [TUNER] 463,996,1498.08,1500.00,1.50,-0.00,1495.05,1500.00,1.44,-0.00
16:32:40.194 [TUNER] 464,1004,1459.61,1500.00,2.16,0.00,1494.13,1500.00,1.47,-0.00
16:32:40.196 [TUNER] 465,996,1459.61,1500.00,2.16,0.00,1494.13,1500.00,1.47,-0.00
16:32:40.235 [TUNER] 466,1004,1482.09,1500.00,1.83,0.00,1477.92,1500.00,1.74,-0.00
16:32:40.235 [TUNER] 467,996,1482.09,1500.00,1.83,0.00,1477.92,1500.00,1.74,-0.00
16:32:40.279 [TUNER] 468,1004,1530.14,1500.00,1.04,0.00,1474.41,1500.00,1.83,-0.00
16:32:40.279 [TUNER] 469,996,1530.14,1500.00,1.04,0.00,1474.41,1500.00,1.83,-0.00
16:32:40.320 [TUNER] 470,1004,1521.34,1500.00,1.15,-0.00,1460.43,1500.00,2.10,0.00
16:32:40.321 [TUNER] 471,996,1521.34,1500.00,1.15,-0.00,1460.43,1500.00,2.10,0.00
16:32:40.365 [TUNER] 472,1004,1516.01,1500.00,1.21,-0.00,1487.90,1500.00,1.69,0.00
16:32:40.367 [TUNER] 473,996,1516.01,1500.00,1.21,-0.00,1487.90,1500.00,1.69,0.00
16:32:40.367 [TUNER] 474,1004,1534.95,1500.00,0.87,-0.00,1503.01,1500.00,1.46,0.00
16:32:40.406 [TUNER] 475,996,1534.95,1500.00,0.87,-0.00,1503.01,1500.00,1.46,0.00
16:32:40.407 [TUNER] 476,1004,1480.51,1500.00,1.74,-0.00,1510.80,1500.00,1.32,0.00
16:32:40.448 [TUNER] 477,996,1480.51,1500.00,1.74,-0.00,1510.80,1500.00,1.32,0.00
16:32:40.449 [TUNER] 478,1004,1483.35,1500.00,1.72,-0.00,1501.57,1500.00,1.46,0.00
16:32:40.494 [TUNER] 479,996,1483.35,1500.00,1.72,-0.00,1501.57,1500.00,1.46,0.00
16:32:40.494 [TUNER] 480,1004,1504.52,1500.00,1.39,-0.00,1492.46,1500.00,1.61,0.00
16:32:40.533 [TUNER] 481,996,1504.52,1500.00,1.39,-0.00,1492.46,1500.00,1.61,0.00
16:32:40.534 [TUNER] 482,1004,1501.70,1500.00,1.43,-0.00,1500.65,1500.00,1.48,0.00
16:32:40.575 [TUNER] 483,996,1501.70,1500.00,1.43,-0.00,1500.65,1500.00,1.48,0.00
16:32:40.576 [TUNER] 484,1004,1499.44,1500.00,1.46,-0.00,1514.06,1500.00,1.26,-0.00
16:32:40.619 [TUNER] 485,996,1499.44,1500.00,1.46,-0.00,1514.06,1500.00,1.26,-0.00
16:32:40.619 [TUNER] 486,1004,1512.24,1500.00,1.25,-0.00,1504.18,1500.00,1.41,-0.00
16:32:40.662 [TUNER] 487,996,1512.24,1500.00,1.25,-0.00,1504.18,1500.00,1.41,-0.00
16:32:40.663 [TUNER] 488,1004,1489.84,1500.00,1.61,-0.00,1509.16,1500.00,1.32,-0.00
16:32:40.705 [TUNER] 489,996,1489.84,1500.00,1.61,-0.00,1509.16,1500.00,1.32,-0.00
16:32:40.708 [TUNER] 490,1004,1482.22,1500.00,1.75,-0.00,1494.24,1500.00,1.56,-0.00
16:32:40.709 [TUNER] 491,996,1482.22,1500.00,1.75,-0.00,1494.24,1500.00,1.56,-0.00
