00:01:51.660 [TUNER] --- CSV START ---
00:01:51.660 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:13.59964 I:531.20721 D:0.00000),PID_1(P:14.71500 I:570.94196 D:0.00000)
00:01:51.661 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:01:52.621 [TUNER] 48,1000,86.24,122.50,1.32,0.00,82.27,122.50,1.52,0.00
00:01:52.623 [TUNER] 49,1000,86.24,127.50,1.32,0.00,82.27,127.50,1.52,0.00
00:01:52.658 [TUNER] 50,1000,99.92,132.60,1.32,0.00,95.03,132.60,1.54,0.00
00:01:52.658 [TUNER] 51,1000,99.92,137.80,1.32,0.00,95.03,137.80,1.54,0.00
00:01:52.691 [TUNER] 52,1000,110.86,143.10,1.36,0.00,108.66,143.10,1.54,0.00
00:01:52.692 [TUNER] 53,1000,110.86,148.50,1.36,0.00,108.66,148.50,1.54,0.00
00:01:52.728 [TUNER] 54,1002,124.71,154.00,1.36,0.00,121.24,154.00,1.56,0.00
00:01:52.762 [TUNER] 55,998,124.71,159.60,1.36,0.00,121.24,159.60,1.56,0.00
00:01:52.762 [TUNER] 56,1000,139.35,165.30,1.35,0.00,134.85,165.30,1.58,0.00
00:01:52.797 [TUNER] 57,1000,139.35,171.10,1.35,0.00,134.85,171.10,1.58,0.00
00:01:52.798 [TUNER] 58,1000,156.15,177.00,1.32,0.00,147.39,177.00,1.61,0.00
00:01:52.832 [TUNER] 59,1000,156.15,183.00,1.32,0.00,147.39,183.00,1.61,0.00
00:01:52.833 [TUNER] 60,1000,172.93,189.10,1.28,0.00,160.78,189.10,1.63,0.00
00:01:52.866 [TUNER] 61,1000,172.93,195.30,1.28,0.00,160.78,195.30,1.63,0.00
00:01:52.903 [TUNER] 62,1000,188.26,201.60,1.27,0.00,175.10,201.60,1.65,0.00
00:01:52.903 [TUNER] 63,1000,188.26,208.00,1.27,0.00,175.10,208.00,1.65,0.00
00:01:52.935 [TUNER] 64,1000,207.31,214.50,1.21,0.00,184.75,214.50,1.74,0.00
00:01:52.936 [TUNER] 65,1000,207.31,221.10,1.21,0.00,184.75,221.10,1.74,0.00
00:01:52.970 [TUNER] 66,1000,220.82,227.80,1.22,0.00,201.06,227.80,1.74,0.00
00:01:52.970 [TUNER] 67,1000,220.82,234.60,1.22,0.00,201.06,234.60,1.74,0.00
00:01:53.006 [TUNER] 68,1000,236.79,241.50,1.21,0.00,215.83,241.50,1.77,0.00
00:01:53.042 [TUNER] 69,1000,236.79,248.50,1.21,0.00,215.83,248.50,1.77,0.00
00:01:53.042 [TUNER] 70,1000,258.16,255.60,1.12,0.00,227.64,255.60,1.85,0.00
00:01:53.076 [TUNER] 71,1000,258.16,262.80,1.12,0.00,227.64,262.80,1.85,0.00
00:01:53.076 [TUNER] 72,1000,275.25,270.10,1.10,0.00,247.40,270.10,1.81,0.00
00:01:53.112 [TUNER] 73,1000,275.25,277.50,1.10,0.00,247.40,277.50,1.81,0.00
00:01:53.112 [TUNER] 74,1000,292.36,285.00,1.08,0.00,258.05,285.00,1.92,0.00
00:01:53.146 [TUNER] 75,1000,292.36,292.60,1.08,0.00,258.05,292.60,1.92,0.00
00:01:53.181 [TUNER] 76,1000,306.04,300.30,1.11,0.00,276.88,300.30,1.91,0.00
00:01:53.183 [TUNER] 77,1000,306.04,308.10,1.11,0.00,276.88,308.10,1.91,0.00
00:01:53.221 [TUNER] 78,1000,308.40,316.00,1.31,0.00,293.66,316.00,1.94,0.00
00:01:53.221 [TUNER] 79,1000,308.40,324.00,1.31,0.00,293.66,324.00,1.94,0.00
00:01:53.253 [TUNER] 80,1000,305.14,332.10,1.62,0.00,317.40,332.10,1.86,0.00
00:01:53.254 [TUNER] 81,1000,305.14,340.30,1.62,0.00,317.40,340.30,1.86,0.00
00:01:53.286 [TUNER] 82,1000,305.96,348.60,1.90,0.00,338.10,348.60,1.82,0.00
00:01:53.324 [TUNER] 83,1000,305.96,357.00,1.90,0.00,338.10,357.00,1.82,0.00
00:01:53.324 [TUNER] 84,1000,313.49,365.50,2.09,0.00,354.67,365.50,1.86,0.00
00:01:53.357 [TUNER] 85,1000,313.49,374.10,2.09,0.00,354.67,374.10,1.86,0.00
00:01:53.358 [TUNER] 86,1000,326.39,382.80,2.23,0.00,371.35,382.80,1.89,0.00
00:01:53.391 [TUNER] 87,1000,326.39,391.60,2.23,0.00,371.35,391.60,1.89,0.00
00:01:53.392 [TUNER] 88,1000,360.76,400.50,2.07,0.00,389.86,400.50,1.91,0.00
00:01:53.426 [TUNER] 89,1000,360.76,409.50,2.07,0.00,389.86,409.50,1.91,0.00
00:01:53.464 [TUNER] 90,1000,388.25,418.60,1.99,0.00,408.10,418.60,1.94,0.00
00:01:53.464 [TUNER] 91,1000,388.25,427.80,1.99,0.00,408.10,427.80,1.94,0.00
00:01:53.497 [TUNER] 92,1000,420.56,437.10,1.84,0.00,419.25,437.10,2.09,0.00
00:01:53.498 [TUNER] 93,1000,420.56,446.50,1.84,0.00,419.25,446.50,2.09,0.00
00:01:53.533 [TUNER] 94,1000,437.81,456.00,1.90,0.00,436.77,456.00,2.15,0.00
00:01:53.533 [TUNER] 95,1000,437.81,465.60,1.90,0.00,436.77,465.60,2.15,0.00
00:01:53.567 [TUNER] 96,1000,449.90,475.30,2.04,0.00,450.78,475.30,2.27,0.00
00:01:53.604 [TUNER] 97,1000,449.90,485.10,2.04,0.00,450.78,485.10,2.27,0.00
00:01:53.605 [TUNER] 98,1000,459.56,495.00,2.24,0.00,465.43,495.00,2.40,0.00
00:01:53.636 [TUNER] 99,1000,459.56,505.00,2.24,0.00,465.43,505.00,2.40,0.00
00:01:53.637 [TUNER] 100,1000,465.58,515.10,2.50,0.00,489.17,515.10,2.40,0.00
00:01:53.674 [TUNER] 101,1000,465.58,525.30,2.50,0.00,489.17,525.30,2.40,0.00
00:01:53.675 [TUNER] 102,1000,484.14,535.60,2.60,0.00,506.44,535.60,2.50,0.00
00:01:53.706 [TUNER] 103,1000,484.14,546.00,2.60,0.00,506.44,546.00,2.50,0.00
00:01:53.742 [TUNER] 104,1000,507.58,556.50,2.64,0.00,523.70,556.50,2.61,0.00
00:01:53.742 [TUNER] 105,1000,507.58,567.10,2.64,0.00,523.70,567.10,2.61,0.00
00:01:53.777 [TUNER] 106,1000,540.07,577.80,2.55,0.00,539.23,577.80,2.76,0.00
00:01:53.778 [TUNER] 107,1000,540.07,588.60,2.55,0.00,539.23,588.60,2.76,0.00
00:01:53.813 [TUNER] 108,1000,584.96,599.50,2.27,0.00,551.64,599.50,2.97,0.00
00:01:53.814 [TUNER] 109,1000,584.96,610.50,2.27,0.00,551.64,610.50,2.97,0.00
00:01:53.848 [TUNER] 110,1000,634.62,621.60,1.90,0.00,585.63,621.60,2.86,0.00
00:01:53.884 [TUNER] 111,1000,634.62,632.80,1.90,0.00,585.63,632.80,2.86,0.00
00:01:53.886 [TUNER] 112,1002,681.05,644.10,1.56,0.00,621.26,644.10,2.71,0.00
00:01:53.920 [TUNER] 113,1000,681.05,655.50,1.56,0.00,621.26,655.50,2.71,0.00
00:01:53.922 [TUNER] 114,998,709.94,667.00,1.46,0.00,660.39,667.00,2.50,0.00
00:01:53.954 [TUNER] 115,1000,709.94,678.60,1.46,0.00,660.39,678.60,2.50,0.00
00:01:53.956 [TUNER] 116,1000,715.70,690.30,1.69,0.00,676.06,690.30,2.66,0.00
00:01:53.989 [TUNER] 117,1000,715.70,702.10,1.69,0.00,676.06,702.10,2.66,0.00
00:01:54.022 [TUNER] 118,1000,711.72,714.00,2.10,0.00,683.45,714.00,2.95,0.00
00:01:54.023 [TUNER] 119,1000,711.72,726.00,2.10,0.00,683.45,726.00,2.95,0.00
00:01:54.057 [TUNER] 120,1000,717.13,738.00,2.39,0.00,692.79,738.00,3.24,0.00
00:01:54.057 [TUNER] 121,1000,717.13,750.00,2.39,0.00,692.79,750.00,3.24,0.00
00:01:54.092 [TUNER] 122,1000,726.61,762.00,2.65,0.00,715.73,762.00,3.34,0.00
00:01:54.093 [TUNER] 123,1000,726.61,774.00,2.65,0.00,715.73,774.00,3.34,0.00
00:01:54.127 [TUNER] 124,1002,733.97,786.00,2.96,0.00,757.86,786.00,3.13,0.00
00:01:54.162 [TUNER] 125,998,733.97,798.00,2.96,0.00,757.86,798.00,3.13,0.00
00:01:54.162 [TUNER] 126,1000,755.80,810.00,3.07,0.00,805.88,810.00,2.80,0.00
00:01:54.198 [TUNER] 127,1000,755.80,822.00,3.07,0.00,805.88,822.00,2.80,0.00
00:01:54.199 [TUNER] 128,1000,810.81,834.00,2.70,0.00,833.69,834.00,2.77,0.00
00:01:54.233 [TUNER] 129,1000,810.81,846.00,2.70,0.00,833.69,846.00,2.77,0.00
00:01:54.234 [TUNER] 130,1000,870.27,858.00,2.23,0.00,835.32,858.00,3.15,0.00
00:01:54.267 [TUNER] 131,1000,870.27,870.00,2.23,0.00,835.32,870.00,3.15,0.00
00:01:54.304 [TUNER] 132,1000,898.95,882.00,2.17,0.00,855.53,882.00,3.26,0.00
00:01:54.305 [TUNER] 133,1000,898.95,894.00,2.17,0.00,855.53,894.00,3.26,0.00
00:01:54.338 [TUNER] 134,1000,911.58,906.00,2.34,0.00,900.90,906.00,2.97,0.00
00:01:54.338 [TUNER] 135,1000,911.58,918.00,2.34,0.00,900.90,918.00,2.97,0.00
00:01:54.372 [TUNER] 136,1000,904.51,930.00,2.82,0.00,945.78,930.00,2.67,0.00
00:01:54.407 [TUNER] 137,1000,904.51,942.00,2.82,0.00,945.78,942.00,2.67,0.00
00:01:54.407 [TUNER] 138,1000,926.34,954.00,2.90,0.00,954.20,954.00,2.92,0.00
00:01:54.441 [TUNER] 139,1000,926.34,966.00,2.90,0.00,954.20,966.00,2.92,0.00
00:01:54.442 [TUNER] 140,1000,929.96,978.00,3.25,0.00,965.99,978.00,3.14,0.00
00:01:54.476 [TUNER] 141,1000,929.96,990.00,3.25,0.00,965.99,990.00,3.14,0.00
00:01:54.477 [TUNER] 142,1000,929.61,1002.00,3.68,0.00,1011.72,1002.00,2.83,0.00
00:01:54.512 [TUNER] 143,1000,929.61,1014.00,3.68,0.00,1011.72,1014.00,2.83,0.00
00:01:54.547 [TUNER] 144,1000,948.14,1026.00,3.86,0.00,1043.03,1026.00,2.73,0.00
00:01:54.548 [TUNER] 145,1000,948.14,1038.00,3.86,0.00,1043.03,1038.00,2.73,0.00
00:01:54.582 [TUNER] 146,1000,1011.07,1050.00,3.40,0.00,1025.13,1050.00,3.40,0.00
00:01:54.583 [TUNER] 147,1000,1011.07,1062.00,3.40,0.00,1025.13,1062.00,3.40,0.00
00:01:54.617 [TUNER] 148,1000,1066.56,1074.00,3.00,0.00,1002.22,1074.00,4.19,0.00
00:01:54.618 [TUNER] 149,1000,1066.56,1086.00,3.00,0.00,1002.22,1086.00,4.19,0.00
00:01:54.691 [TUNER] 150,1000,1105.80,1098.00,2.81,0.00,1028.56,1098.00,4.26,0.00
00:01:54.692 [TUNER] 151,1000,1105.80,1110.00,2.81,0.00,1028.56,1110.00,4.26,0.00
00:01:54.692 [TUNER] 152,1000,1161.25,1122.00,2.37,0.00,1083.99,1122.00,3.86,0.00
00:01:54.723 [TUNER] 153,1000,1161.25,1134.00,2.37,0.00,1083.99,1134.00,3.86,0.00
00:01:54.723 [TUNER] 154,1000,1167.81,1146.00,2.61,0.00,1164.42,1146.00,3.04,0.00
00:01:54.757 [TUNER] 155,1000,1167.81,1158.00,2.61,0.00,1164.42,1158.00,3.04,0.00
00:01:54.758 [TUNER] 156,1000,1142.13,1170.00,3.34,0.00,1249.38,1170.00,2.07,0.00
00:01:54.792 [TUNER] 157,1000,1142.13,1182.00,3.34,0.00,1249.38,1182.00,2.07,0.00
00:01:54.828 [TUNER] 158,1000,1161.11,1194.00,3.46,0.00,1344.83,1194.00,0.87,0.00
00:01:54.828 [TUNER] 159,1000,1161.11,1206.00,3.46,0.00,1344.83,1206.00,0.87,0.00
00:01:54.901 [TUNER] 160,1000,1231.26,1218.00,2.85,0.00,1350.75,1218.00,1.01,0.00
00:01:54.902 [TUNER] 161,1000,1231.26,1230.00,2.85,0.00,1350.75,1230.00,1.01,0.00
00:01:54.902 [TUNER] 162,1000,1316.60,1242.00,1.96,0.00,1355.49,1242.00,1.19,0.00
00:01:54.903 [TUNER] 163,1000,1316.60,1254.00,1.96,0.00,1355.49,1254.00,1.19,0.00
00:01:54.933 [TUNER] 164,1000,1369.40,1266.00,1.48,0.00,1311.18,1266.00,2.16,0.00
00:01:54.966 [TUNER] 165,1000,1369.40,1278.00,1.48,0.00,1311.18,1278.00,2.16,0.00
00:01:54.967 [TUNER] 166,1000,1404.77,1290.00,1.23,0.00,1253.39,1290.00,3.43,0.00
00:01:55.003 [TUNER] 167,1000,1404.77,1301.90,1.23,0.00,1253.39,1301.90,3.43,0.00
00:01:55.004 [TUNER] 168,1000,1335.14,1313.70,2.50,0.00,1220.91,1313.70,4.39,0.00
00:01:55.037 [TUNER] 169,1000,1335.14,1325.40,2.50,0.00,1220.91,1325.40,4.39,0.00
00:01:55.038 [TUNER] 170,1000,1276.00,1337.00,3.71,0.00,1222.41,1337.00,4.86,0.00
00:01:55.072 [TUNER] 171,1000,1276.00,1348.50,3.71,0.00,1222.41,1348.50,4.86,0.00
00:01:55.107 [TUNER] 172,1000,1256.17,1359.90,4.42,0.00,1266.56,1359.90,4.68,0.00
00:01:55.141 [TUNER] 173,1000,1256.17,1371.20,4.42,0.00,1266.56,1371.20,4.68,0.00
00:01:55.142 [TUNER] 174,1000,1284.98,1382.40,4.46,0.00,1286.42,1382.40,4.85,0.00
00:01:55.143 [TUNER] 175,1000,1284.98,1393.50,4.46,0.00,1286.42,1393.50,4.85,0.00
00:01:55.179 [TUNER] 176,1000,1314.90,1404.50,4.47,0.00,1360.72,1404.50,4.15,0.00
00:01:55.180 [TUNER] 177,1000,1314.90,1415.40,4.47,0.00,1360.72,1415.40,4.15,0.00
00:01:55.211 [TUNER] 178,1000,1412.71,1426.20,3.47,0.00,1466.55,1426.20,2.89,0.00
00:01:55.248 [TUNER] 179,1000,1412.71,1436.90,3.47,0.00,1466.55,1436.90,2.89,0.00
00:01:55.248 [TUNER] 180,1000,1532.20,1447.50,2.07,0.00,1544.34,1447.50,1.97,0.00
00:01:55.283 [TUNER] 181,1000,1532.20,1458.00,2.07,0.00,1544.34,1458.00,1.97,0.00
00:01:55.283 [TUNER] 182,1002,1634.25,1468.40,0.81,0.00,1654.26,1468.40,0.47,0.00
00:01:55.318 [TUNER] 183,1000,1634.25,1478.70,0.81,0.00,1654.26,1478.70,0.47,0.00
00:01:55.320 [TUNER] 184,998,1723.58,1488.90,-0.36,0.00,1670.80,1488.90,0.34,0.00
00:01:55.352 [TUNER] 185,1000,1723.58,1499.00,-0.36,0.00,1670.80,1499.00,0.34,0.00
00:01:55.386 [TUNER] 186,1000,1763.71,1509.00,-0.88,0.00,1671.66,1509.00,0.46,0.00
00:01:55.388 [TUNER] 187,1000,1763.71,1518.90,-0.88,0.00,1671.66,1518.90,0.46,0.00
00:01:55.422 [TUNER] 188,1000,1759.73,1528.70,-0.78,0.00,1617.37,1528.70,1.46,0.00
00:01:55.422 [TUNER] 189,1000,1759.73,1538.40,-0.78,0.00,1617.37,1538.40,1.46,0.00
00:01:55.457 [TUNER] 190,1000,1634.57,1548.00,1.11,0.00,1525.84,1548.00,3.14,0.00
00:01:55.457 [TUNER] 191,1000,1634.57,1557.50,1.11,0.00,1525.84,1557.50,3.14,0.00
00:01:55.492 [TUNER] 192,1000,1518.98,1566.90,3.01,0.00,1486.97,1566.90,4.10,0.00
00:01:55.527 [TUNER] 193,1000,1518.98,1576.20,3.01,0.00,1486.97,1576.20,4.10,0.00
00:01:55.528 [TUNER] 194,1002,1412.46,1585.40,4.91,0.00,1486.35,1585.40,4.51,0.00
00:01:55.565 [TUNER] 195,998,1412.46,1594.50,4.91,0.00,1486.35,1594.50,4.51,0.00
00:01:55.566 [TUNER] 196,1000,1425.92,1603.50,5.18,0.00,1462.67,1603.50,5.30,0.00
00:01:55.598 [TUNER] 197,1000,1425.92,1612.40,5.18,0.00,1462.67,1612.40,5.30,0.00
00:01:55.598 [TUNER] 198,1000,1429.37,1621.20,5.60,0.00,1491.41,1621.20,5.31,0.00
00:01:55.632 [TUNER] 199,1000,1429.37,1629.90,5.60,0.00,1491.41,1629.90,5.31,0.00
00:01:55.667 [TUNER] 200,1000,1471.48,1638.50,5.46,0.00,1541.72,1638.50,4.95,0.00
00:01:55.669 [TUNER] 201,1000,1471.48,1647.00,5.46,0.00,1541.72,1647.00,4.95,0.00
00:01:55.704 [TUNER] 202,1000,1507.22,1655.40,5.37,0.00,1513.56,1655.40,5.79,0.00
00:01:55.706 [TUNER] 203,1000,1507.22,1663.70,5.37,0.00,1513.56,1663.70,5.79,0.00
00:01:55.737 [TUNER] 204,1000,1552.82,1671.90,5.12,0.00,1581.95,1671.90,5.15,0.00
00:01:55.738 [TUNER] 205,1000,1552.82,1680.00,5.12,0.00,1581.95,1680.00,5.15,0.00
00:01:55.771 [TUNER] 206,1000,1694.11,1688.00,3.43,0.00,1658.99,1688.00,4.30,0.00
00:01:55.806 [TUNER] 207,1000,1694.11,1695.90,3.43,0.00,1658.99,1695.90,4.30,0.00
00:01:55.807 [TUNER] 208,1000,1855.24,1703.70,1.30,0.00,1763.58,1703.70,2.94,0.00
00:01:55.841 [TUNER] 209,1000,1855.24,1711.40,1.30,0.00,1763.58,1711.40,2.94,0.00
00:01:55.841 [TUNER] 210,1000,1985.87,1719.00,-0.53,0.00,1818.05,1719.00,2.26,0.00
00:01:55.877 [TUNER] 211,1000,1985.87,1726.50,-0.53,0.00,1818.05,1726.50,2.26,0.00
00:01:55.877 [TUNER] 212,1000,1975.26,1733.90,-0.43,0.00,1825.54,1733.90,2.28,0.00
00:01:55.913 [TUNER] 213,1000,1975.26,1741.20,-0.43,0.00,1825.54,1741.20,2.28,0.00
00:01:55.946 [TUNER] 214,1000,1886.02,1748.40,0.85,0.00,1809.20,1748.40,2.68,0.00
00:01:55.947 [TUNER] 215,1000,1886.02,1755.50,0.85,0.00,1809.20,1755.50,2.68,0.00
00:01:55.982 [TUNER] 216,1000,1775.11,1762.50,2.55,0.00,1748.02,1762.50,3.82,0.00
00:01:55.983 [TUNER] 217,1000,1775.11,1769.40,2.55,0.00,1748.02,1769.40,3.82,0.00
00:01:56.018 [TUNER] 218,1000,1660.62,1776.20,4.43,0.00,1757.49,1776.20,3.92,0.00
00:01:56.020 [TUNER] 219,1000,1660.62,1782.90,4.43,0.00,1757.49,1782.90,3.92,0.00
00:01:56.053 [TUNER] 220,1000,1629.16,1789.50,5.22,0.00,1756.47,1789.50,4.18,0.00
00:01:56.088 [TUNER] 221,1000,1629.16,1796.00,5.22,0.00,1756.47,1796.00,4.18,0.00
00:01:56.089 [TUNER] 222,1000,1657.24,1802.40,5.18,0.00,1738.48,1802.40,4.72,0.00
00:01:56.122 [TUNER] 223,1000,1657.24,1808.70,5.18,0.00,1738.48,1808.70,4.72,0.00
00:01:56.157 [TUNER] 224,1000,1738.13,1814.90,4.35,0.00,1792.81,1814.90,4.14,0.00
00:01:56.157 [TUNER] 225,1000,1738.13,1821.00,4.35,0.00,1792.81,1821.00,4.14,0.00
00:01:56.157 [TUNER] 226,1000,1806.27,1827.00,3.62,0.00,1846.58,1827.00,3.51,0.00
00:01:56.192 [TUNER] 227,1000,1806.27,1832.90,3.62,0.00,1846.58,1832.90,3.51,0.00
00:01:56.229 [TUNER] 228,1000,1883.12,1838.70,2.70,0.00,1925.68,1838.70,2.44,0.00
00:01:56.229 [TUNER] 229,1000,1883.12,1844.40,2.70,0.00,1925.68,1844.40,2.44,0.00
00:01:56.261 [TUNER] 230,1000,1942.89,1850.00,1.95,0.00,1947.72,1850.00,2.18,0.00
00:01:56.261 [TUNER] 231,1000,1942.89,1855.50,1.95,0.00,1947.72,1855.50,2.18,0.00
00:01:56.301 [TUNER] 232,1000,2011.31,1860.90,1.02,0.00,2003.16,1860.90,1.37,0.00
00:01:56.302 [TUNER] 233,1000,2011.31,1866.20,1.02,0.00,2003.16,1866.20,1.37,0.00
00:01:56.332 [TUNER] 234,1000,2060.90,1871.40,0.30,0.00,1983.93,1871.40,1.69,0.00
00:01:56.369 [TUNER] 235,1000,2060.90,1876.50,0.30,0.00,1983.93,1876.50,1.69,0.00
00:01:56.370 [TUNER] 236,1000,2095.41,1881.50,-0.25,0.00,1997.76,1881.50,1.51,0.00
00:01:56.403 [TUNER] 237,1000,2095.41,1886.40,-0.25,0.00,1997.76,1886.40,1.51,0.00
00:01:56.404 [TUNER] 238,1000,2052.59,1891.20,0.30,0.00,1971.03,1891.20,1.97,0.00
00:01:56.438 [TUNER] 239,1000,2052.59,1895.90,0.30,0.00,1971.03,1895.90,1.97,0.00
00:01:56.438 [TUNER] 240,1000,1913.52,1900.50,2.31,0.00,1973.70,1900.50,1.99,0.00
00:01:56.472 [TUNER] 241,1000,1913.52,1905.00,2.31,0.00,1973.70,1905.00,1.99,0.00
00:01:56.507 [TUNER] 242,1000,1798.84,1909.40,4.12,0.00,1956.93,1909.40,2.32,0.00
00:01:56.508 [TUNER] 243,1000,1798.84,1913.70,4.12,0.00,1956.93,1913.70,2.32,0.00
00:01:56.542 [TUNER] 244,1000,1746.60,1917.90,5.14,0.00,1902.28,1917.90,3.28,0.00
00:01:56.542 [TUNER] 245,1000,1746.60,1922.00,5.14,0.00,1902.28,1922.00,3.28,0.00
00:01:56.578 [TUNER] 246,1000,1783.84,1926.00,4.90,0.00,1891.21,1926.00,3.61,0.00
00:01:56.613 [TUNER] 247,1000,1783.84,1929.90,4.90,0.00,1891.21,1929.90,3.61,0.00
00:01:56.614 [TUNER] 248,1000,1908.13,1933.70,3.35,0.00,1841.12,1933.70,4.57,0.00
00:01:56.647 [TUNER] 249,1000,1908.13,1937.40,3.35,0.00,1841.12,1937.40,4.57,0.00
00:01:56.648 [TUNER] 250,1000,1870.12,1941.00,4.05,0.00,1873.20,1941.00,4.29,0.00
00:01:56.682 [TUNER] 251,1000,1870.12,1944.50,4.05,0.00,1873.20,1944.50,4.29,0.00
00:01:56.683 [TUNER] 252,1002,1837.65,1947.90,4.71,0.00,1910.48,1947.90,3.89,0.00
