00:08:05.113 [TUNER] --- CSV START ---
00:08:05.113 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:12.38267 I:446.36163 D:0.00000),PID_1(P:13.40700 I:479.74985 D:0.00000)
00:08:05.113 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:08:10.100 [TUNER] 246,1000,2062.26,1926.00,1.20,0.00,1983.15,1926.00,2.89,0.00
00:08:10.100 [TUNER] 247,1000,2151.48,1929.90,0.01,0.00,2101.94,1929.90,1.24,0.00
00:08:10.101 [TUNER] 248,1000,2151.48,1933.70,0.01,0.00,2101.94,1933.70,1.24,0.00
00:08:10.133 [TUNER] 249,1000,2202.24,1937.40,-0.76,0.00,2250.23,1937.40,-0.94,0.00
00:08:10.133 [TUNER] 250,1000,2202.24,1941.00,-0.76,0.00,2250.23,1941.00,-0.94,0.00
00:08:10.168 [TUNER] 251,1000,2146.64,1944.50,-0.16,0.00,2277.80,1944.50,-1.52,0.00
00:08:10.169 [TUNER] 252,1000,2146.64,1947.90,-0.16,0.00,2277.80,1947.90,-1.52,0.00
00:08:10.202 [TUNER] 253,1000,2057.49,1951.20,0.94,0.00,2203.65,1951.20,-0.68,0.00
00:08:10.238 [TUNER] 254,1000,2057.49,1954.40,0.94,0.00,2203.65,1954.40,-0.68,0.00
00:08:10.239 [TUNER] 255,1000,1934.62,1957.50,2.57,0.00,2039.53,1957.50,1.54,0.00
00:08:10.273 [TUNER] 256,1000,1934.62,1960.50,2.57,0.00,2039.53,1960.50,1.54,0.00
00:08:10.273 [TUNER] 257,1000,1819.15,1963.40,4.21,0.00,1896.20,1963.40,3.61,0.00
00:08:10.310 [TUNER] 258,1000,1819.15,1966.20,4.21,0.00,1896.20,1966.20,3.61,0.00
00:08:10.380 [TUNER] 259,1000,1805.80,1968.90,4.59,0.00,1839.96,1968.90,4.56,0.00
00:08:10.381 [TUNER] 260,1000,1805.80,1971.50,4.59,0.00,1839.96,1971.50,4.56,0.00
00:08:10.381 [TUNER] 261,1000,1802.00,1974.00,4.86,0.00,1817.30,1974.00,5.09,0.00
00:08:10.382 [TUNER] 262,1000,1802.00,1976.40,4.86,0.00,1817.30,1976.40,5.09,0.00
00:08:10.413 [TUNER] 263,1000,1847.97,1978.70,4.47,0.00,1872.21,1978.70,4.53,0.00
00:08:10.448 [TUNER] 264,1000,1847.97,1980.90,4.47,0.00,1872.21,1980.90,4.53,0.00
00:08:10.449 [TUNER] 265,1000,1869.15,1983.00,4.37,0.00,1855.84,1983.00,4.93,0.00
00:08:10.482 [TUNER] 266,1000,1869.15,1985.00,4.37,0.00,1855.84,1985.00,4.93,0.00
00:08:10.483 [TUNER] 267,1000,1830.35,1986.90,5.04,0.00,1876.39,1986.90,4.82,0.00
00:08:10.518 [TUNER] 268,1000,1830.35,1988.70,5.04,0.00,1876.39,1988.70,4.82,0.00
00:08:10.518 [TUNER] 269,1000,1809.61,1990.40,5.51,0.00,1889.39,1990.40,4.79,0.00
00:08:10.553 [TUNER] 270,1000,1809.61,1992.00,5.51,0.00,1889.39,1992.00,4.79,0.00
00:08:10.588 [TUNER] 271,1000,1849.71,1993.50,5.18,0.00,1946.18,1993.50,4.12,0.00
00:08:10.624 [TUNER] 272,1000,1849.71,1994.90,5.18,0.00,1946.18,1994.90,4.12,0.00
00:08:10.624 [TUNER] 273,1000,2005.49,1996.20,3.28,0.00,2034.57,1996.20,2.93,0.00
00:08:10.625 [TUNER] 274,1000,2005.49,1997.40,3.28,0.00,2034.57,1997.40,2.93,0.00
00:08:10.660 [TUNER] 275,1000,2174.79,1998.50,1.05,0.00,2158.53,1998.50,1.15,0.00
00:08:10.662 [TUNER] 276,1000,2174.79,1999.50,1.05,0.00,2158.53,1999.50,1.15,0.00
00:08:10.695 [TUNER] 277,1000,2310.23,2000.40,-0.87,0.00,2130.57,2000.40,1.43,0.00
00:08:10.729 [TUNER] 278,1000,2310.23,2001.20,-0.87,0.00,2130.57,2001.20,1.43,0.00
00:08:10.729 [TUNER] 279,1000,2330.96,2001.90,-1.40,0.00,2104.76,2001.90,1.70,0.00
00:08:10.764 [TUNER] 280,1000,2330.96,2002.50,-1.40,0.00,2104.76,2002.50,1.70,0.00
00:08:10.765 [TUNER] 281,1000,2174.02,2003.00,0.40,0.00,2046.32,2003.00,2.46,0.00
00:08:10.799 [TUNER] 282,1000,2174.02,2003.40,0.40,0.00,2046.32,2003.40,2.46,0.00
00:08:10.800 [TUNER] 283,1000,2017.54,2003.70,2.34,0.00,1985.82,2003.70,3.29,0.00
00:08:10.833 [TUNER] 284,1000,2017.54,2003.90,2.34,0.00,1985.82,2003.90,3.29,0.00
00:08:10.868 [TUNER] 285,1000,1902.66,2004.00,3.85,0.00,1968.35,2004.00,3.57,0.00
00:08:10.868 [TUNER] 286,1000,1902.66,2000.00,3.85,0.00,1968.35,2000.00,3.57,0.00
00:08:10.903 [TUNER] 287,1000,1833.10,2000.00,4.81,0.00,1957.81,2000.00,3.69,0.00
00:08:10.903 [TUNER] 288,1000,1833.10,2000.00,4.81,0.00,1957.81,2000.00,3.69,0.00
00:08:10.938 [TUNER] 289,1000,1847.89,2000.00,4.76,0.00,1995.76,2000.00,3.19,0.00
00:08:10.975 [TUNER] 290,1000,1847.89,2000.00,4.76,0.00,1995.76,2000.00,3.19,0.00
00:08:10.976 [TUNER] 291,1000,1945.62,2000.00,3.60,0.00,1990.04,2000.00,3.27,0.00
00:08:11.009 [TUNER] 292,1000,1945.62,2000.00,3.60,0.00,1990.04,2000.00,3.27,0.00
00:08:11.013 [TUNER] 293,1000,2106.28,2000.00,1.52,0.00,2085.12,2000.00,1.92,0.00
00:08:11.043 [TUNER] 294,1000,2106.28,2000.00,1.52,0.00,2085.12,2000.00,1.92,0.00
00:08:11.044 [TUNER] 295,1000,2203.88,2000.00,0.13,0.00,2107.92,2000.00,1.51,0.00
00:08:11.078 [TUNER] 296,1000,2203.88,2000.00,0.13,0.00,2107.92,2000.00,1.51,0.00
00:08:11.113 [TUNER] 297,1000,2314.60,2000.00,-1.53,0.00,2157.08,2000.00,0.70,0.00
00:08:11.113 [TUNER] 298,1000,2314.60,2000.00,-1.53,0.00,2157.08,2000.00,0.70,0.00
00:08:11.149 [TUNER] 299,1000,2226.21,2000.00,-0.63,0.00,2119.10,2000.00,1.09,0.00
00:08:11.150 [TUNER] 300,1000,2226.21,2000.00,-0.63,0.00,2119.10,2000.00,1.09,0.00
00:08:11.183 [TUNER] 301,1000,2040.40,2000.00,1.63,0.00,2083.56,2000.00,1.49,0.00
00:08:11.218 [TUNER] 302,1000,2040.40,2000.00,1.63,0.00,2083.56,2000.00,1.49,0.00
00:08:11.219 [TUNER] 303,1000,1850.51,2000.00,4.12,0.00,1993.28,2000.00,2.70,0.00
00:08:11.253 [TUNER] 304,1000,1850.51,2000.00,4.12,0.00,1993.28,2000.00,2.70,0.00
00:08:11.254 [TUNER] 305,1000,1808.56,2000.00,4.81,0.00,1974.32,2000.00,2.98,0.00
00:08:11.288 [TUNER] 306,1000,1808.56,2000.00,4.81,0.00,1974.32,2000.00,2.98,0.00
00:08:11.324 [TUNER] 307,1000,1888.39,2000.00,3.92,0.00,1966.02,2000.00,3.13,0.00
00:08:11.324 [TUNER] 308,1000,1888.39,2000.00,3.92,0.00,1966.02,2000.00,3.13,0.00
00:08:11.359 [TUNER] 309,1000,1959.12,2000.00,3.08,0.00,1957.66,2000.00,3.28,0.00
00:08:11.359 [TUNER] 310,1000,1959.12,2000.00,3.08,0.00,1957.66,2000.00,3.28,0.00
00:08:11.394 [TUNER] 311,1000,2048.36,2000.00,1.93,0.00,1978.46,2000.00,3.02,0.00
00:08:11.394 [TUNER] 312,1000,2048.36,2000.00,1.93,0.00,1978.46,2000.00,3.02,0.00
00:08:11.430 [TUNER] 313,1000,2056.17,2000.00,1.78,0.00,1991.67,2000.00,2.85,0.00
00:08:11.464 [TUNER] 314,1000,2056.17,2000.00,1.78,0.00,1991.67,2000.00,2.85,0.00
00:08:11.465 [TUNER] 315,1000,2045.25,2000.00,1.88,0.00,2043.46,2000.00,2.12,0.00
00:08:11.498 [TUNER] 316,1000,2045.25,2000.00,1.88,0.00,2043.46,2000.00,2.12,0.00
00:08:11.498 [TUNER] 317,1000,2010.73,2000.00,2.30,0.00,2060.85,2000.00,1.83,0.00
00:08:11.533 [TUNER] 318,1000,2010.73,2000.00,2.30,0.00,2060.85,2000.00,1.83,0.00
00:08:11.568 [TUNER] 319,1000,2031.23,2000.00,2.01,0.00,2078.19,2000.00,1.52,0.00
00:08:11.569 [TUNER] 320,1000,2031.23,2000.00,2.01,0.00,2078.19,2000.00,1.52,0.00
00:08:11.603 [TUNER] 321,1000,2020.14,2000.00,2.13,0.00,1995.86,2000.00,2.63,0.00
00:08:11.604 [TUNER] 322,1000,2020.14,2000.00,2.13,0.00,1995.86,2000.00,2.63,0.00
00:08:11.637 [TUNER] 323,1000,1980.34,2000.00,2.64,0.00,1984.97,2000.00,2.79,0.00
00:08:11.674 [TUNER] 324,1000,1980.34,2000.00,2.64,0.00,1984.97,2000.00,2.79,0.00
00:08:11.675 [TUNER] 325,1000,1931.32,2000.00,3.31,0.00,1960.79,2000.00,3.15,0.00
00:08:11.708 [TUNER] 326,1000,1931.32,2000.00,3.31,0.00,1960.79,2000.00,3.15,0.00
00:08:11.709 [TUNER] 327,1000,1905.85,2000.00,3.71,0.00,1968.94,2000.00,3.07,0.00
00:08:11.743 [TUNER] 328,1000,1905.85,2000.00,3.71,0.00,1968.94,2000.00,3.07,0.00
00:08:11.781 [TUNER] 329,1000,1938.73,2000.00,3.36,0.00,1956.56,2000.00,3.28,0.00
00:08:11.783 [TUNER] 330,1000,1938.73,2000.00,3.36,0.00,1956.56,2000.00,3.28,0.00
00:08:11.814 [TUNER] 331,1000,1971.91,2000.00,2.97,0.00,1951.81,2000.00,3.39,0.00
00:08:11.814 [TUNER] 332,1000,1971.91,2000.00,2.97,0.00,1951.81,2000.00,3.39,0.00
00:08:11.848 [TUNER] 333,1000,1991.37,2000.00,2.74,0.00,1999.34,2000.00,2.75,0.00
00:08:11.848 [TUNER] 334,1000,1991.37,2000.00,2.74,0.00,1999.34,2000.00,2.75,0.00
00:08:11.884 [TUNER] 335,1000,2022.83,2000.00,2.33,0.00,2037.79,2000.00,2.20,0.00
00:08:11.918 [TUNER] 336,1000,2022.83,2000.00,2.33,0.00,2037.79,2000.00,2.20,0.00
00:08:11.918 [TUNER] 337,1000,2087.29,2000.00,1.45,0.00,2125.04,2000.00,0.91,0.00
00:08:11.953 [TUNER] 338,1000,2087.29,2000.00,1.45,0.00,2125.04,2000.00,0.91,0.00
00:08:11.953 [TUNER] 339,1000,2078.73,2000.00,1.49,0.00,2148.44,2000.00,0.45,0.00
00:08:11.987 [TUNER] 340,1000,2078.73,2000.00,1.49,0.00,2148.44,2000.00,0.45,0.00
00:08:12.024 [TUNER] 341,1000,2078.75,2000.00,1.42,0.00,2129.37,2000.00,0.58,0.00
00:08:12.024 [TUNER] 342,1000,2078.75,2000.00,1.42,0.00,2129.37,2000.00,0.58,0.00
00:08:12.060 [TUNER] 343,1000,2034.10,2000.00,1.94,0.00,2047.11,2000.00,1.64,0.00
00:08:12.062 [TUNER] 344,1000,2034.10,2000.00,1.94,0.00,2047.11,2000.00,1.64,0.00
00:08:12.093 [TUNER] 345,1000,2019.00,2000.00,2.11,0.00,1991.61,2000.00,2.39,0.00
00:08:12.128 [TUNER] 346,1000,2019.00,2000.00,2.11,0.00,1991.61,2000.00,2.39,0.00
00:08:12.130 [TUNER] 347,1000,1988.02,2000.00,2.51,0.00,1935.18,2000.00,3.21,0.00
00:08:12.163 [TUNER] 348,1000,1988.02,2000.00,2.51,0.00,1935.18,2000.00,3.21,0.00
00:08:12.164 [TUNER] 349,1000,1944.34,2000.00,3.10,0.00,1953.60,2000.00,3.01,0.00
00:08:12.199 [TUNER] 350,1000,1944.34,2000.00,3.10,0.00,1953.60,2000.00,3.01,0.00
00:08:12.234 [TUNER] 351,1000,1969.52,2000.00,2.81,0.00,1951.16,2000.00,3.09,0.00
00:08:12.234 [TUNER] 352,1000,1969.52,2000.00,2.81,0.00,1951.16,2000.00,3.09,0.00
00:08:12.268 [TUNER] 353,1000,1991.39,2000.00,2.55,0.00,1959.52,2000.00,3.02,0.00
00:08:12.268 [TUNER] 354,1000,1991.39,2000.00,2.55,0.00,1959.52,2000.00,3.02,0.00
00:08:12.302 [TUNER] 355,1000,2015.75,2000.00,2.23,0.00,1971.36,2000.00,2.89,0.00
00:08:12.339 [TUNER] 356,1000,2015.75,2000.00,2.23,0.00,1971.36,2000.00,2.89,0.00
00:08:12.373 [TUNER] 357,1000,1983.70,2000.00,2.65,0.00,1967.09,2000.00,2.97,0.00
00:08:12.374 [TUNER] 358,1000,1983.70,2000.00,2.65,0.00,1967.09,2000.00,2.97,0.00
00:08:12.375 [TUNER] 359,1000,1988.99,2000.00,2.59,0.00,1996.31,2000.00,2.59,0.00
00:08:12.409 [TUNER] 360,1000,1988.99,2000.00,2.59,0.00,1996.31,2000.00,2.59,0.00
00:08:12.445 [TUNER] 361,1000,1986.34,2000.00,2.63,0.00,1995.64,2000.00,2.60,0.00
00:08:12.447 [TUNER] 362,1000,1986.34,2000.00,2.63,0.00,1995.64,2000.00,2.60,0.00
00:08:12.482 [TUNER] 363,1000,2020.31,2000.00,2.20,0.00,2032.90,2000.00,2.07,0.00
00:08:12.482 [TUNER] 364,1000,2020.31,2000.00,2.20,0.00,2032.90,2000.00,2.07,0.00
00:08:12.515 [TUNER] 365,1000,2054.35,2000.00,1.73,0.00,2012.88,2000.00,2.32,0.00
00:08:12.549 [TUNER] 366,1000,2054.35,2000.00,1.73,0.00,2012.88,2000.00,2.32,0.00
00:08:12.550 [TUNER] 367,1000,2066.12,2000.00,1.52,0.00,2014.05,2000.00,2.30,0.00
00:08:12.583 [TUNER] 368,1000,2066.12,2000.00,1.52,0.00,2014.05,2000.00,2.30,0.00
00:08:12.584 [TUNER] 369,1000,2020.56,2000.00,2.07,0.00,1980.62,2000.00,2.76,0.00
00:08:12.617 [TUNER] 370,1000,2020.56,2000.00,2.07,0.00,1980.62,2000.00,2.76,0.00
00:08:12.653 [TUNER] 371,1000,1984.11,2000.00,2.53,0.00,1984.81,2000.00,2.72,0.00
00:08:12.653 [TUNER] 372,1000,1984.11,2000.00,2.53,0.00,1984.81,2000.00,2.72,0.00
00:08:12.689 [TUNER] 373,1000,1973.86,2000.00,2.68,0.00,1976.13,2000.00,2.86,0.00
00:08:12.689 [TUNER] 374,1000,1973.86,2000.00,2.68,0.00,1976.13,2000.00,2.86,0.00
00:08:12.723 [TUNER] 375,1000,1955.34,2000.00,2.95,0.00,1996.67,2000.00,2.59,0.00
00:08:12.760 [TUNER] 376,1000,1955.34,2000.00,2.95,0.00,1996.67,2000.00,2.59,0.00
00:08:12.760 [TUNER] 377,1000,1974.89,2000.00,2.73,0.00,1995.93,2000.00,2.60,0.00
00:08:12.795 [TUNER] 378,1000,1974.89,2000.00,2.73,0.00,1995.93,2000.00,2.60,0.00
00:08:12.796 [TUNER] 379,1000,1973.35,2000.00,2.77,0.00,2024.54,2000.00,2.19,0.00
00:08:12.830 [TUNER] 380,1000,1973.35,2000.00,2.77,0.00,2024.54,2000.00,2.19,0.00
00:08:12.831 [TUNER] 381,1000,2035.68,2000.00,1.97,0.00,2083.51,2000.00,1.32,0.00
00:08:12.865 [TUNER] 382,1000,2035.68,2000.00,1.97,0.00,2083.51,2000.00,1.32,0.00
00:08:12.898 [TUNER] 383,1000,2042.60,2000.00,1.85,0.00,2068.83,2000.00,1.45,0.00
00:08:12.898 [TUNER] 384,1000,2042.60,2000.00,1.85,0.00,2068.83,2000.00,1.45,0.00
00:08:12.933 [TUNER] 385,1000,2063.59,2000.00,1.53,0.00,2060.53,2000.00,1.51,0.00
00:08:12.933 [TUNER] 386,1000,2063.59,2000.00,1.53,0.00,2060.53,2000.00,1.51,0.00
00:08:12.969 [TUNER] 387,1000,2032.28,2000.00,1.89,0.00,2033.27,2000.00,1.84,0.00
00:08:13.002 [TUNER] 388,1000,2032.28,2000.00,1.89,0.00,2033.27,2000.00,1.84,0.00
00:08:13.003 [TUNER] 389,1000,2024.42,2000.00,1.97,0.00,2023.48,2000.00,1.95,0.00
00:08:13.039 [TUNER] 390,1000,2024.42,2000.00,1.97,0.00,2023.48,2000.00,1.95,0.00
00:08:13.039 [TUNER] 391,1000,1975.17,2000.00,2.60,0.00,1967.55,2000.00,2.73,0.00
00:08:13.073 [TUNER] 392,1000,1975.17,2000.00,2.60,0.00,1967.55,2000.00,2.73,0.00
00:08:13.108 [TUNER] 393,1000,1916.88,2000.00,3.39,0.00,1982.94,2000.00,2.54,0.00
00:08:13.108 [TUNER] 394,1000,1916.88,2000.00,3.39,0.00,1982.94,2000.00,2.54,0.00
00:08:13.144 [TUNER] 395,1000,1968.17,2000.00,2.79,0.00,1986.66,2000.00,2.50,0.00
00:08:13.145 [TUNER] 396,1000,1968.17,2000.00,2.79,0.00,1986.66,2000.00,2.50,0.00
00:08:13.179 [TUNER] 397,1000,2033.26,2000.00,1.95,0.00,2011.97,2000.00,2.15,0.00
00:08:13.215 [TUNER] 398,1000,2033.26,2000.00,1.95,0.00,2011.97,2000.00,2.15,0.00
00:08:13.217 [TUNER] 399,1000,2112.82,2000.00,0.86,0.00,2001.29,2000.00,2.29,0.00
00:08:13.249 [TUNER] 400,1000,2112.82,2000.00,0.86,0.00,2001.29,2000.00,2.29,0.00
00:08:13.252 [TUNER] 401,1000,2095.71,2000.00,0.99,0.00,1999.62,2000.00,2.32,0.00
00:08:13.284 [TUNER] 402,1000,2095.71,2000.00,0.99,0.00,1999.62,2000.00,2.32,0.00
00:08:13.318 [TUNER] 403,1000,2071.53,2000.00,1.23,0.00,2015.26,2000.00,2.09,0.00
00:08:13.319 [TUNER] 404,1000,2071.53,2000.00,1.23,0.00,2015.26,2000.00,2.09,0.00
00:08:13.352 [TUNER] 405,1000,2006.16,2000.00,2.03,0.00,1997.25,2000.00,2.34,0.00
00:08:13.353 [TUNER] 406,1000,2006.16,2000.00,2.03,0.00,1997.25,2000.00,2.34,0.00
00:08:13.387 [TUNER] 407,1000,1986.34,2000.00,2.29,0.00,2011.85,2000.00,2.13,0.00
00:08:13.424 [TUNER] 408,1000,1986.34,2000.00,2.29,0.00,2011.85,2000.00,2.13,0.00
00:08:13.425 [TUNER] 409,1000,1980.79,2000.00,2.37,0.00,1980.58,2000.00,2.57,0.00
00:08:13.458 [TUNER] 410,1000,1980.79,2000.00,2.37,0.00,1980.58,2000.00,2.57,0.00
00:08:13.460 [TUNER] 411,1000,1984.94,2000.00,2.33,0.00,2001.95,2000.00,2.28,0.00
00:08:13.493 [TUNER] 412,1000,1984.94,2000.00,2.33,0.00,2001.95,2000.00,2.28,0.00
00:08:13.528 [TUNER] 413,1000,2007.16,2000.00,2.05,0.00,1970.94,2000.00,2.72,0.00
00:08:13.529 [TUNER] 414,1000,2007.16,2000.00,2.05,0.00,1970.94,2000.00,2.72,0.00
00:08:13.565 [TUNER] 415,1000,2024.93,2000.00,1.81,0.00,1983.94,2000.00,2.56,0.00
00:08:13.566 [TUNER] 416,1000,2024.93,2000.00,1.81,0.00,1983.94,2000.00,2.56,0.00
00:08:13.598 [TUNER] 417,1000,2025.41,2000.00,1.78,0.00,1982.30,2000.00,2.60,0.00
00:08:13.633 [TUNER] 418,1000,2025.41,2000.00,1.78,0.00,1982.30,2000.00,2.60,0.00
00:08:13.633 [TUNER] 419,1000,1981.12,2000.00,2.35,0.00,2001.61,2000.00,2.34,0.00
00:08:13.668 [TUNER] 420,1000,1981.12,2000.00,2.35,0.00,2001.61,2000.00,2.34,0.00
00:08:13.669 [TUNER] 421,1000,1980.05,2000.00,2.38,0.00,2017.06,2000.00,2.12,0.00
00:08:13.704 [TUNER] 422,1000,1980.05,2000.00,2.38,0.00,2017.06,2000.00,2.12,0.00
00:08:13.739 [TUNER] 423,1000,1975.76,2000.00,2.45,0.00,2036.29,2000.00,1.83,0.00
00:08:13.739 [TUNER] 424,1000,1975.76,2000.00,2.45,0.00,2036.29,2000.00,1.83,0.00
00:08:13.772 [TUNER] 425,1000,2008.40,2000.00,2.04,0.00,2072.29,2000.00,1.27,0.00
00:08:13.772 [TUNER] 426,1000,2008.40,2000.00,2.04,0.00,2072.29,2000.00,1.27,0.00
00:08:13.807 [TUNER] 427,1000,2027.65,2000.00,1.78,0.00,2068.45,2000.00,1.26,-0.00
00:08:13.845 [TUNER] 428,1000,2027.65,2000.00,1.78,0.00,2068.45,2000.00,1.26,-0.00
00:08:13.846 [TUNER] 429,1000,2067.09,2000.00,1.23,-0.00,2056.78,2000.00,1.36,-0.00
00:08:13.880 [TUNER] 430,1000,2067.09,2000.00,1.23,-0.00,2056.78,2000.00,1.36,-0.00
00:08:13.880 [TUNER] 431,1000,2048.83,2000.00,1.41,-0.00,2013.09,2000.00,1.94,-0.00
00:08:13.913 [TUNER] 432,1000,2048.83,2000.00,1.41,-0.00,2013.09,2000.00,1.94,-0.00
00:08:13.948 [TUNER] 433,1000,2008.44,2000.00,1.91,-0.00,2003.91,2000.00,2.05,-0.00
00:08:13.949 [TUNER] 434,1000,2008.44,2000.00,1.91,-0.00,2003.91,2000.00,2.05,-0.00
00:08:13.982 [TUNER] 435,1000,1936.62,2000.00,2.85,-0.00,1958.77,2000.00,2.70,-0.00
00:08:13.982 [TUNER] 436,1000,1936.62,2000.00,2.85,-0.00,1958.77,2000.00,2.70,-0.00
00:08:14.017 [TUNER] 437,1000,1904.94,2000.00,3.33,0.00,1986.22,2000.00,2.34,-0.00
00:08:14.053 [TUNER] 438,1000,1904.94,2000.00,3.33,0.00,1986.22,2000.00,2.34,-0.00
00:08:14.054 [TUNER] 439,1000,1984.39,2000.00,2.36,0.00,1982.41,2000.00,2.41,-0.00
00:08:14.087 [TUNER] 440,1000,1984.39,2000.00,2.36,0.00,1982.41,2000.00,2.41,-0.00
00:08:14.088 [TUNER] 441,1000,2032.49,2000.00,1.73,0.00,2010.29,2000.00,2.03,-0.00
00:08:14.124 [TUNER] 442,1000,2032.49,2000.00,1.73,0.00,2010.29,2000.00,2.03,-0.00
00:08:14.160 [TUNER] 443,1000,2098.46,2000.00,0.83,-0.00,2005.10,2000.00,2.09,-0.00
00:08:14.161 [TUNER] 444,1000,2098.46,2000.00,0.83,-0.00,2005.10,2000.00,2.09,-0.00
00:08:14.194 [TUNER] 445,1000,2073.92,2000.00,1.07,-0.00,2014.70,2000.00,1.95,-0.00
00:08:14.196 [TUNER] 446,1000,2073.92,2000.00,1.07,-0.00,2014.70,2000.00,1.95,-0.00
00:08:14.234 [TUNER] 447,1000,2025.08,2000.00,1.65,-0.00,2025.81,2000.00,1.78,-0.00
00:08:14.263 [TUNER] 448,1000,2025.08,2000.00,1.65,-0.00,2025.81,2000.00,1.78,-0.00
00:08:14.264 [TUNER] 449,1000,1943.06,2000.00,2.72,-0.00,2005.49,2000.00,2.04,-0.00
00:08:14.299 [TUNER] 450,1000,1943.06,2000.00,2.72,-0.00,2005.49,2000.00,2.04,-0.00
00:08:14.300 [TUNER] 451,1000,1894.62,2000.00,3.41,0.00,2008.14,2000.00,2.00,-0.00
00:08:14.333 [TUNER] 452,1000,1894.62,2000.00,3.41,0.00,2008.14,2000.00,2.00,-0.00
00:08:14.368 [TUNER] 453,1000,1946.93,2000.00,2.81,0.00,1974.18,2000.00,2.48,-0.00
00:08:14.368 [TUNER] 454,1000,1946.93,2000.00,2.81,0.00,1974.18,2000.00,2.48,-0.00
00:08:14.401 [TUNER] 455,1000,1980.19,2000.00,2.42,0.00,2003.70,2000.00,2.08,-0.00
00:08:14.402 [TUNER] 456,1000,1980.19,2000.00,2.42,0.00,2003.70,2000.00,2.08,-0.00
00:08:14.439 [TUNER] 457,1000,2022.25,2000.00,1.88,0.00,1965.47,2000.00,2.63,-0.00
00:08:14.474 [TUNER] 458,1000,2022.25,2000.00,1.88,0.00,1965.47,2000.00,2.63,-0.00
00:08:14.475 [TUNER] 459,1000,2049.04,2000.00,1.50,0.00,1967.53,2000.00,2.63,0.00
00:08:14.508 [TUNER] 460,1000,2049.04,2000.00,1.50,0.00,1967.53,2000.00,2.63,0.00
00:08:14.509 [TUNER] 461,1000,2010.33,2000.00,1.97,0.00,1953.72,2000.00,2.86,0.00
00:08:14.543 [TUNER] 462,1000,2010.33,2000.00,1.97,0.00,1953.72,2000.00,2.86,0.00
00:08:14.581 [TUNER] 463,1000,1948.44,2000.00,2.78,0.00,1982.18,2000.00,2.50,0.00
00:08:14.582 [TUNER] 464,1000,1948.44,2000.00,2.78,0.00,1982.18,2000.00,2.50,0.00
00:08:14.616 [TUNER] 465,1000,1940.16,2000.00,2.94,0.00,1998.08,2000.00,2.28,0.00
00:08:14.617 [TUNER] 466,1000,1940.16,2000.00,2.94,0.00,1998.08,2000.00,2.28,0.00
00:08:14.648 [TUNER] 467,1000,1931.82,2000.00,3.10,0.00,2034.85,2000.00,1.76,0.00
00:08:14.683 [TUNER] 468,1000,1931.82,2000.00,3.10,0.00,2034.85,2000.00,1.76,0.00
00:08:14.684 [TUNER] 469,1000,2033.38,2000.00,1.81,0.00,2072.86,2000.00,1.18,-0.00
00:08:14.717 [TUNER] 470,1000,2033.38,2000.00,1.81,0.00,2072.86,2000.00,1.18,-0.00
00:08:14.717 [TUNER] 471,1000,2075.12,2000.00,1.23,0.00,2074.05,2000.00,1.09,-0.00
00:08:14.751 [TUNER] 472,1000,2075.12,2000.00,1.23,0.00,2074.05,2000.00,1.09,-0.00
00:08:14.787 [TUNER] 473,1000,2130.61,2000.00,0.42,-0.00,2059.35,2000.00,1.23,-0.00
00:08:14.788 [TUNER] 474,1000,2130.61,2000.00,0.42,-0.00,2059.35,2000.00,1.23,-0.00
00:08:14.823 [TUNER] 475,1000,2051.71,2000.00,1.36,-0.00,2017.05,2000.00,1.78,-0.00
00:08:14.823 [TUNER] 476,1000,2051.71,2000.00,1.36,-0.00,2017.05,2000.00,1.78,-0.00
00:08:14.858 [TUNER] 477,1000,1991.85,2000.00,2.10,-0.00,2012.23,2000.00,1.83,-0.00
00:08:14.893 [TUNER] 478,1000,1991.85,2000.00,2.10,-0.00,2012.23,2000.00,1.83,-0.00
00:08:14.896 [TUNER] 479,1000,1901.01,2000.00,3.32,-0.00,1958.55,2000.00,2.59,-0.00
00:08:14.931 [TUNER] 480,1000,1901.01,2000.00,3.32,-0.00,1958.55,2000.00,2.59,-0.00
00:08:14.932 [TUNER] 481,1000,1902.22,2000.00,3.39,0.00,1975.74,2000.00,2.39,-0.00
00:08:14.963 [TUNER] 482,1000,1902.22,2000.00,3.39,0.00,1975.74,2000.00,2.39,-0.00
00:08:14.997 [TUNER] 483,1000,1951.29,2000.00,2.83,0.00,1956.84,2000.00,2.68,-0.00
00:08:14.997 [TUNER] 484,1000,1951.29,2000.00,2.83,0.00,1956.84,2000.00,2.68,-0.00
00:08:15.032 [TUNER] 485,1000,2054.11,2000.00,1.50,0.00,1979.53,2000.00,2.40,-0.00
00:08:15.033 [TUNER] 486,1000,2054.11,2000.00,1.50,0.00,1979.53,2000.00,2.40,-0.00
00:08:15.067 [TUNER] 487,1000,2122.63,2000.00,0.55,-0.00,1987.37,2000.00,2.30,-0.00
00:08:15.102 [TUNER] 488,1000,2122.63,2000.00,0.55,-0.00,1987.37,2000.00,2.30,-0.00
00:08:15.103 [TUNER] 489,1000,2074.36,2000.00,1.08,-0.00,2005.66,2000.00,2.05,-0.00
