04:12:00.810 [TUNER] --- CSV START ---
04:12:00.810 [TUNER] Metadata,PID_0(P:12.35200 I:445.32941 D:0.00000),PID_1(P:13.37410 I:478.63708 D:0.00000)
04:12:00.811 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
04:12:05.387 [TUNER] 229,1000,2164.30,2000.00,1.13,0.00,2156.35,2000.00,1.60,0.00
04:12:05.424 [TUNER] 230,1000,2171.44,2000.00,0.95,0.00,2158.27,2000.00,1.48,0.00
04:12:05.424 [TUNER] 231,1000,2148.05,2000.00,0.95,0.00,2143.05,2000.00,1.48,0.00
04:12:05.426 [TUNER] 232,1000,2148.05,2000.00,1.12,0.00,2143.05,2000.00,1.56,0.00
04:12:05.458 [TUNER] 233,1000,2083.72,2000.00,1.87,0.00,2129.96,2000.00,1.66,0.00
04:12:05.492 [TUNER] 234,1000,2015.95,2000.00,1.87,0.00,2071.28,2000.00,1.66,0.00
04:12:05.493 [TUNER] 235,1000,2015.95,2000.00,2.70,0.00,2071.28,2000.00,2.39,0.00
04:12:05.527 [TUNER] 236,1000,2002.67,2000.00,2.86,0.00,2030.11,2000.00,2.92,0.00
04:12:05.528 [TUNER] 237,1000,1996.16,2000.00,2.86,0.00,2017.43,2000.00,2.92,0.00
04:12:05.563 [TUNER] 238,1000,1996.16,2000.00,2.94,0.00,2017.43,2000.00,3.07,0.00
04:12:05.564 [TUNER] 239,1000,1995.18,2000.00,2.96,0.00,2015.18,2000.00,3.09,0.00
04:12:05.597 [TUNER] 240,1000,2013.42,2000.00,2.96,0.00,2000.55,2000.00,3.09,0.00
04:12:05.632 [TUNER] 241,1000,2013.42,2000.00,2.72,0.00,2000.55,2000.00,3.29,0.00
04:12:05.633 [TUNER] 242,1000,2019.31,2000.00,2.64,0.00,2025.79,2000.00,2.94,0.00
04:12:05.670 [TUNER] 243,1000,2035.14,2000.00,2.64,0.00,2040.97,2000.00,2.94,0.00
04:12:05.673 [TUNER] 244,1000,2035.14,2000.00,2.42,0.00,2040.97,2000.00,2.70,0.00
04:12:05.704 [TUNER] 245,1000,2056.91,2000.00,2.11,0.00,2038.95,2000.00,2.70,0.00
04:12:05.705 [TUNER] 246,1000,2053.55,2000.00,2.11,0.00,2059.67,2000.00,2.70,0.00
04:12:05.737 [TUNER] 247,1000,2053.55,2000.00,2.11,0.00,2059.67,2000.00,2.38,0.00
04:12:05.772 [TUNER] 248,1000,2069.18,2000.00,1.88,0.00,2047.18,2000.00,2.51,0.00
04:12:05.773 [TUNER] 249,1000,2062.88,2000.00,1.88,0.00,2037.93,2000.00,2.51,0.00
04:12:05.808 [TUNER] 250,1000,2062.88,2000.00,1.91,0.00,2037.93,2000.00,2.61,0.00
04:12:05.808 [TUNER] 251,1000,2050.92,2000.00,2.03,0.00,2046.53,2000.00,2.46,0.00
04:12:05.842 [TUNER] 252,1000,2048.16,2000.00,2.03,0.00,2037.34,2000.00,2.46,0.00
04:12:05.842 [TUNER] 253,1000,2048.16,2000.00,2.03,0.00,2037.34,2000.00,2.56,0.00
04:12:05.877 [TUNER] 254,1000,2029.94,2000.00,2.24,0.00,2032.24,2000.00,2.60,0.00
04:12:05.912 [TUNER] 255,1000,2006.98,2000.00,2.24,0.00,2055.35,2000.00,2.60,0.00
04:12:05.912 [TUNER] 256,1000,2006.98,2000.00,2.51,0.00,2055.35,2000.00,2.25,0.00
04:12:05.948 [TUNER] 257,1000,2003.20,2000.00,2.56,0.00,2048.45,2000.00,2.31,0.00
04:12:05.949 [TUNER] 258,1000,1993.20,2000.00,2.56,0.00,2052.79,2000.00,2.31,0.00
04:12:05.982 [TUNER] 259,1000,1993.20,2000.00,2.69,0.00,2052.79,2000.00,2.21,0.00
04:12:05.982 [TUNER] 260,1000,1965.00,2000.00,3.06,0.00,2059.90,2000.00,2.08,0.00
04:12:06.018 [TUNER] 261,1000,1965.68,2000.00,3.06,0.00,2037.38,2000.00,2.08,0.00
04:12:06.052 [TUNER] 262,1000,1965.68,2000.00,3.07,0.00,2037.38,2000.00,2.35,0.00
04:12:06.053 [TUNER] 263,1000,1975.49,2000.00,2.97,0.00,2032.27,2000.00,2.40,0.00
04:12:06.090 [TUNER] 264,1000,1973.41,2000.00,2.97,0.00,2058.81,2000.00,2.40,0.00
04:12:06.091 [TUNER] 265,1000,1973.41,2000.00,3.01,0.00,2058.81,2000.00,1.99,0.00
04:12:06.124 [TUNER] 266,1000,1996.20,2000.00,2.73,0.00,2040.38,2000.00,2.22,0.00
04:12:06.125 [TUNER] 267,1000,2000.62,2000.00,2.73,0.00,2036.95,2000.00,2.22,0.00
04:12:06.157 [TUNER] 268,1000,2000.62,2000.00,2.68,0.00,2036.95,2000.00,2.23,0.00
04:12:06.192 [TUNER] 269,1000,1997.47,2000.00,2.72,0.00,2034.47,2000.00,2.24,0.00
04:12:06.192 [TUNER] 270,1000,2005.19,2000.00,2.72,0.00,2012.78,2000.00,2.24,0.00
04:12:06.227 [TUNER] 271,1000,2005.19,2000.00,2.62,0.00,2012.78,2000.00,2.52,0.00
04:12:06.228 [TUNER] 272,1000,2008.47,2000.00,2.57,0.00,2012.71,2000.00,2.52,0.00
04:12:06.264 [TUNER] 273,1000,2006.52,2000.00,2.57,0.00,2013.77,2000.00,2.52,0.00
04:12:06.265 [TUNER] 274,1000,2006.52,2000.00,2.59,0.00,2013.77,2000.00,2.49,0.00
04:12:06.297 [TUNER] 275,1000,2018.26,2000.00,2.44,0.00,1999.85,2000.00,2.68,0.00
04:12:06.333 [TUNER] 276,1000,2017.04,2000.00,2.44,0.00,2012.48,2000.00,2.68,0.00
04:12:06.334 [TUNER] 277,1000,2017.04,2000.00,2.44,0.00,2012.48,2000.00,2.50,0.00
04:12:06.369 [TUNER] 278,1000,2004.52,2000.00,2.59,0.00,2015.88,2000.00,2.44,0.00
04:12:06.369 [TUNER] 279,1000,2021.82,2000.00,2.59,0.00,1990.90,2000.00,2.44,0.00
04:12:06.405 [TUNER] 280,1000,2021.82,2000.00,2.36,0.00,1990.90,2000.00,2.78,0.00
04:12:06.405 [TUNER] 281,1000,2030.31,2000.00,2.24,0.00,1999.04,2000.00,2.68,0.00
04:12:06.437 [TUNER] 282,1000,2045.04,2000.00,2.24,0.00,2016.90,2000.00,2.68,0.00
04:12:06.475 [TUNER] 283,1000,2045.04,2000.00,2.02,0.00,2016.90,2000.00,2.42,0.00
04:12:06.477 [TUNER] 284,1000,2063.25,2000.00,1.76,0.00,1998.36,2000.00,2.67,0.00
04:12:06.507 [TUNER] 285,1000,2035.24,2000.00,1.76,0.00,2021.43,2000.00,2.67,0.00
04:12:06.508 [TUNER] 286,1000,2035.24,2000.00,2.08,0.00,2021.43,2000.00,2.35,0.00
04:12:06.542 [TUNER] 287,1000,2016.60,2000.00,2.30,0.00,2023.08,2000.00,2.31,0.00
04:12:06.543 [TUNER] 288,1000,2018.98,2000.00,2.30,0.00,2002.52,2000.00,2.31,0.00
04:12:06.577 [TUNER] 289,1000,2018.98,2000.00,2.26,0.00,2002.52,2000.00,2.58,0.00
04:12:06.612 [TUNER] 290,1000,2002.82,2000.00,2.45,0.00,2006.92,2000.00,2.52,0.00
04:12:06.612 [TUNER] 291,1000,2030.58,2000.00,2.45,0.00,2008.56,2000.00,2.52,0.00
04:12:06.647 [TUNER] 292,1000,2030.58,2000.00,2.09,0.00,2008.56,2000.00,2.49,0.00
04:12:06.648 [TUNER] 293,1000,2048.51,2000.00,1.84,0.00,1996.02,2000.00,2.66,0.00
04:12:06.682 [TUNER] 294,1000,2035.70,2000.00,1.84,0.00,2010.74,2000.00,2.66,0.00
04:12:06.682 [TUNER] 295,1000,2035.70,2000.00,1.97,0.00,2010.74,2000.00,2.46,0.00
04:12:06.718 [TUNER] 296,1000,2024.74,2000.00,2.09,0.00,2008.30,2000.00,2.48,0.00
04:12:06.754 [TUNER] 297,1000,2019.45,2000.00,2.09,0.00,1997.80,2000.00,2.48,0.00
04:12:06.755 [TUNER] 298,1000,2019.45,2000.00,2.14,0.00,1997.80,2000.00,2.62,0.00
04:12:06.787 [TUNER] 299,1000,2008.40,2000.00,2.27,0.00,2018.15,2000.00,2.34,0.00
04:12:06.788 [TUNER] 300,1000,2013.32,2000.00,2.27,0.00,2008.37,2000.00,2.34,0.00
04:12:06.823 [TUNER] 301,1000,2013.32,2000.00,2.20,0.00,2008.37,2000.00,2.47,0.00
04:12:06.861 [TUNER] 302,1000,2023.52,2000.00,2.06,0.00,2005.31,2000.00,2.50,0.00
04:12:06.863 [TUNER] 303,1000,2001.20,2000.00,2.06,0.00,2024.25,2000.00,2.50,0.00
04:12:06.893 [TUNER] 304,1000,2001.20,2000.00,2.34,0.00,2024.25,2000.00,2.23,0.00
04:12:06.893 [TUNER] 305,1000,1998.86,2000.00,2.37,0.00,2025.62,2000.00,2.20,0.00
04:12:06.927 [TUNER] 306,1000,1994.44,2000.00,2.37,0.00,2030.53,2000.00,2.20,0.00
04:12:06.927 [TUNER] 307,1000,1994.44,2000.00,2.43,0.00,2030.53,2000.00,2.11,0.00
04:12:06.962 [TUNER] 308,1000,1983.31,2000.00,2.57,0.00,2051.91,2000.00,1.79,0.00
04:12:06.998 [TUNER] 309,1000,1995.88,2000.00,2.57,0.00,2047.33,2000.00,1.79,0.00
04:12:06.998 [TUNER] 310,1000,1995.88,2000.00,2.42,0.00,2047.33,2000.00,1.81,0.00
04:12:07.068 [TUNER] 311,1000,2003.52,2000.00,2.32,0.00,2063.59,2000.00,1.55,0.00
04:12:07.068 [TUNER] 312,1000,2019.21,2000.00,2.32,0.00,2074.99,2000.00,1.55,0.00
04:12:07.070 [TUNER] 313,1000,2019.21,2000.00,2.12,0.00,2074.99,2000.00,1.34,0.00
04:12:07.070 [TUNER] 314,1000,2049.46,2000.00,1.71,0.00,2048.92,2000.00,1.66,0.00
04:12:07.102 [TUNER] 315,1000,2057.13,2000.00,1.71,0.00,2044.64,2000.00,1.66,0.00
04:12:07.138 [TUNER] 316,1000,2057.13,2000.00,1.58,0.00,2044.64,2000.00,1.68,0.00
04:12:07.139 [TUNER] 317,1000,2058.65,2000.00,1.52,0.00,2036.23,2000.00,1.77,0.00
04:12:07.172 [TUNER] 318,1000,2060.26,2000.00,1.52,0.00,1998.93,2000.00,1.77,0.00
04:12:07.175 [TUNER] 319,1000,2060.26,2000.00,1.46,0.00,1998.93,2000.00,2.27,0.00
04:12:07.208 [TUNER] 320,1000,2026.21,2000.00,1.86,0.00,1996.81,2000.00,2.30,0.00
04:12:07.242 [TUNER] 321,1000,1995.05,2000.00,1.86,0.00,2002.88,2000.00,2.30,0.00
04:12:07.243 [TUNER] 322,1000,1995.05,2000.00,2.25,0.00,2002.88,2000.00,2.21,0.00
04:12:07.277 [TUNER] 323,1000,1986.44,2000.00,2.37,0.00,1986.61,2000.00,2.44,0.00
04:12:07.279 [TUNER] 324,1000,1976.41,2000.00,2.37,0.00,1991.99,2000.00,2.44,0.00
04:12:07.312 [TUNER] 325,1000,1976.41,2000.00,2.51,0.00,1991.99,2000.00,2.38,0.00
04:12:07.347 [TUNER] 326,1000,1984.28,2000.00,2.42,0.00,2000.03,2000.00,2.27,0.00
04:12:07.384 [TUNER] 327,1000,2017.33,2000.00,2.42,0.00,1990.35,2000.00,2.27,0.00
04:12:07.384 [TUNER] 328,1000,2017.33,2000.00,2.00,0.00,1990.35,2000.00,2.41,0.00
04:12:07.384 [TUNER] 329,1000,2036.58,2000.00,1.74,0.00,2006.28,2000.00,2.19,0.00
04:12:07.417 [TUNER] 330,1000,2036.97,2000.00,1.74,0.00,2014.84,2000.00,2.19,0.00
04:12:07.453 [TUNER] 331,1000,2036.97,2000.00,1.71,0.00,2014.84,2000.00,2.06,0.00
04:12:07.453 [TUNER] 332,1000,2039.64,2000.00,1.65,0.00,1999.09,2000.00,2.27,0.00
04:12:07.486 [TUNER] 333,1000,2032.86,2000.00,1.65,0.00,1998.08,2000.00,2.27,0.00
04:12:07.523 [TUNER] 334,1000,2032.86,2000.00,1.71,0.00,1998.08,2000.00,2.29,0.00
04:12:07.524 [TUNER] 335,1000,2025.63,2000.00,1.78,0.00,1997.77,2000.00,2.29,0.00
04:12:07.526 [TUNER] 336,1000,2009.96,2000.00,1.78,0.00,1967.74,2000.00,2.29,0.00
04:12:07.557 [TUNER] 337,1000,2009.96,2000.00,1.97,0.00,1967.74,2000.00,2.72,0.00
04:12:07.594 [TUNER] 338,1000,1981.80,2000.00,2.33,0.00,1971.32,2000.00,2.69,0.00
04:12:07.595 [TUNER] 339,1000,1977.38,2000.00,2.33,0.00,1974.80,2000.00,2.69,0.00
04:12:07.627 [TUNER] 340,1000,1977.38,2000.00,2.40,0.00,1974.80,2000.00,2.67,0.00
04:12:07.627 [TUNER] 341,1000,1982.57,2000.00,2.35,0.00,1967.35,2000.00,2.79,0.00
04:12:07.661 [TUNER] 342,1000,1984.93,2000.00,2.35,0.00,1983.23,2000.00,2.79,0.00
04:12:07.696 [TUNER] 343,1000,1984.93,2000.00,2.33,0.00,1983.23,2000.00,2.59,0.00
04:12:07.697 [TUNER] 344,1000,2002.27,2000.00,2.11,0.00,1993.00,2000.00,2.46,0.00
04:12:07.734 [TUNER] 345,1000,2021.51,2000.00,2.11,0.00,1982.31,2000.00,2.46,0.00
04:12:07.734 [TUNER] 346,1000,2021.51,2000.00,1.86,0.00,1982.31,2000.00,2.62,0.00
04:12:07.768 [TUNER] 347,1000,2008.54,2000.00,2.01,0.00,1994.75,2000.00,2.45,0.00
04:12:07.802 [TUNER] 348,1000,2004.86,2000.00,2.01,0.00,1997.60,2000.00,2.45,0.00
04:12:07.805 [TUNER] 349,1000,2004.86,2000.00,2.06,0.00,1997.60,2000.00,2.42,0.00
04:12:07.837 [TUNER] 350,1000,2002.15,2000.00,2.09,0.00,1995.62,2000.00,2.45,0.00
04:12:07.840 [TUNER] 351,1000,1988.83,2000.00,2.09,0.00,2020.67,2000.00,2.45,0.00
04:12:07.872 [TUNER] 352,1000,1988.83,2000.00,2.26,0.00,2020.67,2000.00,2.10,0.00
04:12:07.873 [TUNER] 353,1000,1997.18,2000.00,2.16,0.00,2022.40,2000.00,2.06,0.00
04:12:07.908 [TUNER] 354,1000,2003.22,2000.00,2.16,0.00,2025.91,2000.00,2.06,0.00
04:12:07.942 [TUNER] 355,1000,2003.22,2000.00,2.08,0.00,2025.91,2000.00,1.99,0.00
04:12:07.942 [TUNER] 356,1000,1990.35,2000.00,2.25,0.00,2037.44,2000.00,1.81,0.00
04:12:07.976 [TUNER] 357,1000,1990.21,2000.00,2.25,0.00,2022.30,2000.00,1.81,0.00
04:12:07.977 [TUNER] 358,1000,1990.21,2000.00,2.26,0.00,2022.30,2000.00,2.00,0.00
04:12:08.013 [TUNER] 359,1000,2000.15,2000.00,2.13,0.00,2012.69,2000.00,2.12,0.00
04:12:08.047 [TUNER] 360,1000,2005.89,2000.00,2.13,0.00,2022.32,2000.00,2.12,0.00
04:12:08.048 [TUNER] 361,1000,2005.89,2000.00,2.06,0.00,2022.32,2000.00,1.97,0.00
04:12:08.082 [TUNER] 362,1000,2021.13,2000.00,1.86,0.00,2004.96,2000.00,2.20,0.00
04:12:08.084 [TUNER] 363,1000,2019.63,2000.00,1.86,0.00,1991.36,2000.00,2.20,0.00
04:12:08.117 [TUNER] 364,1000,2019.63,2000.00,1.86,0.00,1991.36,2000.00,2.39,0.00
04:12:08.152 [TUNER] 365,1000,2003.40,2000.00,2.06,0.00,1999.46,2000.00,2.28,0.00
04:12:08.155 [TUNER] 366,1000,2013.96,2000.00,2.06,0.00,1979.55,2000.00,2.28,0.00
04:12:08.186 [TUNER] 367,1000,2013.96,2000.00,1.92,-0.00,1979.55,2000.00,2.56,0.00
04:12:08.189 [TUNER] 368,1000,2010.34,2000.00,1.96,-0.00,1975.93,2000.00,2.63,0.00
04:12:08.224 [TUNER] 369,1000,2003.06,2000.00,1.96,-0.00,2001.24,2000.00,2.63,0.00
04:12:08.258 [TUNER] 370,1000,2003.06,2000.00,2.05,-0.00,2001.24,2000.00,2.29,0.00
04:12:08.259 [TUNER] 371,1000,2006.55,2000.00,2.00,-0.00,2002.33,2000.00,2.27,0.00
04:12:08.294 [TUNER] 372,1000,1999.64,2000.00,2.00,-0.00,2007.85,2000.00,2.27,0.00
04:12:08.295 [TUNER] 373,1000,1999.64,2000.00,2.08,-0.00,2007.85,2000.00,2.19,0.00
04:12:08.328 [TUNER] 374,1000,1990.58,2000.00,2.20,-0.00,2026.34,2000.00,1.93,0.00
04:12:08.328 [TUNER] 375,1000,2000.70,2000.00,2.20,-0.00,2020.89,2000.00,1.93,0.00
04:12:08.362 [TUNER] 376,1000,2000.70,2000.00,2.08,-0.00,2020.89,2000.00,1.98,0.00
04:12:08.399 [TUNER] 377,1000,2000.13,2000.00,2.08,-0.00,2036.35,2000.00,1.75,0.00
04:12:08.399 [TUNER] 378,1000,1999.01,2000.00,2.08,-0.00,2048.76,2000.00,1.75,0.00
04:12:08.433 [TUNER] 379,1000,1999.01,2000.00,2.10,-0.00,2048.76,2000.00,1.55,0.00
04:12:08.434 [TUNER] 380,1000,2014.94,2000.00,1.89,-0.00,2036.50,2000.00,1.69,-0.00
04:12:08.468 [TUNER] 381,1000,2005.49,2000.00,1.89,-0.00,2042.03,2000.00,1.69,-0.00
04:12:08.502 [TUNER] 382,1000,2005.49,2000.00,2.00,-0.00,2042.03,2000.00,1.58,-0.00
04:12:08.502 [TUNER] 383,1000,2000.13,2000.00,2.07,-0.00,2020.98,2000.00,1.85,-0.00
04:12:08.539 [TUNER] 384,1000,2011.02,2000.00,2.07,-0.00,1986.92,2000.00,1.85,-0.00
04:12:08.540 [TUNER] 385,1000,2011.02,2000.00,1.93,-0.00,1986.92,2000.00,2.32,-0.00
04:12:08.571 [TUNER] 386,1000,2009.41,2000.00,1.94,-0.00,1977.40,2000.00,2.46,-0.00
04:12:08.607 [TUNER] 387,1000,1993.65,2000.00,1.94,-0.00,1990.56,2000.00,2.46,-0.00
04:12:08.608 [TUNER] 388,1000,1993.65,2000.00,2.14,-0.00,1990.56,2000.00,2.29,-0.00
04:12:08.642 [TUNER] 389,1000,2001.52,2000.00,2.04,-0.00,1970.36,2000.00,2.58,-0.00
04:12:08.642 [TUNER] 390,1000,1981.40,2000.00,2.04,-0.00,1970.51,2000.00,2.58,-0.00
04:12:08.676 [TUNER] 391,1000,1981.40,2000.00,2.31,-0.00,1970.51,2000.00,2.60,0.00
04:12:08.711 [TUNER] 392,1000,1974.16,2000.00,2.41,-0.00,1978.97,2000.00,2.50,0.00
04:12:08.712 [TUNER] 393,1000,1977.35,2000.00,2.41,-0.00,1969.68,2000.00,2.50,0.00
04:12:08.747 [TUNER] 394,1000,1977.35,2000.00,2.39,0.00,1969.68,2000.00,2.65,0.00
04:12:08.748 [TUNER] 395,1000,1969.65,2000.00,2.50,0.00,1987.69,2000.00,2.42,0.00
04:12:08.785 [TUNER] 396,1000,1964.73,2000.00,2.50,0.00,2008.39,2000.00,2.42,0.00
04:12:08.786 [TUNER] 397,1000,1964.73,2000.00,2.59,0.00,2008.39,2000.00,2.13,0.00
04:12:08.817 [TUNER] 398,1000,1983.23,2000.00,2.37,0.00,2010.49,2000.00,2.10,0.00
04:12:08.853 [TUNER] 399,1000,1990.66,2000.00,2.37,0.00,2028.91,2000.00,2.10,0.00
04:12:08.853 [TUNER] 400,1000,1990.66,2000.00,2.29,0.00,2028.91,2000.00,1.83,0.00
04:12:08.888 [TUNER] 401,1000,2000.55,2000.00,2.16,0.00,2015.19,2000.00,2.00,0.00
04:12:08.889 [TUNER] 402,1000,2025.11,2000.00,2.16,0.00,1993.71,2000.00,2.00,0.00
04:12:08.922 [TUNER] 403,1000,2025.11,2000.00,1.84,0.00,1993.71,2000.00,2.29,0.00
04:12:08.957 [TUNER] 404,1000,2025.53,2000.00,1.82,0.00,1998.13,2000.00,2.24,0.00
04:12:08.958 [TUNER] 405,1000,2021.87,2000.00,1.82,0.00,1998.93,2000.00,2.24,0.00
04:12:08.992 [TUNER] 406,1000,2021.87,2000.00,1.85,0.00,1998.93,2000.00,2.23,0.00
04:12:08.992 [TUNER] 407,1000,2014.02,2000.00,1.94,0.00,1978.76,2000.00,2.51,0.00
04:12:09.027 [TUNER] 408,1000,1985.80,2000.00,1.94,0.00,1993.49,2000.00,2.51,0.00
04:12:09.062 [TUNER] 409,1000,1985.80,2000.00,2.30,0.00,1993.49,2000.00,2.32,0.00
04:12:09.063 [TUNER] 410,1000,1979.83,2000.00,2.38,0.00,1991.06,2000.00,2.36,0.00
04:12:09.097 [TUNER] 411,1000,1970.46,2000.00,2.38,0.00,1978.85,2000.00,2.36,0.00
04:12:09.098 [TUNER] 412,1000,1970.46,2000.00,2.52,0.00,1978.85,2000.00,2.54,0.00
04:12:09.133 [TUNER] 413,1000,1969.47,2000.00,2.55,0.00,1989.92,2000.00,2.39,0.00
04:12:09.169 [TUNER] 414,1000,1990.28,2000.00,2.55,0.00,1994.97,2000.00,2.39,0.00
04:12:09.169 [TUNER] 415,1000,1990.28,2000.00,2.30,0.00,1994.97,2000.00,2.33,0.00
04:12:09.205 [TUNER] 416,1000,2014.82,2000.00,1.99,0.00,1991.52,2000.00,2.38,0.00
04:12:09.205 [TUNER] 417,1000,2012.24,2000.00,1.99,0.00,2020.42,2000.00,2.38,0.00
04:12:09.237 [TUNER] 418,1000,2012.24,2000.00,2.01,0.00,2020.42,2000.00,1.98,0.00
04:12:09.240 [TUNER] 419,1000,2028.56,2000.00,1.79,0.00,2017.01,2000.00,2.01,0.00
04:12:09.272 [TUNER] 420,1000,2041.75,2000.00,1.79,0.00,2009.06,2000.00,2.01,0.00
04:12:09.307 [TUNER] 421,1000,2041.75,2000.00,1.60,0.00,2009.06,2000.00,2.11,0.00
04:12:09.308 [TUNER] 422,1000,2037.07,2000.00,1.64,0.00,2019.69,2000.00,1.96,0.00
04:12:09.342 [TUNER] 423,1000,2051.12,2000.00,1.64,0.00,2011.47,2000.00,1.96,0.00
04:12:09.342 [TUNER] 424,1000,2051.12,2000.00,1.42,-0.00,2011.47,2000.00,2.06,0.00
04:12:09.377 [TUNER] 425,1000,2027.45,2000.00,1.70,-0.00,1998.64,2000.00,2.23,0.00
04:12:09.411 [TUNER] 426,1000,1991.02,2000.00,1.70,-0.00,2019.96,2000.00,2.23,0.00
04:12:09.412 [TUNER] 427,1000,1991.02,2000.00,2.16,-0.00,2019.96,2000.00,1.93,0.00
04:12:09.447 [TUNER] 428,1000,1980.23,2000.00,2.30,-0.00,2001.98,2000.00,2.17,0.00
04:12:09.448 [TUNER] 429,1000,1972.53,2000.00,2.30,-0.00,1990.39,2000.00,2.17,0.00
04:12:09.483 [TUNER] 430,1000,1972.53,2000.00,2.42,-0.00,1990.39,2000.00,2.33,0.00
04:12:09.518 [TUNER] 431,1000,1969.62,2000.00,2.47,0.00,2001.17,2000.00,2.19,0.00
04:12:09.519 [TUNER] 432,1000,1985.27,2000.00,2.47,0.00,1993.09,2000.00,2.19,0.00
04:12:09.555 [TUNER] 433,1000,1985.27,2000.00,2.29,0.00,1993.09,2000.00,2.30,0.00
04:12:09.556 [TUNER] 434,1000,1988.82,2000.00,2.25,0.00,1994.13,2000.00,2.29,0.00
04:12:09.589 [TUNER] 435,1000,1993.97,2000.00,2.25,0.00,2014.19,2000.00,2.29,0.00
04:12:09.589 [TUNER] 436,1000,1993.97,2000.00,2.19,0.00,2014.19,2000.00,2.01,0.00
04:12:09.622 [TUNER] 437,1000,2012.99,2000.00,1.95,0.00,2011.41,2000.00,2.04,0.00
04:12:09.658 [TUNER] 438,1000,2007.16,2000.00,1.95,0.00,2016.02,2000.00,2.04,0.00
04:12:09.658 [TUNER] 439,1000,2007.16,2000.00,2.02,0.00,2016.02,2000.00,1.97,-0.00
04:12:09.693 [TUNER] 440,1000,2006.80,2000.00,2.02,0.00,2030.25,2000.00,1.76,-0.00
04:12:09.693 [TUNER] 441,1000,2018.73,2000.00,2.02,0.00,2010.69,2000.00,1.76,-0.00
04:12:09.726 [TUNER] 442,1000,2018.73,2000.00,1.86,-0.00,2010.69,2000.00,2.01,-0.00
04:12:09.763 [TUNER] 443,1000,2000.01,2000.00,2.09,-0.00,2009.98,2000.00,2.01,-0.00
04:12:09.763 [TUNER] 444,1000,1978.33,2000.00,2.09,-0.00,2009.59,2000.00,2.01,-0.00
04:12:09.798 [TUNER] 445,1000,1978.33,2000.00,2.37,0.00,2009.59,2000.00,2.01,-0.00
04:12:09.798 [TUNER] 446,1000,1987.73,2000.00,2.26,0.00,1994.37,2000.00,2.22,-0.00
04:12:09.834 [TUNER] 447,1000,2001.57,2000.00,2.26,0.00,2000.69,2000.00,2.22,-0.00
04:12:09.836 [TUNER] 448,1000,2001.57,2000.00,2.09,0.00,2000.69,2000.00,2.13,-0.00
04:12:09.871 [TUNER] 449,1000,2020.69,2000.00,1.84,0.00,2005.27,2000.00,2.07,-0.00
04:12:09.906 [TUNER] 450,1000,2038.09,2000.00,1.84,0.00,1988.21,2000.00,2.07,-0.00
04:12:09.907 [TUNER] 451,1000,2038.09,2000.00,1.60,-0.00,1988.21,2000.00,2.31,-0.00
04:12:09.941 [TUNER] 452,1000,2034.64,2000.00,1.62,-0.00,1993.18,2000.00,2.24,-0.00
04:12:09.942 [TUNER] 453,1000,2023.21,2000.00,1.62,-0.00,2003.05,2000.00,2.24,-0.00
04:12:09.972 [TUNER] 454,1000,2023.21,2000.00,1.74,-0.00,2003.05,2000.00,2.11,-0.00
04:12:10.009 [TUNER] 455,1000,2016.09,2000.00,1.82,-0.00,2003.96,2000.00,2.09,-0.00
04:12:10.010 [TUNER] 456,1000,1999.66,2000.00,1.82,-0.00,2016.18,2000.00,2.09,-0.00
04:12:10.042 [TUNER] 457,1000,1999.66,2000.00,2.03,-0.00,2016.18,2000.00,1.92,-0.00
04:12:10.043 [TUNER] 458,1000,1984.57,2000.00,2.22,-0.00,2019.21,2000.00,1.87,-0.00
04:12:10.076 [TUNER] 459,1000,1974.72,2000.00,2.22,-0.00,2009.33,2000.00,1.87,-0.00
04:12:10.112 [TUNER] 460,1000,1974.72,2000.00,2.36,-0.00,2009.33,2000.00,1.99,-0.00
04:12:10.113 [TUNER] 461,1000,1965.56,2000.00,2.49,-0.00,2019.93,2000.00,1.84,-0.00
04:12:10.149 [TUNER] 462,1000,1950.76,2000.00,2.49,-0.00,2021.98,2000.00,1.84,-0.00
04:12:10.150 [TUNER] 463,1000,1950.76,2000.00,2.72,0.00,2021.98,2000.00,1.79,-0.00
04:12:10.183 [TUNER] 464,1000,1960.34,2000.00,2.62,0.00,2009.82,2000.00,1.95,-0.00
04:12:10.183 [TUNER] 465,1000,1966.63,2000.00,2.62,0.00,2014.59,2000.00,1.95,-0.00
04:12:10.217 [TUNER] 466,1000,1966.63,2000.00,2.57,0.00,2014.59,2000.00,1.87,-0.00
04:12:10.253 [TUNER] 467,1000,1989.24,2000.00,2.29,0.00,2004.03,2000.00,2.01,-0.00
04:12:10.256 [TUNER] 468,1000,2020.07,2000.00,2.29,0.00,1987.09,2000.00,2.01,-0.00
04:12:10.289 [TUNER] 469,1000,2020.07,2000.00,1.90,0.00,1987.09,2000.00,2.25,-0.00
04:12:10.290 [TUNER] 470,1000,2021.00,2000.00,1.87,0.00,1988.73,2000.00,2.23,-0.00
04:12:10.322 [TUNER] 471,1000,2019.51,2000.00,1.87,0.00,1980.18,2000.00,2.23,-0.00
04:12:10.357 [TUNER] 472,1000,2019.51,2000.00,1.88,0.00,1980.18,2000.00,2.36,-0.00
04:12:10.358 [TUNER] 473,1000,2008.46,2000.00,2.01,0.00,1965.32,2000.00,2.58,-0.00
