00:00:25.631 [TUNER] --- CSV START ---
00:00:25.631 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:12.38267 I:446.36163 D:0.00000),PID_1(P:13.40700 I:479.74985 D:0.00000)
00:00:25.631 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:00:28.554 [TUNER] 146,1000,1085.53,1050.00,2.29,0.00,1087.69,1050.00,2.51,0.00
00:00:28.587 [TUNER] 147,1000,1085.53,1062.00,2.29,0.00,1087.69,1062.00,2.51,0.00
00:00:28.588 [TUNER] 148,1000,1186.26,1074.00,1.26,0.00,1145.04,1074.00,2.02,0.00
00:00:28.622 [TUNER] 149,1000,1186.26,1086.00,1.26,0.00,1145.04,1086.00,2.02,0.00
00:00:28.658 [TUNER] 150,1000,1227.34,1098.00,0.96,0.00,1201.23,1098.00,1.51,0.00
00:00:28.659 [TUNER] 151,1000,1227.34,1110.00,0.96,0.00,1201.23,1110.00,1.51,0.00
00:00:28.690 [TUNER] 152,1000,1222.40,1122.00,1.25,0.00,1210.10,1122.00,1.65,0.00
00:00:28.692 [TUNER] 153,1000,1222.40,1134.00,1.25,0.00,1210.10,1134.00,1.65,0.00
00:00:28.727 [TUNER] 154,1000,1163.47,1146.00,2.28,0.00,1182.84,1146.00,2.33,0.00
00:00:28.763 [TUNER] 155,1000,1163.47,1158.00,2.28,0.00,1182.84,1158.00,2.33,0.00
00:00:28.763 [TUNER] 156,1000,1130.07,1170.00,3.06,0.00,1145.57,1170.00,3.19,0.00
00:00:28.797 [TUNER] 157,1000,1130.07,1182.00,3.06,0.00,1145.57,1182.00,3.19,0.00
00:00:28.797 [TUNER] 158,1000,1093.04,1194.00,3.93,0.00,1158.70,1194.00,3.40,0.00
00:00:28.832 [TUNER] 159,1000,1093.04,1206.00,3.93,0.00,1158.70,1206.00,3.40,0.00
00:00:28.833 [TUNER] 160,1000,1106.37,1218.00,4.18,0.00,1182.95,1218.00,3.45,0.00
00:00:28.867 [TUNER] 161,1000,1106.37,1230.00,4.18,0.00,1182.95,1230.00,3.45,0.00
00:00:28.869 [TUNER] 162,1000,1166.86,1242.00,3.82,0.00,1164.55,1242.00,4.12,0.00
00:00:28.903 [TUNER] 163,1000,1166.86,1254.00,3.82,0.00,1164.55,1254.00,4.12,0.00
00:00:28.937 [TUNER] 164,1000,1222.12,1266.00,3.50,0.00,1184.20,1266.00,4.28,0.00
00:00:28.937 [TUNER] 165,1000,1222.12,1278.00,3.50,0.00,1184.20,1278.00,4.28,0.00
00:00:28.971 [TUNER] 166,1000,1238.84,1290.00,3.66,0.00,1232.56,1290.00,4.03,0.00
00:00:28.971 [TUNER] 167,1000,1238.84,1301.90,3.66,0.00,1232.56,1301.90,4.03,0.00
00:00:29.006 [TUNER] 168,1000,1247.06,1313.70,3.93,0.00,1264.37,1313.70,3.99,0.00
00:00:29.007 [TUNER] 169,1000,1247.06,1325.40,3.93,0.00,1264.37,1325.40,3.99,0.00
00:00:29.043 [TUNER] 170,1000,1306.90,1337.00,3.53,0.00,1356.83,1337.00,3.07,0.00
00:00:29.077 [TUNER] 171,1000,1306.90,1348.50,3.53,0.00,1356.83,1348.50,3.07,0.00
00:00:29.077 [TUNER] 172,1000,1382.26,1359.90,2.88,0.00,1468.59,1359.90,1.80,0.00
00:00:29.111 [TUNER] 173,1000,1382.26,1371.20,2.88,0.00,1468.59,1371.20,1.80,0.00
00:00:29.111 [TUNER] 174,1000,1466.60,1382.40,2.06,0.00,1506.46,1382.40,1.49,0.00
00:00:29.146 [TUNER] 175,1000,1466.60,1393.50,2.06,0.00,1506.46,1393.50,1.49,0.00
00:00:29.147 [TUNER] 176,1000,1453.32,1404.50,2.48,0.00,1485.21,1404.50,2.02,0.00
00:00:29.183 [TUNER] 177,1000,1453.32,1415.40,2.48,0.00,1485.21,1415.40,2.02,0.00
00:00:29.217 [TUNER] 178,1000,1399.75,1426.20,3.46,0.00,1459.62,1426.20,2.64,0.00
00:00:29.217 [TUNER] 179,1000,1399.75,1436.90,3.46,0.00,1459.62,1436.90,2.64,0.00
00:00:29.251 [TUNER] 180,1000,1382.66,1447.50,4.01,0.00,1363.55,1447.50,4.32,0.00
00:00:29.252 [TUNER] 181,1000,1382.66,1458.00,4.01,0.00,1363.55,1458.00,4.32,0.00
00:00:29.288 [TUNER] 182,1000,1389.61,1468.40,4.28,0.00,1351.99,1468.40,4.88,0.00
00:00:29.288 [TUNER] 183,1000,1389.61,1478.70,4.28,0.00,1351.99,1478.70,4.88,0.00
00:00:29.322 [TUNER] 184,1000,1407.19,1488.90,4.41,0.00,1418.33,1488.90,4.36,0.00
00:00:29.356 [TUNER] 185,1000,1407.19,1499.00,4.41,0.00,1418.33,1499.00,4.36,0.00
00:00:29.357 [TUNER] 186,1000,1481.39,1509.00,3.78,0.00,1478.28,1509.00,3.87,0.00
00:00:29.393 [TUNER] 187,1000,1481.39,1518.90,3.78,0.00,1478.28,1518.90,3.87,0.00
00:00:29.395 [TUNER] 188,1000,1557.93,1528.70,3.07,0.00,1603.55,1528.70,2.40,0.00
00:00:29.427 [TUNER] 189,1000,1557.93,1538.40,3.07,0.00,1603.55,1538.40,2.40,0.00
00:00:29.427 [TUNER] 190,1000,1629.47,1548.00,2.37,0.00,1635.04,1548.00,2.18,0.00
00:00:29.462 [TUNER] 191,1000,1629.47,1557.50,2.37,0.00,1635.04,1557.50,2.18,0.00
00:00:29.497 [TUNER] 192,1000,1779.48,1566.90,0.58,0.00,1637.90,1566.90,2.34,0.00
00:00:29.498 [TUNER] 193,1000,1779.48,1576.20,0.58,0.00,1637.90,1576.20,2.34,0.00
00:00:29.532 [TUNER] 194,1000,1868.56,1585.40,-0.53,0.00,1636.75,1585.40,2.57,0.00
00:00:29.533 [TUNER] 195,1000,1868.56,1594.50,-0.53,0.00,1636.75,1594.50,2.57,0.00
00:00:29.567 [TUNER] 196,1000,1871.10,1603.50,-0.56,0.00,1615.21,1603.50,3.11,0.00
00:00:29.568 [TUNER] 197,1000,1871.10,1612.40,-0.56,0.00,1615.21,1612.40,3.11,0.00
00:00:29.603 [TUNER] 198,1000,1737.41,1621.20,1.23,0.00,1642.66,1621.20,2.98,0.00
00:00:29.638 [TUNER] 199,1000,1737.41,1629.90,1.23,0.00,1642.66,1629.90,2.98,0.00
00:00:29.639 [TUNER] 200,1000,1625.30,1638.50,2.86,0.00,1669.76,1638.50,2.83,0.00
00:00:29.672 [TUNER] 201,1000,1625.30,1647.00,2.86,0.00,1669.76,1647.00,2.83,0.00
00:00:29.672 [TUNER] 202,1000,1518.44,1655.40,4.53,0.00,1705.19,1655.40,2.55,0.00
00:00:29.706 [TUNER] 203,1000,1518.44,1663.70,4.53,0.00,1705.19,1663.70,2.55,0.00
00:00:29.706 [TUNER] 204,1000,1513.69,1671.90,4.95,0.00,1762.74,1671.90,1.93,0.00
00:00:29.743 [TUNER] 205,1000,1513.69,1680.00,4.95,0.00,1762.74,1680.00,1.93,0.00
00:00:29.777 [TUNER] 206,1000,1558.00,1688.00,4.74,0.00,1738.34,1688.00,2.44,0.00
00:00:29.777 [TUNER] 207,1000,1558.00,1695.90,4.74,0.00,1738.34,1695.90,2.44,0.00
00:00:29.813 [TUNER] 208,1000,1681.07,1703.70,3.44,0.00,1703.36,1703.70,3.14,0.00
00:00:29.814 [TUNER] 209,1000,1681.07,1711.40,3.44,0.00,1703.36,1711.40,3.14,0.00
00:00:29.848 [TUNER] 210,1000,1760.21,1719.00,2.63,0.00,1627.01,1719.00,4.47,0.00
00:00:29.848 [TUNER] 211,1000,1760.21,1726.50,2.63,0.00,1627.01,1726.50,4.47,0.00
00:00:29.883 [TUNER] 212,1000,1893.15,1733.90,1.04,0.00,1575.05,1733.90,5.53,0.00
00:00:29.917 [TUNER] 213,1000,1893.15,1741.20,1.04,0.00,1575.05,1741.20,5.53,0.00
00:00:29.952 [TUNER] 214,1000,1988.70,1748.40,-0.16,0.00,1625.99,1748.40,5.18,0.00
00:00:29.955 [TUNER] 215,1000,1988.70,1755.50,-0.16,0.00,1625.99,1755.50,5.18,0.00
00:00:29.955 [TUNER] 216,1000,2008.45,1762.50,-0.44,0.00,1720.00,1762.50,4.16,0.00
00:00:29.987 [TUNER] 217,1000,2008.45,1769.40,-0.44,0.00,1720.00,1769.40,4.16,0.00
00:00:29.988 [TUNER] 218,1000,1794.03,1776.20,2.39,0.00,1850.18,1776.20,2.54,0.00
00:00:30.021 [TUNER] 219,1000,1794.03,1782.90,2.39,0.00,1850.18,1782.90,2.54,0.00
00:00:30.058 [TUNER] 220,1000,1607.03,1789.50,5.04,0.00,1804.86,1789.50,3.32,0.00
00:00:30.058 [TUNER] 221,1000,1607.03,1796.00,5.04,0.00,1804.86,1796.00,3.32,0.00
00:00:30.092 [TUNER] 222,1000,1572.54,1802.40,5.85,0.00,1734.24,1802.40,4.52,0.00
00:00:30.092 [TUNER] 223,1000,1572.54,1808.70,5.85,0.00,1734.24,1808.70,4.52,0.00
00:00:30.128 [TUNER] 224,1000,1661.77,1814.90,5.05,0.00,1739.59,1814.90,4.70,0.00
00:00:30.130 [TUNER] 225,1000,1661.77,1821.00,5.05,0.00,1739.59,1821.00,4.70,0.00
00:00:30.162 [TUNER] 226,1000,1781.27,1827.00,3.77,0.00,1781.67,1827.00,4.36,0.00
00:00:30.198 [TUNER] 227,1000,1781.27,1832.90,3.77,0.00,1781.67,1832.90,4.36,0.00
00:00:30.198 [TUNER] 228,1000,1833.91,1838.70,3.28,0.00,1882.34,1838.70,3.13,0.00
00:00:30.233 [TUNER] 229,1000,1833.91,1844.40,3.28,0.00,1882.34,1844.40,3.13,0.00
00:00:30.235 [TUNER] 230,1000,1822.77,1850.00,3.59,0.00,1937.11,1850.00,2.48,0.00
00:00:30.303 [TUNER] 231,1000,1822.77,1855.50,3.59,0.00,1937.11,1855.50,2.48,0.00
00:00:30.303 [TUNER] 232,1000,1887.73,1860.90,2.91,0.00,1932.81,1860.90,2.62,0.00
00:00:30.304 [TUNER] 233,1000,1887.73,1866.20,2.91,0.00,1932.81,1866.20,2.62,0.00
00:00:30.338 [TUNER] 234,1000,2001.55,1871.40,1.53,0.00,1870.96,1871.40,3.60,0.00
00:00:30.339 [TUNER] 235,1000,2001.55,1876.50,1.53,0.00,1870.96,1876.50,3.60,0.00
00:00:30.371 [TUNER] 236,1000,2066.83,1881.50,0.69,0.00,1831.79,1881.50,4.32,0.00
00:00:30.371 [TUNER] 237,1000,2066.83,1886.40,0.69,0.00,1831.79,1886.40,4.32,0.00
00:00:30.407 [TUNER] 238,1000,2014.26,1891.20,1.36,0.00,1858.87,1891.20,4.13,0.00
00:00:30.407 [TUNER] 239,1000,2014.26,1895.90,1.36,0.00,1858.87,1895.90,4.13,0.00
00:00:30.441 [TUNER] 240,1000,1917.22,1900.50,2.67,0.00,1832.42,1900.50,4.68,0.00
00:00:30.478 [TUNER] 241,1000,1917.22,1905.00,2.67,0.00,1832.42,1905.00,4.68,0.00
00:00:30.479 [TUNER] 242,1000,1820.69,1909.40,4.06,0.00,1904.04,1909.40,3.86,0.00
00:00:30.511 [TUNER] 243,1000,1820.69,1913.70,4.06,0.00,1904.04,1913.70,3.86,0.00
00:00:30.512 [TUNER] 244,1000,1774.40,1917.90,4.88,0.00,1957.90,1917.90,3.22,0.00
00:00:30.547 [TUNER] 245,1000,1774.40,1922.00,4.88,0.00,1957.90,1922.00,3.22,0.00
00:00:30.547 [TUNER] 246,1000,1794.05,1926.00,4.86,0.00,2057.69,1926.00,1.87,0.00
00:00:30.583 [TUNER] 247,1000,1794.05,1929.90,4.86,0.00,2057.69,1929.90,1.87,0.00
00:00:30.618 [TUNER] 248,1000,1832.11,1933.70,4.58,0.00,2063.64,1933.70,1.78,0.00
00:00:30.619 [TUNER] 249,1000,1832.11,1937.40,4.58,0.00,2063.64,1937.40,1.78,0.00
00:00:30.654 [TUNER] 250,1000,1898.64,1941.00,3.90,0.00,2104.48,1941.00,1.18,0.00
00:00:30.654 [TUNER] 251,1000,1898.64,1944.50,3.90,0.00,2104.48,1944.50,1.18,0.00
00:00:30.688 [TUNER] 252,1000,1965.61,1947.90,3.14,0.00,2056.40,1947.90,1.82,0.00
