00:06:54.936 [TUNER] --- CSV START ---
00:06:54.937 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:10.47029 I:327.93915 D:0.00000),PID_1(P:11.35157 I:352.46927 D:0.00000)
00:06:54.938 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:07:04.753 [TUNER] 482,1000,2026.72,2000.00,1.77,-0.00,2027.00,2000.00,1.79,-0.00
00:07:04.788 [TUNER] 483,1000,2026.72,2000.00,1.77,-0.00,2027.00,2000.00,1.79,-0.00
00:07:04.788 [TUNER] 484,1000,2028.76,2000.00,1.73,-0.00,1999.76,2000.00,2.09,-0.00
00:07:04.825 [TUNER] 485,1000,2028.76,2000.00,1.73,-0.00,1999.76,2000.00,2.09,-0.00
00:07:04.825 [TUNER] 486,1000,1976.93,2000.00,2.29,-0.00,2010.42,2000.00,1.97,-0.00
00:07:04.859 [TUNER] 487,1000,1976.93,2000.00,2.29,-0.00,2010.42,2000.00,1.97,-0.00
00:07:04.893 [TUNER] 488,1000,2002.47,2000.00,2.02,-0.00,2008.65,2000.00,1.98,-0.00
00:07:04.896 [TUNER] 489,1000,2002.47,2000.00,2.02,-0.00,2008.65,2000.00,1.98,-0.00
00:07:04.930 [TUNER] 490,1000,2014.31,2000.00,1.89,-0.00,2002.07,2000.00,2.05,-0.00
00:07:04.930 [TUNER] 491,1000,2014.31,2000.00,1.89,-0.00,2002.07,2000.00,2.05,-0.00
00:07:04.964 [TUNER] 492,1000,2027.22,2000.00,1.74,-0.00,2000.25,2000.00,2.07,-0.00
00:07:04.999 [TUNER] 493,1000,2027.22,2000.00,1.74,-0.00,2000.25,2000.00,2.07,-0.00
00:07:05.000 [TUNER] 494,1000,2025.52,2000.00,1.74,-0.00,1974.73,2000.00,2.38,-0.00
00:07:05.032 [TUNER] 495,1000,2025.52,2000.00,1.74,-0.00,1974.73,2000.00,2.38,-0.00
00:07:05.068 [TUNER] 496,1000,2022.44,2000.00,1.76,-0.00,1986.97,2000.00,2.25,-0.00
00:07:05.069 [TUNER] 497,1000,2022.44,2000.00,1.76,-0.00,1986.97,2000.00,2.25,-0.00
00:07:05.105 [TUNER] 498,1000,2004.51,2000.00,1.94,-0.00,1965.83,2000.00,2.52,-0.00
00:07:05.106 [TUNER] 499,1000,2004.51,2000.00,1.94,-0.00,1965.83,2000.00,2.52,-0.00
00:07:05.139 [TUNER] 500,1000,1978.15,2000.00,2.23,-0.00,2000.46,2000.00,2.12,-0.00
00:07:05.172 [TUNER] 501,1000,1978.15,2000.00,2.23,-0.00,2000.46,2000.00,2.12,-0.00
00:07:05.173 [TUNER] 502,1000,1996.57,2000.00,2.04,-0.00,1986.93,2000.00,2.28,-0.00
00:07:05.209 [TUNER] 503,1000,1996.57,2000.00,2.04,-0.00,1986.93,2000.00,2.28,-0.00
00:07:05.209 [TUNER] 504,1000,1978.67,2000.00,2.24,-0.00,2020.78,2000.00,1.89,-0.00
00:07:05.243 [TUNER] 505,1000,1978.67,2000.00,2.24,-0.00,2020.78,2000.00,1.89,-0.00
00:07:05.278 [TUNER] 506,1000,1998.70,2000.00,2.03,-0.00,2008.34,2000.00,2.02,-0.00
00:07:05.313 [TUNER] 507,1000,1998.70,2000.00,2.03,-0.00,2008.34,2000.00,2.02,-0.00
00:07:05.314 [TUNER] 508,1000,1983.81,2000.00,2.20,-0.00,2017.29,2000.00,1.91,-0.00
00:07:05.315 [TUNER] 509,1000,1983.81,2000.00,2.20,-0.00,2017.29,2000.00,1.91,-0.00
00:07:05.348 [TUNER] 510,1000,2013.12,2000.00,1.88,-0.00,2012.42,2000.00,1.95,-0.00
00:07:05.349 [TUNER] 511,1000,2013.12,2000.00,1.88,-0.00,2012.42,2000.00,1.95,-0.00
00:07:05.382 [TUNER] 512,1000,2010.81,2000.00,1.90,-0.00,1999.93,2000.00,2.10,-0.00
00:07:05.417 [TUNER] 513,1000,2010.81,2000.00,1.90,-0.00,1999.93,2000.00,2.10,-0.00
00:07:05.418 [TUNER] 514,1000,2015.83,2000.00,1.84,-0.00,2008.85,2000.00,1.99,-0.00
00:07:05.453 [TUNER] 515,1000,2015.83,2000.00,1.84,-0.00,2008.85,2000.00,1.99,-0.00
00:07:05.453 [TUNER] 516,1000,1976.89,2000.00,2.26,-0.00,1995.36,2000.00,2.14,-0.00
00:07:05.488 [TUNER] 517,1000,1976.89,2000.00,2.26,-0.00,1995.36,2000.00,2.14,-0.00
00:07:05.523 [TUNER] 518,1000,1930.28,2000.00,2.79,-0.00,2003.47,2000.00,2.05,-0.00
00:07:05.524 [TUNER] 519,1000,1930.28,2000.00,2.79,-0.00,2003.47,2000.00,2.05,-0.00
00:07:05.559 [TUNER] 520,1000,1958.27,2000.00,2.53,-0.00,1979.03,2000.00,2.34,-0.00
00:07:05.559 [TUNER] 521,1000,1958.27,2000.00,2.53,-0.00,1979.03,2000.00,2.34,-0.00
00:07:05.593 [TUNER] 522,1000,1994.42,2000.00,2.15,0.00,1997.27,2000.00,2.14,-0.00
00:07:05.630 [TUNER] 523,1000,1994.42,2000.00,2.15,0.00,1997.27,2000.00,2.14,-0.00
00:07:05.630 [TUNER] 524,1000,2057.69,2000.00,1.45,-0.00,1967.20,2000.00,2.50,-0.00
00:07:05.663 [TUNER] 525,1000,2057.69,2000.00,1.45,-0.00,1967.20,2000.00,2.50,-0.00
00:07:05.664 [TUNER] 526,1000,2036.15,2000.00,1.66,-0.00,1996.40,2000.00,2.17,-0.00
00:07:05.698 [TUNER] 527,1000,2036.15,2000.00,1.66,-0.00,1996.40,2000.00,2.17,-0.00
00:07:05.733 [TUNER] 528,1000,2051.56,2000.00,1.46,-0.00,1995.71,2000.00,2.18,-0.00
00:07:05.733 [TUNER] 529,1000,2051.56,2000.00,1.46,-0.00,1995.71,2000.00,2.18,-0.00
00:07:05.767 [TUNER] 530,1000,2005.48,2000.00,1.94,-0.00,2036.39,2000.00,1.70,-0.00
00:07:05.768 [TUNER] 531,1000,2005.48,2000.00,1.94,-0.00,2036.39,2000.00,1.70,-0.00
00:07:05.802 [TUNER] 532,1000,2016.72,2000.00,1.81,-0.00,2027.70,2000.00,1.78,-0.00
00:07:05.839 [TUNER] 533,1000,2016.72,2000.00,1.81,-0.00,2027.70,2000.00,1.78,-0.00
00:07:05.840 [TUNER] 534,1000,1987.91,2000.00,2.12,-0.00,2013.88,2000.00,1.92,-0.00
00:07:05.874 [TUNER] 535,1000,1987.91,2000.00,2.12,-0.00,2013.88,2000.00,1.92,-0.00
00:07:05.874 [TUNER] 536,1000,1985.48,2000.00,2.16,-0.00,2006.26,2000.00,2.00,-0.00
00:07:05.908 [TUNER] 537,1000,1985.48,2000.00,2.16,-0.00,2006.26,2000.00,2.00,-0.00
00:07:05.944 [TUNER] 538,1000,1995.57,2000.00,2.05,-0.00,1972.67,2000.00,2.41,-0.00
00:07:05.944 [TUNER] 539,1000,1995.57,2000.00,2.05,-0.00,1972.67,2000.00,2.41,-0.00
00:07:05.977 [TUNER] 540,1000,2005.35,2000.00,1.95,-0.00,1983.60,2000.00,2.29,-0.00
00:07:05.979 [TUNER] 541,1000,2005.35,2000.00,1.95,-0.00,1983.60,2000.00,2.29,-0.00
00:07:06.014 [TUNER] 542,1000,2013.18,2000.00,1.86,-0.00,1963.13,2000.00,2.55,-0.00
00:07:06.048 [TUNER] 543,1000,2013.18,2000.00,1.86,-0.00,1963.13,2000.00,2.55,-0.00
00:07:06.085 [TUNER] 544,1000,1991.95,2000.00,2.08,-0.00,2006.89,2000.00,2.05,-0.00
00:07:06.086 [TUNER] 545,1000,1991.95,2000.00,2.08,-0.00,2006.89,2000.00,2.05,-0.00
00:07:06.086 [TUNER] 546,1000,2017.92,2000.00,1.80,-0.00,1997.23,2000.00,2.16,-0.00
00:07:06.118 [TUNER] 547,1000,2017.92,2000.00,1.80,-0.00,1997.23,2000.00,2.16,-0.00
00:07:06.156 [TUNER] 548,1000,2006.05,2000.00,1.92,-0.00,2030.74,2000.00,1.76,-0.00
00:07:06.157 [TUNER] 549,1000,2006.05,2000.00,1.92,-0.00,2030.74,2000.00,1.76,-0.00
00:07:06.190 [TUNER] 550,1000,2010.31,2000.00,1.87,-0.00,2004.28,2000.00,2.06,-0.00
00:07:06.191 [TUNER] 551,1000,2010.31,2000.00,1.87,-0.00,2004.28,2000.00,2.06,-0.00
00:07:06.225 [TUNER] 552,1000,1974.01,2000.00,2.27,-0.00,2022.42,2000.00,1.83,-0.00
00:07:06.259 [TUNER] 553,1000,1974.01,2000.00,2.27,-0.00,2022.42,2000.00,1.83,-0.00
00:07:06.260 [TUNER] 554,1000,1967.68,2000.00,2.35,-0.00,2008.13,2000.00,1.99,-0.00
00:07:06.293 [TUNER] 555,1000,1967.68,2000.00,2.35,-0.00,2008.13,2000.00,1.99,-0.00
00:07:06.294 [TUNER] 556,1000,1953.84,2000.00,2.53,-0.00,1999.94,2000.00,2.08,-0.00
00:07:06.328 [TUNER] 557,1000,1953.84,2000.00,2.53,-0.00,1999.94,2000.00,2.08,-0.00
00:07:06.364 [TUNER] 558,1000,1971.97,2000.00,2.36,-0.00,2007.13,2000.00,2.00,-0.00
00:07:06.364 [TUNER] 559,1000,1971.97,2000.00,2.36,-0.00,2007.13,2000.00,2.00,-0.00
00:07:06.399 [TUNER] 560,1000,1983.04,2000.00,2.25,-0.00,1995.70,2000.00,2.13,-0.00
00:07:06.399 [TUNER] 561,1000,1983.04,2000.00,2.25,-0.00,1995.70,2000.00,2.13,-0.00
00:07:06.433 [TUNER] 562,1000,1959.25,2000.00,2.53,0.00,2002.03,2000.00,2.06,-0.00
00:07:06.468 [TUNER] 563,1000,1959.25,2000.00,2.53,0.00,2002.03,2000.00,2.06,-0.00
00:07:06.468 [TUNER] 564,1000,1991.76,2000.00,2.19,0.00,1986.47,2000.00,2.24,-0.00
00:07:06.503 [TUNER] 565,1000,1991.76,2000.00,2.19,0.00,1986.47,2000.00,2.24,-0.00
00:07:06.503 [TUNER] 566,1000,2034.95,2000.00,1.72,-0.00,2008.38,2000.00,1.99,-0.00
00:07:06.537 [TUNER] 567,1000,2034.95,2000.00,1.72,-0.00,2008.38,2000.00,1.99,-0.00
00:07:06.573 [TUNER] 568,1000,2052.32,2000.00,1.50,-0.00,1974.37,2000.00,2.39,-0.00
00:07:06.575 [TUNER] 569,1000,2052.32,2000.00,1.50,-0.00,1974.37,2000.00,2.39,-0.00
00:07:06.608 [TUNER] 570,1000,2035.29,2000.00,1.66,-0.00,2005.57,2000.00,2.03,-0.00
00:07:06.644 [TUNER] 571,1000,2035.29,2000.00,1.66,-0.00,2005.57,2000.00,2.03,-0.00
00:07:06.645 [TUNER] 572,1000,2038.85,2000.00,1.59,-0.00,1992.74,2000.00,2.19,-0.00
00:07:06.679 [TUNER] 573,1000,2038.85,2000.00,1.59,-0.00,1992.74,2000.00,2.19,-0.00
00:07:06.680 [TUNER] 574,1000,2014.21,2000.00,1.84,-0.00,2016.83,2000.00,1.90,-0.00
00:07:06.713 [TUNER] 575,1000,2014.21,2000.00,1.84,-0.00,2016.83,2000.00,1.90,-0.00
00:07:06.715 [TUNER] 576,1000,2040.88,2000.00,1.54,-0.00,2025.80,2000.00,1.78,-0.00
00:07:06.748 [TUNER] 577,1000,2040.88,2000.00,1.54,-0.00,2025.80,2000.00,1.78,-0.00
00:07:06.782 [TUNER] 578,1000,2015.83,2000.00,1.79,-0.00,2000.33,2000.00,2.07,-0.00
00:07:06.782 [TUNER] 579,1000,2015.83,2000.00,1.79,-0.00,2000.33,2000.00,2.07,-0.00
00:07:06.818 [TUNER] 580,1000,1976.89,2000.00,2.21,-0.00,1983.39,2000.00,2.27,-0.00
00:07:06.818 [TUNER] 581,1000,1976.89,2000.00,2.21,-0.00,1983.39,2000.00,2.27,-0.00
00:07:06.852 [TUNER] 582,1000,1978.39,2000.00,2.21,-0.00,1962.97,2000.00,2.53,-0.00
00:07:06.889 [TUNER] 583,1000,1978.39,2000.00,2.21,-0.00,1962.97,2000.00,2.53,-0.00
00:07:06.889 [TUNER] 584,1000,1995.04,2000.00,2.04,-0.00,1993.02,2000.00,2.19,-0.00
00:07:06.926 [TUNER] 585,1000,1995.04,2000.00,2.04,-0.00,1993.02,2000.00,2.19,-0.00
00:07:06.927 [TUNER] 586,1000,2001.50,2000.00,1.97,-0.00,1987.85,2000.00,2.26,-0.00
00:07:06.959 [TUNER] 587,1000,2001.50,2000.00,1.97,-0.00,1987.85,2000.00,2.26,-0.00
00:07:06.992 [TUNER] 588,1000,1975.73,2000.00,2.26,-0.00,2023.23,2000.00,1.84,-0.00
00:07:06.993 [TUNER] 589,1000,1975.73,2000.00,2.26,-0.00,2023.23,2000.00,1.84,-0.00
00:07:07.028 [TUNER] 590,1000,1982.61,2000.00,2.20,-0.00,2005.15,2000.00,2.05,-0.00
00:07:07.028 [TUNER] 591,1000,1982.61,2000.00,2.20,-0.00,2005.15,2000.00,2.05,-0.00
00:07:07.065 [TUNER] 592,1000,1974.37,2000.00,2.30,-0.00,2033.63,2000.00,1.70,-0.00
00:07:07.099 [TUNER] 593,1000,1974.37,2000.00,2.30,-0.00,2033.63,2000.00,1.70,-0.00
00:07:07.099 [TUNER] 594,1000,1988.40,2000.00,2.16,-0.00,2016.91,2000.00,1.88,-0.00
00:07:07.133 [TUNER] 595,1000,1988.40,2000.00,2.16,-0.00,2016.91,2000.00,1.88,-0.00
00:07:07.133 [TUNER] 596,1000,1997.90,2000.00,2.06,-0.00,2025.86,2000.00,1.76,-0.00
00:07:07.167 [TUNER] 597,1000,1997.90,2000.00,2.06,-0.00,2025.86,2000.00,1.76,-0.00
00:07:07.204 [TUNER] 598,1000,2015.80,2000.00,1.86,-0.00,2000.38,2000.00,2.05,-0.00
00:07:07.205 [TUNER] 599,1000,2015.80,2000.00,1.86,-0.00,2000.38,2000.00,2.05,-0.00
00:07:07.240 [TUNER] 600,1000,2016.39,2000.00,1.85,-0.00,1993.74,2000.00,2.13,-0.00
00:07:07.240 [TUNER] 601,1000,2016.39,2000.00,1.85,-0.00,1993.74,2000.00,2.13,-0.00
00:07:07.274 [TUNER] 602,1000,2008.26,2000.00,1.93,-0.00,2005.61,2000.00,1.99,-0.00
00:07:07.309 [TUNER] 603,1000,2008.26,2000.00,1.93,-0.00,2005.61,2000.00,1.99,-0.00
00:07:07.309 [TUNER] 604,1000,1960.53,2000.00,2.45,-0.00,1997.92,2000.00,2.08,-0.00
00:07:07.344 [TUNER] 605,1000,1960.53,2000.00,2.45,-0.00,1997.92,2000.00,2.08,-0.00
00:07:07.344 [TUNER] 606,1000,1920.63,2000.00,2.92,-0.00,1998.64,2000.00,2.07,-0.00
00:07:07.378 [TUNER] 607,1000,1920.63,2000.00,2.92,-0.00,1998.64,2000.00,2.07,-0.00
00:07:07.415 [TUNER] 608,1000,1948.84,2000.00,2.66,0.00,1980.32,2000.00,2.29,-0.00
00:07:07.416 [TUNER] 609,1000,1948.84,2000.00,2.66,0.00,1980.32,2000.00,2.29,-0.00
00:07:07.448 [TUNER] 610,1000,2000.61,2000.00,2.12,0.00,1993.16,2000.00,2.15,-0.00
00:07:07.449 [TUNER] 611,1000,2000.61,2000.00,2.12,0.00,1993.16,2000.00,2.15,-0.00
00:07:07.483 [TUNER] 612,1000,2074.67,2000.00,1.29,-0.00,1969.06,2000.00,2.44,-0.00
00:07:07.518 [TUNER] 613,1000,2074.67,2000.00,1.29,-0.00,1969.06,2000.00,2.44,-0.00
00:07:07.519 [TUNER] 614,1000,2077.23,2000.00,1.22,-0.00,1999.61,2000.00,2.10,-0.00
00:07:07.553 [TUNER] 615,1000,2077.23,2000.00,1.22,-0.00,1999.61,2000.00,2.10,-0.00
00:07:07.554 [TUNER] 616,1000,2070.68,2000.00,1.24,-0.00,1991.41,2000.00,2.20,-0.00
00:07:07.588 [TUNER] 617,1000,2070.68,2000.00,1.24,-0.00,1991.41,2000.00,2.20,-0.00
00:07:07.626 [TUNER] 618,1000,2015.62,2000.00,1.80,-0.00,2017.49,2000.00,1.89,-0.00
00:07:07.626 [TUNER] 619,1000,2015.62,2000.00,1.80,-0.00,2017.49,2000.00,1.89,-0.00
00:07:07.663 [TUNER] 620,1000,2009.37,2000.00,1.86,-0.00,2012.58,2000.00,1.94,-0.00
00:07:07.663 [TUNER] 621,1000,2009.37,2000.00,1.86,-0.00,2012.58,2000.00,1.94,-0.00
00:07:07.693 [TUNER] 622,1000,1937.19,2000.00,2.66,-0.00,2006.74,2000.00,2.00,-0.00
00:07:07.730 [TUNER] 623,1000,1937.19,2000.00,2.66,-0.00,2006.74,2000.00,2.00,-0.00
00:07:07.732 [TUNER] 624,1000,1938.23,2000.00,2.69,-0.00,1995.58,2000.00,2.13,-0.00
00:07:07.763 [TUNER] 625,1000,1938.23,2000.00,2.69,-0.00,1995.58,2000.00,2.13,-0.00
00:07:07.765 [TUNER] 626,1000,1983.54,2000.00,2.23,-0.00,1974.44,2000.00,2.38,-0.00
00:07:07.798 [TUNER] 627,1000,1983.54,2000.00,2.23,-0.00,1974.44,2000.00,2.38,-0.00
00:07:07.835 [TUNER] 628,1000,2012.91,2000.00,1.91,-0.00,1976.42,2000.00,2.38,-0.00
00:07:07.836 [TUNER] 629,1000,2012.91,2000.00,1.91,-0.00,1976.42,2000.00,2.38,-0.00
00:07:07.868 [TUNER] 630,1000,2044.99,2000.00,1.54,-0.00,1969.42,2000.00,2.48,-0.00
00:07:07.869 [TUNER] 631,1000,2044.99,2000.00,1.54,-0.00,1969.42,2000.00,2.48,-0.00
00:07:07.902 [TUNER] 632,1000,2005.38,2000.00,1.96,-0.00,1998.18,2000.00,2.15,-0.00
00:07:07.938 [TUNER] 633,1000,2005.38,2000.00,1.96,-0.00,1998.18,2000.00,2.15,-0.00
00:07:07.939 [TUNER] 634,1000,1989.15,2000.00,2.13,-0.00,1990.26,2000.00,2.25,-0.00
00:07:07.974 [TUNER] 635,1000,1989.15,2000.00,2.13,-0.00,1990.26,2000.00,2.25,-0.00
00:07:07.974 [TUNER] 636,1000,1977.88,2000.00,2.27,-0.00,2004.54,2000.00,2.09,-0.00
00:07:08.008 [TUNER] 637,1000,1977.88,2000.00,2.27,-0.00,2004.54,2000.00,2.09,-0.00
00:07:08.044 [TUNER] 638,1000,1962.00,2000.00,2.46,-0.00,1985.04,2000.00,2.32,-0.00
00:07:08.046 [TUNER] 639,1000,1962.00,2000.00,2.46,-0.00,1985.04,2000.00,2.32,-0.00
00:07:08.080 [TUNER] 640,1000,1932.11,2000.00,2.81,0.00,2010.68,2000.00,2.02,-0.00
00:07:08.081 [TUNER] 641,1000,1932.11,2000.00,2.81,0.00,2010.68,2000.00,2.02,-0.00
00:07:08.113 [TUNER] 642,1000,1954.58,2000.00,2.61,0.00,2014.00,2000.00,1.97,-0.00
00:07:08.149 [TUNER] 643,1000,1954.58,2000.00,2.61,0.00,2014.00,2000.00,1.97,-0.00
00:07:08.149 [TUNER] 644,1000,1988.03,2000.00,2.27,0.00,2006.36,2000.00,2.05,-0.00
00:07:08.183 [TUNER] 645,1000,1988.03,2000.00,2.27,0.00,2006.36,2000.00,2.05,-0.00
00:07:08.183 [TUNER] 646,1000,2054.30,2000.00,1.54,0.00,2005.39,2000.00,2.06,-0.00
00:07:08.218 [TUNER] 647,1000,2054.30,2000.00,1.54,0.00,2005.39,2000.00,2.06,-0.00
00:07:08.254 [TUNER] 648,1000,2095.29,2000.00,1.05,-0.00,1978.85,2000.00,2.38,-0.00
00:07:08.255 [TUNER] 649,1000,2095.29,2000.00,1.05,-0.00,1978.85,2000.00,2.38,-0.00
00:07:08.289 [TUNER] 650,1000,2102.31,2000.00,0.90,-0.00,1993.70,2000.00,2.21,-0.00
00:07:08.289 [TUNER] 651,1000,2102.31,2000.00,0.90,-0.00,1993.70,2000.00,2.21,-0.00
00:07:08.323 [TUNER] 652,1000,2011.71,2000.00,1.85,-0.00,1969.49,2000.00,2.51,-0.00
00:07:08.359 [TUNER] 653,1000,2011.71,2000.00,1.85,-0.00,1969.49,2000.00,2.51,-0.00
00:07:08.362 [TUNER] 654,1000,1944.39,2000.00,2.59,-0.00,2006.83,2000.00,2.08,-0.00
00:07:08.397 [TUNER] 655,1000,1944.39,2000.00,2.59,-0.00,2006.83,2000.00,2.08,-0.00
00:07:08.398 [TUNER] 656,1000,1914.59,2000.00,2.96,-0.00,1981.72,2000.00,2.38,-0.00
00:07:08.428 [TUNER] 657,1000,1914.59,2000.00,2.96,-0.00,1981.72,2000.00,2.38,-0.00
00:07:08.464 [TUNER] 658,1000,1916.52,2000.00,2.99,0.00,1995.99,2000.00,2.22,-0.00
00:07:08.464 [TUNER] 659,1000,1916.52,2000.00,2.99,0.00,1995.99,2000.00,2.22,-0.00
00:07:08.499 [TUNER] 660,1000,1943.83,2000.00,2.74,0.00,1976.48,2000.00,2.46,0.00
00:07:08.500 [TUNER] 661,1000,1943.83,2000.00,2.74,0.00,1976.48,2000.00,2.46,0.00
00:07:08.533 [TUNER] 662,1000,1975.99,2000.00,2.42,0.00,2003.83,2000.00,2.14,0.00
00:07:08.568 [TUNER] 663,1000,1975.99,2000.00,2.42,0.00,2003.83,2000.00,2.14,0.00
00:07:08.569 [TUNER] 664,1000,2060.13,2000.00,1.50,0.00,2029.14,2000.00,1.84,-0.00
00:07:08.603 [TUNER] 665,1000,2060.13,2000.00,1.50,0.00,2029.14,2000.00,1.84,-0.00
00:07:08.603 [TUNER] 666,1000,2079.34,2000.00,1.25,-0.00,2051.11,2000.00,1.55,-0.00
00:07:08.640 [TUNER] 667,1000,2079.34,2000.00,1.25,-0.00,2051.11,2000.00,1.55,-0.00
00:07:08.675 [TUNER] 668,1000,2091.26,2000.00,1.06,-0.00,2027.45,2000.00,1.80,-0.00
00:07:08.675 [TUNER] 669,1000,2091.26,2000.00,1.06,-0.00,2027.45,2000.00,1.80,-0.00
00:07:08.712 [TUNER] 670,1000,2080.19,2000.00,1.12,-0.00,1999.93,2000.00,2.11,-0.00
00:07:08.715 [TUNER] 671,1000,2080.19,2000.00,1.12,-0.00,1999.93,2000.00,2.11,-0.00
00:07:08.743 [TUNER] 672,1000,2047.28,2000.00,1.44,-0.00,1989.95,2000.00,2.23,-0.00
00:07:08.777 [TUNER] 673,1000,2047.28,2000.00,1.44,-0.00,1989.95,2000.00,2.23,-0.00
00:07:08.779 [TUNER] 674,1000,2002.05,2000.00,1.91,-0.00,1956.19,2000.00,2.65,-0.00
00:07:08.814 [TUNER] 675,1000,2002.05,2000.00,1.91,-0.00,1956.19,2000.00,2.65,-0.00
00:07:08.815 [TUNER] 676,1000,1959.00,2000.00,2.39,-0.00,1982.44,2000.00,2.36,-0.00
00:07:08.849 [TUNER] 677,1000,1959.00,2000.00,2.39,-0.00,1982.44,2000.00,2.36,-0.00
00:07:08.885 [TUNER] 678,1000,1960.63,2000.00,2.40,-0.00,1981.10,2000.00,2.39,-0.00
00:07:08.886 [TUNER] 679,1000,1960.63,2000.00,2.40,-0.00,1981.10,2000.00,2.39,-0.00
00:07:08.918 [TUNER] 680,1000,1961.94,2000.00,2.41,-0.00,2010.96,2000.00,2.04,-0.00
00:07:08.920 [TUNER] 681,1000,1961.94,2000.00,2.41,-0.00,2010.96,2000.00,2.04,-0.00
00:07:08.952 [TUNER] 682,1000,2000.79,2000.00,2.00,-0.00,1986.74,2000.00,2.33,-0.00
00:07:08.990 [TUNER] 683,1000,2000.79,2000.00,2.00,-0.00,1986.74,2000.00,2.33,-0.00
00:07:08.990 [TUNER] 684,1000,1997.50,2000.00,2.04,-0.00,2008.60,2000.00,2.07,-0.00
00:07:09.023 [TUNER] 685,1000,1997.50,2000.00,2.04,-0.00,2008.60,2000.00,2.07,-0.00
00:07:09.023 [TUNER] 686,1000,2039.54,2000.00,1.57,-0.00,2005.47,2000.00,2.11,-0.00
00:07:09.058 [TUNER] 687,1000,2039.54,2000.00,1.57,-0.00,2005.47,2000.00,2.11,-0.00
00:07:09.094 [TUNER] 688,1000,2052.56,2000.00,1.40,-0.00,2020.15,2000.00,1.92,-0.00
00:07:09.097 [TUNER] 689,1000,2052.56,2000.00,1.40,-0.00,2020.15,2000.00,1.92,-0.00
00:07:09.129 [TUNER] 690,1000,2040.64,2000.00,1.50,-0.00,2033.60,2000.00,1.75,-0.00
00:07:09.163 [TUNER] 691,1000,2040.64,2000.00,1.50,-0.00,2033.60,2000.00,1.75,-0.00
00:07:09.166 [TUNER] 692,1000,1986.25,2000.00,2.08,-0.00,2002.95,2000.00,2.09,-0.00
00:07:09.200 [TUNER] 693,1000,1986.25,2000.00,2.08,-0.00,2002.95,2000.00,2.09,-0.00
00:07:09.201 [TUNER] 694,1000,1925.91,2000.00,2.76,-0.00,1997.71,2000.00,2.16,-0.00
00:07:09.233 [TUNER] 695,1000,1925.91,2000.00,2.76,-0.00,1997.71,2000.00,2.16,-0.00
00:07:09.234 [TUNER] 696,1000,1934.16,2000.00,2.71,-0.00,1965.83,2000.00,2.54,-0.00
00:07:09.268 [TUNER] 697,1000,1934.16,2000.00,2.71,-0.00,1965.83,2000.00,2.54,-0.00
00:07:09.303 [TUNER] 698,1000,1964.82,2000.00,2.42,-0.00,1985.00,2000.00,2.33,-0.00
00:07:09.303 [TUNER] 699,1000,1964.82,2000.00,2.42,-0.00,1985.00,2000.00,2.33,-0.00
00:07:09.338 [TUNER] 700,1000,2039.17,2000.00,1.61,-0.00,1984.87,2000.00,2.35,-0.00
00:07:09.339 [TUNER] 701,1000,2039.17,2000.00,1.61,-0.00,1984.87,2000.00,2.35,-0.00
00:07:09.375 [TUNER] 702,1000,2031.64,2000.00,1.67,-0.00,2017.41,2000.00,1.96,-0.00
00:07:09.408 [TUNER] 703,1000,2031.64,2000.00,1.67,-0.00,2017.41,2000.00,1.96,-0.00
00:07:09.410 [TUNER] 704,1000,2056.55,2000.00,1.37,-0.00,2017.67,2000.00,1.95,-0.00
00:07:09.446 [TUNER] 705,1000,2056.55,2000.00,1.37,-0.00,2017.67,2000.00,1.95,-0.00
00:07:09.451 [TUNER] 706,1000,2002.59,2000.00,1.93,-0.00,2031.63,2000.00,1.77,-0.00
00:07:09.480 [TUNER] 707,1000,2002.59,2000.00,1.93,-0.00,2031.63,2000.00,1.77,-0.00
00:07:09.516 [TUNER] 708,1000,1986.92,2000.00,2.11,-0.00,2023.89,2000.00,1.84,-0.00
00:07:09.516 [TUNER] 709,1000,1986.92,2000.00,2.11,-0.00,2023.89,2000.00,1.84,-0.00
00:07:09.549 [TUNER] 710,1000,1960.64,2000.00,2.41,-0.00,2012.55,2000.00,1.96,-0.00
00:07:09.551 [TUNER] 711,1000,1960.64,2000.00,2.41,-0.00,2012.55,2000.00,1.96,-0.00
00:07:09.583 [TUNER] 712,1000,1965.38,2000.00,2.38,-0.00,2005.19,2000.00,2.04,-0.00
00:07:09.619 [TUNER] 713,1000,1965.38,2000.00,2.38,-0.00,2005.19,2000.00,2.04,-0.00
00:07:09.619 [TUNER] 714,1000,1989.79,2000.00,2.13,-0.00,1978.69,2000.00,2.35,-0.00
00:07:09.654 [TUNER] 715,1000,1989.79,2000.00,2.13,-0.00,1978.69,2000.00,2.35,-0.00
00:07:09.654 [TUNER] 716,1000,2012.76,2000.00,1.88,-0.00,1990.13,2000.00,2.23,-0.00
00:07:09.691 [TUNER] 717,1000,2012.76,2000.00,1.88,-0.00,1990.13,2000.00,2.23,-0.00
00:07:09.724 [TUNER] 718,1000,2027.69,2000.00,1.71,-0.00,1964.92,2000.00,2.54,-0.00
00:07:09.724 [TUNER] 719,1000,2027.69,2000.00,1.71,-0.00,1964.92,2000.00,2.54,-0.00
