23:56:14.692 [TUNER] --- CSV START ---
23:56:14.692 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:15.02310 I:641.27429 D:0.00000),PID_1(P:16.24510 I:689.23749 D:0.00000)
23:56:14.692 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
23:56:19.713 [TUNER] 250,1000,0.00,1941.00,16.00,0.08,0.00,1941.00,16.00,0.08
23:56:19.713 [TUNER] 251,1000,0.00,1944.50,16.00,0.08,0.00,1944.50,16.00,0.08
23:56:19.746 [TUNER] 252,1000,0.00,1947.90,16.00,0.08,0.00,1947.90,16.00,0.08
23:56:19.747 [TUNER] 253,1000,0.00,1951.20,16.00,0.08,0.00,1951.20,16.00,0.08
23:56:19.782 [TUNER] 254,1000,0.00,1954.40,16.00,0.08,0.00,1954.40,16.00,0.08
23:56:19.818 [TUNER] 255,1000,0.00,1957.50,16.00,0.08,0.00,1957.50,16.00,0.08
23:56:19.821 [TUNER] 256,1000,0.00,1960.50,16.00,0.08,0.00,1960.50,16.00,0.08
23:56:19.851 [TUNER] 257,1000,0.00,1963.40,16.00,0.08,0.00,1963.40,16.00,0.08
23:56:19.852 [TUNER] 258,1000,0.00,1966.20,16.00,0.08,0.00,1966.20,16.00,0.08
23:56:19.887 [TUNER] 259,1000,0.00,1968.90,16.00,0.08,0.00,1968.90,16.00,0.08
23:56:19.887 [TUNER] 260,1000,0.00,1971.50,16.00,0.08,0.00,1971.50,16.00,0.08
23:56:19.921 [TUNER] 261,1000,0.00,1974.00,16.00,0.08,0.00,1974.00,16.00,0.08
23:56:19.956 [TUNER] 262,1000,0.00,1976.40,16.00,0.08,0.00,1976.40,16.00,0.08
23:56:19.957 [TUNER] 263,1000,0.00,1978.70,16.00,0.08,0.00,1978.70,16.00,0.08
23:56:19.991 [TUNER] 264,1000,0.00,1980.90,16.00,0.08,0.00,1980.90,16.00,0.08
23:56:19.992 [TUNER] 265,1000,0.00,1983.00,16.00,0.08,0.00,1983.00,16.00,0.08
23:56:20.028 [TUNER] 266,1000,0.00,1985.00,16.00,0.08,0.00,1985.00,16.00,0.08
23:56:20.028 [TUNER] 267,1000,0.00,1986.90,16.00,0.08,0.00,1986.90,16.00,0.08
23:56:20.062 [TUNER] 268,1000,0.00,1988.70,16.00,0.08,0.00,1988.70,16.00,0.08
23:56:20.096 [TUNER] 269,1000,0.00,1990.40,16.00,0.08,0.00,1990.40,16.00,0.08
23:56:20.096 [TUNER] 270,1000,0.00,1992.00,16.00,0.08,0.00,1992.00,16.00,0.08
23:56:20.131 [TUNER] 271,1000,0.00,1993.50,16.00,0.08,0.00,1993.50,16.00,0.08
23:56:20.132 [TUNER] 272,1000,0.00,1994.90,16.00,0.08,0.00,1994.90,16.00,0.08
23:56:20.169 [TUNER] 273,1000,0.00,1996.20,16.00,0.08,0.00,1996.20,16.00,0.08
23:56:20.201 [TUNER] 274,1000,0.00,1997.40,16.00,0.08,0.00,1997.40,16.00,0.08
23:56:20.203 [TUNER] 275,1000,0.00,1998.50,16.00,0.08,0.00,1998.50,16.00,0.08
23:56:20.272 [TUNER] 276,1000,0.00,1999.50,16.00,0.08,0.00,1999.50,16.00,0.08
23:56:20.273 [TUNER] 277,1000,0.00,2000.40,16.00,0.08,0.00,2000.40,16.00,0.08
23:56:20.273 [TUNER] 278,1000,0.00,2001.20,16.00,0.08,0.00,2001.20,16.00,0.08
23:56:20.275 [TUNER] 279,1000,0.00,2001.90,16.00,0.08,0.00,2001.90,16.00,0.08
23:56:20.306 [TUNER] 280,1000,0.00,2002.50,16.00,0.08,0.00,2002.50,16.00,0.08
23:56:20.344 [TUNER] 281,1000,0.00,2003.00,16.00,0.08,0.00,2003.00,16.00,0.08
23:56:20.344 [TUNER] 282,1000,0.00,2003.40,16.00,0.08,0.00,2003.40,16.00,0.08
23:56:20.377 [TUNER] 283,1000,0.00,2003.70,16.00,0.08,0.00,2003.70,16.00,0.08
23:56:20.377 [TUNER] 284,1000,0.00,2003.90,16.00,0.08,0.00,2003.90,16.00,0.08
23:56:20.450 [TUNER] 285,1000,0.00,2004.00,16.00,0.08,0.00,2004.00,16.00,0.08
23:56:20.450 [TUNER] 286,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.451 [TUNER] 287,1058,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.481 [TUNER] 288,944,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.483 [TUNER] 289,998,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.515 [TUNER] 290,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.516 [TUNER] 291,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.552 [TUNER] 292,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.553 [TUNER] 293,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.588 [TUNER] 294,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.621 [TUNER] 295,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.621 [TUNER] 296,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.656 [TUNER] 297,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.656 [TUNER] 298,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.690 [TUNER] 299,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.691 [TUNER] 300,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.726 [TUNER] 301,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.763 [TUNER] 302,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.763 [TUNER] 303,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.797 [TUNER] 304,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.798 [TUNER] 305,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.833 [TUNER] 306,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.834 [TUNER] 307,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.872 [TUNER] 308,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.903 [TUNER] 309,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.905 [TUNER] 310,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.936 [TUNER] 311,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.937 [TUNER] 312,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.973 [TUNER] 313,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:20.974 [TUNER] 314,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.006 [TUNER] 315,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.043 [TUNER] 316,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.043 [TUNER] 317,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.079 [TUNER] 318,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.079 [TUNER] 319,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.110 [TUNER] 320,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.111 [TUNER] 321,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.147 [TUNER] 322,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.183 [TUNER] 323,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.184 [TUNER] 324,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.217 [TUNER] 325,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.218 [TUNER] 326,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.252 [TUNER] 327,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.253 [TUNER] 328,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.286 [TUNER] 329,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.321 [TUNER] 330,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.356 [TUNER] 331,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.391 [TUNER] 332,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.392 [TUNER] 333,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.393 [TUNER] 334,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.393 [TUNER] 335,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.428 [TUNER] 336,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.462 [TUNER] 337,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.496 [TUNER] 338,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.497 [TUNER] 339,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.498 [TUNER] 340,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.569 [TUNER] 341,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.569 [TUNER] 342,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.569 [TUNER] 343,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.604 [TUNER] 344,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.604 [TUNER] 345,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.637 [TUNER] 346,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.637 [TUNER] 347,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.672 [TUNER] 348,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.672 [TUNER] 349,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.706 [TUNER] 350,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.742 [TUNER] 351,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.742 [TUNER] 352,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.775 [TUNER] 353,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.776 [TUNER] 354,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.812 [TUNER] 355,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.813 [TUNER] 356,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.848 [TUNER] 357,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.882 [TUNER] 358,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.884 [TUNER] 359,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.916 [TUNER] 360,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.917 [TUNER] 361,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.952 [TUNER] 362,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.953 [TUNER] 363,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:21.987 [TUNER] 364,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.021 [TUNER] 365,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.022 [TUNER] 366,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.057 [TUNER] 367,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.058 [TUNER] 368,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.093 [TUNER] 369,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.093 [TUNER] 370,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.126 [TUNER] 371,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.164 [TUNER] 372,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.166 [TUNER] 373,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.197 [TUNER] 374,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.198 [TUNER] 375,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.232 [TUNER] 376,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.234 [TUNER] 377,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.268 [TUNER] 378,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.303 [TUNER] 379,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.303 [TUNER] 380,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.336 [TUNER] 381,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.338 [TUNER] 382,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.371 [TUNER] 383,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.371 [TUNER] 384,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.405 [TUNER] 385,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.441 [TUNER] 386,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.441 [TUNER] 387,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.476 [TUNER] 388,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.477 [TUNER] 389,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.550 [TUNER] 390,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.551 [TUNER] 391,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.551 [TUNER] 392,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.583 [TUNER] 393,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.587 [TUNER] 394,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.618 [TUNER] 395,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.619 [TUNER] 396,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.651 [TUNER] 397,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.652 [TUNER] 398,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.687 [TUNER] 399,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.722 [TUNER] 400,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.723 [TUNER] 401,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.758 [TUNER] 402,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.758 [TUNER] 403,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.791 [TUNER] 404,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.791 [TUNER] 405,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.826 [TUNER] 406,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.862 [TUNER] 407,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.862 [TUNER] 408,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.897 [TUNER] 409,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.933 [TUNER] 410,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.934 [TUNER] 411,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.936 [TUNER] 412,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:22.966 [TUNER] 413,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.001 [TUNER] 414,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.004 [TUNER] 415,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.038 [TUNER] 416,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.039 [TUNER] 417,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.072 [TUNER] 418,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.073 [TUNER] 419,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.105 [TUNER] 420,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.141 [TUNER] 421,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.141 [TUNER] 422,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.176 [TUNER] 423,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.176 [TUNER] 424,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.212 [TUNER] 425,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.212 [TUNER] 426,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.247 [TUNER] 427,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.282 [TUNER] 428,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.283 [TUNER] 429,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.317 [TUNER] 430,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.318 [TUNER] 431,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.352 [TUNER] 432,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.352 [TUNER] 433,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.386 [TUNER] 434,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.421 [TUNER] 435,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.421 [TUNER] 436,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.495 [TUNER] 437,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.526 [TUNER] 438,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.562 [TUNER] 439,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.562 [TUNER] 440,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.597 [TUNER] 441,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.598 [TUNER] 442,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.601 [TUNER] 443,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.601 [TUNER] 444,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.602 [TUNER] 445,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.631 [TUNER] 446,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.632 [TUNER] 447,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.666 [TUNER] 448,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.702 [TUNER] 449,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.702 [TUNER] 450,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.737 [TUNER] 451,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.738 [TUNER] 452,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.771 [TUNER] 453,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.772 [TUNER] 454,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.807 [TUNER] 455,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.840 [TUNER] 456,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.878 [TUNER] 457,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.878 [TUNER] 458,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.878 [TUNER] 459,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.912 [TUNER] 460,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.912 [TUNER] 461,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.983 [TUNER] 462,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.983 [TUNER] 463,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:23.984 [TUNER] 464,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.017 [TUNER] 465,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.017 [TUNER] 466,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.087 [TUNER] 467,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.121 [TUNER] 468,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.121 [TUNER] 469,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.122 [TUNER] 470,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.123 [TUNER] 471,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.156 [TUNER] 472,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.156 [TUNER] 473,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.193 [TUNER] 474,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.225 [TUNER] 475,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.262 [TUNER] 476,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.296 [TUNER] 477,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.296 [TUNER] 478,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.300 [TUNER] 479,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.301 [TUNER] 480,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.330 [TUNER] 481,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.365 [TUNER] 482,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.369 [TUNER] 483,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.404 [TUNER] 484,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.405 [TUNER] 485,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.438 [TUNER] 486,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.438 [TUNER] 487,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.471 [TUNER] 488,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.508 [TUNER] 489,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.509 [TUNER] 490,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.543 [TUNER] 491,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.543 [TUNER] 492,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.577 [TUNER] 493,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.579 [TUNER] 494,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.612 [TUNER] 495,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.647 [TUNER] 496,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.647 [TUNER] 497,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.681 [TUNER] 498,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.682 [TUNER] 499,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.718 [TUNER] 500,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.718 [TUNER] 501,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.751 [TUNER] 502,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.788 [TUNER] 503,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
23:56:24.788 [TUNER] 504,1000,0.00,2000.00,16.00,0.08,0.00,2000.00,16.00,0.08
